dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp
2016-06-10 20:00:00,0.0626192118737,0.0,0.00228416096288,0.0,101057.6,191.43,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100551.27,95.33,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is15,,1.0,0.93,20160611 08:47:05 EDT
2016-06-10 20:00:00,0.0824274188145,0.0,0.00228416096288,0.0,101057.6,191.43,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100551.27,95.33,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is15,,1.0,0.83,20160611 12:45:52 EDT
2016-06-10 20:00:00,0.0826694527668,0.0,0.00228416096288,0.0,101057.6,191.43,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100551.27,95.33,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is15,,1.0,2.16,20160611 16:47:14 EDT
2016-06-10 20:00:00,0.0853180865113,0.0,0.00228416096288,0.0,101057.6,191.43,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100551.27,95.33,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is15,,1.0,1.56,20160611 20:46:39 EDT
2016-06-10 20:00:00,0.0602087780883,0.0,0.00228416096288,0.0,101057.6,191.43,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100551.27,95.33,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is15,,1.0,2.21,20160612 00:47:18 EDT
2016-06-10 20:00:00,0.0649206088817,0.0,0.00228416096288,0.0,101057.6,191.43,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100551.27,95.33,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is15,,1.0,2.24,20160612 04:47:22 EDT
2016-06-10 20:00:00,0.0582834342809,0.0,0.00228416096288,0.0,101057.6,191.43,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100551.27,95.33,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is15,,1.0,1.23,20160612 08:46:20 EDT
2016-06-10 20:00:00,0.0865237784565,0.0,0.00228416096288,0.0,101057.6,191.43,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100551.27,95.33,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is15,,1.0,1.5,20160612 12:46:32 EDT
2016-06-10 20:00:00,0.0549078772104,0.0,0.00228416096288,0.0,101057.6,191.43,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100551.27,95.33,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is15,,1.0,0.97,20160612 16:46:00 EDT
2016-06-13 00:00:00,0.00493941272599,0.0,0.00246717581898,0.0,100986.44,51.51,both_sellHold DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100528.47,25.65,0.0,1.0,sellHold,-1.0,sellHold,,1.0,1.68,20160612 20:46:44 EDT
2016-06-13 04:00:00,0.117153154783,0.0,0.00263752189358,0.0,101147.13,280.75,both_sellHold DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100740.0,140.0,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-193.19475,20160613 00:46:48 EDT
2016-06-13 08:00:00,0.0470135758838,0.00261898255584,0.00659380473396,2.00879953115,100437.97,281.32,both_finalWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,100439.98,283.33,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is13,99884.02,1.0,-193.8232,20160613 04:46:10 EDT
2016-06-13 12:00:00,-0.0407212433615,0.0,0.00659380473396,0.0,99896.18,-147.43,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99896.18,-147.43,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f18_is6,99799.7,1.0,-323.72685,20160613 06:36:16 EDT
2016-06-13 12:00:00,-0.0477107001123,0.0,0.00659380473396,0.0,100050.7,7.09,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100050.7,7.09,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f18_is6,99954.06,1.0,-193.889316667,20160613 08:46:06 EDT
2016-06-13 16:00:00,-0.039014013683,0.0,0.00659380473396,3.99868086226,99963.02,-163.04,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99963.02,-163.04,3.99868086226,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is21,99519.29,1.0,-193.743583333,20160613 12:46:15 EDT
2016-06-13 20:00:00,-0.109709265109,0.0,0.00659380473396,0.0,99790.67,174.92,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99790.67,174.92,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is16,99790.67,1.0,-192.720483333,20160613 16:47:16 EDT
2016-06-14 00:00:00,-0.0870974894721,0.0,0.00659380473396,3.99856463425,99960.12,229.08,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99960.12,229.08,3.99856463425,1.0,buyHold,1.0,buyHold,99803.88,1.0,-183.530266667,20160613 20:56:28 EDT
2016-06-14 04:00:00,-0.0349409341365,0.0,0.00659380473396,0.0,99786.29,-245.52,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99786.29,-245.52,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is18,99714.37,1.0,-191.799766667,20160614 00:48:12 EDT
2016-06-14 08:00:00,-0.178073626205,0.0,0.00659380473396,0.0,99264.45,-297.48,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99264.45,-297.48,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is19,99229.06,1.0,-193.200333333,20160614 04:46:47 EDT
2016-06-14 12:00:00,-0.111667406882,0.0,0.00659380473396,0.0,99565.74,-132.15,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99565.74,-132.15,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is20,99240.25,1.0,-192.278316667,20160614 08:47:43 EDT
2016-06-14 16:00:00,-0.167507103609,0.0,0.00659380473396,3.99385850569,99842.47,278.32,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99842.47,278.32,3.99385850569,1.0,buyHold,1.0,buyHold,99285.81,1.0,-191.558416667,20160614 12:48:26 EDT
2016-06-14 20:00:00,-0.140110084786,0.0,0.00659380473396,3.98299978713,99571.01,65.68,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99571.01,65.68,3.98299978713,1.0,buyHold,1.0,buyHold,99509.98,1.0,-193.955716667,20160614 16:46:02 EDT
2016-06-15 00:00:00,-0.0655633132482,0.0,0.00659380473396,0.0,99464.82,-376.97,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99464.82,-376.97,0.0,1.0,buyHold,1.0,buyHold,99282.51,1.0,-178.945616667,20160614 21:01:03 EDT
2016-06-15 04:00:00,-0.160403925376,0.0,0.00659380473396,4.00777886799,100190.46,651.19,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100190.46,651.19,4.00777886799,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f28_is26,99239.23,1.0,-192.99255,20160615 00:47:00 EDT
2016-06-15 08:00:00,-0.0820638280383,0.0,0.00659380473396,0.0,99649.4,154.49,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99649.4,154.49,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is21,98987.38,1.0,-192.617783333,20160615 04:47:22 EDT
2016-06-15 12:00:00,-0.129347324204,0.0,0.00659380473396,3.9681054405,99198.67,203.22,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99198.67,203.22,3.9681054405,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is21,99198.67,1.0,-192.3168,20160615 08:47:40 EDT
2016-06-15 16:00:00,-0.0696714392981,0.0,0.00659380473396,0.0,99102.53,-81.83,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99102.53,-81.83,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is4,99102.53,1.0,-191.965216667,20160615 12:48:02 EDT
2016-06-15 20:00:00,-0.0166691145965,0.0,0.00659380473396,2.0,99699.43,-335.31,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99870.08,-166.66,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is37,99584.89,1.0,-193.9252,20160615 16:46:04 EDT
2016-06-16 00:00:00,-0.0518814764226,0.0,0.00659380473396,0.0,99221.01,-729.05,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99221.01,-729.05,0.0,1.0,sellHold,-1.0,sellHold,99138.37,1.0,-191.657466667,20160615 20:48:20 EDT
2016-06-16 04:00:00,-0.115644491116,0.0,0.00659380473396,0.0,99490.19,124.9,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99490.19,124.9,0.0,1.0,sellHold,-1.0,sellHold,99403.35,1.0,-194.13175,20160616 00:45:52 EDT
2016-06-16 08:00:00,-0.0700000976218,0.0,0.00659380473396,3.99774779728,99939.7,437.45,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99939.7,437.45,3.99774779728,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is8,99656.64,1.0,-193.201283333,20160616 04:46:47 EDT
2016-06-16 12:00:00,0.114049439038,0.000803315203316,0.00659380473396,2.0280557747,101400.76,257.96,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,101402.79,259.99,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is30,98593.11,1.0,-191.372266667,20160616 08:48:37 EDT
2016-06-16 16:00:00,-0.0621701125974,0.0,0.00659380473396,0.0,100069.48,411.35,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100069.48,411.35,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is37,99246.79,1.0,-193.192083333,20160616 12:46:48 EDT
2016-06-16 20:00:00,-0.0864593248875,0.0,0.00659380473396,0.0,99364.32,-38.09,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99364.32,-38.09,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f34_is37,98927.82,1.0,-193.520883333,20160616 16:46:28 EDT
2016-06-17 00:00:00,-0.131603847328,0.0,0.00659380473396,3.97642435896,99406.63,-128.35,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99406.63,-128.35,3.97642435896,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is30,99406.63,1.0,-175.288033333,20160616 21:04:42 EDT
2016-06-17 08:00:00,-0.0841007869872,0.0,0.00659380473396,3.9960139532,99896.35,-16.77,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99896.35,-16.77,3.9960139532,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is30,99583.56,1.0,-404.627383333,20160617 01:15:22 EDT
2016-06-17 08:00:00,-0.0710514237545,0.0,0.00659380473396,3.99175689653,99789.93,-123.19,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99789.93,-123.19,3.99175689653,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is30,99477.47,1.0,-193.6685,20160617 04:46:19 EDT
2016-06-17 12:00:00,-0.0948399072883,0.0,0.00659380473396,0.0,99876.19,70.76,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99876.19,70.76,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is30,99450.5,1.0,-193.507666667,20160617 08:46:29 EDT
2016-06-17 16:00:00,-0.117196314414,0.0,0.00659380473396,3.97425269584,99352.34,-187.56,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99352.34,-187.56,3.97425269584,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is30,99352.34,1.0,-193.932183333,20160617 12:46:04 EDT
2016-06-17 20:00:00,-0.0253444156114,0.0,0.00659380473396,4.00130308684,100028.58,15.85,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100028.58,15.85,4.00130308684,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f30_is30,99704.02,1.0,-193.363566667,20160617 16:46:38 EDT
2016-06-17 20:00:00,-0.0337725970505,0.0,0.00659380473396,3.99427151768,99852.79,-159.94,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99852.79,-159.94,3.99427151768,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is30,99528.81,1.0,46.1319666667,20160617 20:46:07 EDT
2016-06-17 20:00:00,-0.0243159468264,0.0,0.00659380473396,3.99427151768,99852.79,-159.94,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99852.79,-159.94,3.99427151768,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is30,99528.81,1.0,1.13,20160618 00:46:10 EDT
2016-06-17 20:00:00,-0.0297491853083,0.0,0.00659380473396,3.99427151768,99852.79,-159.94,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99852.79,-159.94,3.99427151768,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is30,99528.81,1.0,2.03,20160618 04:47:07 EDT
2016-06-17 20:00:00,-0.0181454662742,0.0,0.00659380473396,3.99427151768,99852.79,-159.94,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99852.79,-159.94,3.99427151768,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is30,99528.81,1.0,1.99,20160618 08:47:01 EDT
2016-06-17 20:00:00,-0.0217768998045,0.0,0.00659380473396,3.99427151768,99852.79,-159.94,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99852.79,-159.94,3.99427151768,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is30,99528.81,1.0,3.22,20160618 12:48:16 EDT
2016-06-17 20:00:00,-0.021651506591,0.0,0.00659380473396,3.99427151768,99852.79,-159.94,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99852.79,-159.94,3.99427151768,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is30,99528.81,1.0,1.61,20160618 16:46:42 EDT
2016-06-17 20:00:00,-0.0315782494528,0.0,0.00659380473396,3.99427151768,99852.79,-159.94,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99852.79,-159.94,3.99427151768,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is30,99528.81,1.0,1.97,20160618 20:47:24 EDT
2016-06-17 20:00:00,-0.0337727727024,0.0,0.00659380473396,3.99427151768,99852.79,-159.94,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99852.79,-159.94,3.99427151768,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is30,99528.81,1.0,1.48,20160619 00:46:33 EDT
2016-06-17 20:00:00,-0.0337725970505,0.0,0.00659380473396,3.99427151768,99852.79,-159.94,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99852.79,-159.94,3.99427151768,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is30,99528.81,1.0,0.82,20160619 04:45:51 EDT
2016-06-17 20:00:00,-0.0180019137404,0.0,0.00659380473396,3.99427151768,99852.79,-159.94,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99852.79,-159.94,3.99427151768,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is30,99528.81,1.0,1.1,20160619 08:46:11 EDT
2016-06-17 20:00:00,-0.0241907519077,0.0,0.00659380473396,3.99427151768,99852.79,-159.94,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99852.79,-159.94,3.99427151768,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is30,99528.81,1.0,0.77,20160619 12:45:51 EDT
2016-06-17 20:00:00,-0.0216518183403,0.0,0.00659380473396,3.99427151768,99852.79,-159.94,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99852.79,-159.94,3.99427151768,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is30,99528.81,1.0,0.76,20160619 16:45:50 EDT
2016-06-20 00:00:00,0.00942022892163,0.000719886863508,0.00186500961648,8.10094882421,101253.76,1230.16,both_gainAhead_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100729.99,615.66,4.02936087022,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f30_is30,,1.0,3.44,20160619 20:11:59 EDT
2016-06-20 00:00:00,0.00848697914007,0.000492638587642,0.00186500961648,8.09140626775,101134.49,1110.89,both_gainAhead_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100670.3,555.97,4.02697306713,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f30_is30,,1.0,1.76,20160619 20:46:50 EDT
2016-06-20 04:00:00,0.180451280632,0.00038612970342,0.00208514414057,8.16957686216,102111.54,891.94,both_gainAhead_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,101084.86,443.44,4.04355618446,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f30_is30,,1.0,-192.26705,20160620 00:47:43 EDT
2016-06-20 08:00:00,-0.0480319875907,0.0,0.00228416096288,3.95198851987,98795.76,-38.68,both_zigZag_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,98793.79,-38.68,3.95190974756,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is14,,1.0,-193.818883333,20160620 04:46:10 EDT
2016-06-20 12:00:00,-0.0489848168519,0.0,0.00246717581898,3.94843747086,98706.99,-141.29,both_gainAhead_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,98705.02,-141.29,3.94835878035,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f25_is38,,1.0,-191.787983333,20160620 08:48:12 EDT
2016-06-20 16:00:00,-0.050025860957,0.0,0.00263752189358,0.0,99259.49,-115.82,both_gainAhead_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99257.52,-115.81,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f23_is16,,1.0,-193.280966667,20160620 12:46:43 EDT
2016-06-20 20:00:00,0.0122642829077,9.9998200036e-05,0.00131876094679,0.0,100648.63,118.75,both_zigZag_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100392.09,59.26,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,,1.0,-192.629716667,20160620 16:47:22 EDT
2016-06-21 00:00:00,0.0361216046658,0.0,0.0029488391231,0.0,100447.08,39.49,both_gainAhead_VotingSoft DPS wl10.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100318.83,19.72,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f20_is10,,1.0,-188.73965,20160620 20:51:15 EDT
