dates,dpsNetEquity,netEquity,CAR25,RS_netEquity,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp
2016-06-10 20:00:00,101152.08,100665.82,0.0553996306116,,5.09993400045e-05,0.00208514414057,8.09281358385,148.32,both_gainAhead_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,73.86,4.02679384207,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is22,1.0,1.23,20160611 04:48:14 EDT
2016-06-10 20:00:00,101152.08,100665.82,0.0643133172625,,3.999982e-05,0.00208514414057,8.09281358385,148.32,both_gainAhead_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,73.86,4.02679384207,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is22,1.0,1.38,20160611 08:48:28 EDT
2016-06-10 20:00:00,100735.64,100665.82,0.056388719287,,3.99996e-05,0.00208514414057,8.05949566903,147.71,both_gainAhead_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,73.86,4.02679384207,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is22,1.0,0.98,20160611 12:46:56 EDT
2016-06-10 20:00:00,101152.08,100665.82,0.0784343205185,,4e-05,0.00208514414057,8.09281358385,148.32,both_gainAhead_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,73.86,4.02679384207,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is22,1.0,1.04,20160611 16:48:15 EDT
2016-06-10 20:00:00,100735.64,100665.82,0.0579341149441,,3.99996000001e-05,0.00208514414057,8.05949566903,147.71,both_gainAhead_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,73.86,4.02679384207,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is22,1.0,2.11,20160611 20:48:35 EDT
2016-06-10 20:00:00,100735.64,100665.82,0.0499396208101,,4e-05,0.00208514414057,8.05949566903,147.71,both_gainAhead_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,73.86,4.02679384207,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is22,1.0,1.24,20160612 00:47:57 EDT
2016-06-10 20:00:00,101152.08,100665.82,0.0785094659113,,4e-05,0.00208514414057,8.09281358385,148.32,both_gainAhead_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,73.86,4.02679384207,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is22,1.0,3.23,20160612 04:48:21 EDT
2016-06-10 20:00:00,100735.64,100665.82,0.0580908646607,,3.99996000001e-05,0.00208514414057,8.05949566903,147.71,both_gainAhead_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,73.86,4.02679384207,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is22,1.0,2.17,20160612 08:48:33 EDT
2016-06-10 20:00:00,101152.08,100665.82,0.0573702318129,,5.09993400044e-05,0.00208514414057,8.09281358385,148.32,both_gainAhead_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,73.86,4.02679384207,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is22,1.0,0.9,20160612 12:47:19 EDT
2016-06-10 20:00:00,100735.64,100665.82,0.0763065854029,,4e-05,0.00208514414057,8.05949566903,147.71,both_gainAhead_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,73.86,4.02679384207,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is22,1.0,1.59,20160612 16:48:10 EDT
2016-06-13 00:00:00,100554.93,100484.04,0.00378892452837,,0.000139436768361,0.00228416096288,0.0,-5.66,both_gainAhead_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-2.83,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f23_is16,1.0,1.48,20160612 20:46:50 EDT
2016-06-13 04:00:00,100783.45,100625.36,0.0700641695706,99463.75,0.0014950817252,0.00659380473396,8.06332144701,320.22,both_finalWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,160.12,4.02517549312,1.0,sellHold,-1.0,sellHold,1.0,-192.5835,20160613 00:47:24 EDT
2016-06-13 08:00:00,100449.26,100583.63,0.0878581511816,,0.0016570094512,0.00263752189358,2.00902542707,439.44,both_zigZag_PCA10_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,442.03,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is16,1.0,-192.3288,20160613 04:47:40 EDT
2016-06-13 12:00:00,99683.16,99683.16,-0.162211718114,99554.91,0.0,0.00659380473396,0.0,-2.79,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-2.79,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is9,1.0,-324.895183333,20160613 06:35:06 EDT
2016-06-13 12:00:00,99618.94,99618.94,-0.0487211547577,99490.77,0.0,0.00659380473396,0.0,-67.01,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-67.01,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is9,1.0,-192.501433333,20160613 08:47:29 EDT
2016-06-13 16:00:00,100097.46,100097.46,-0.0460609855363,99359.62,0.0,0.00659380473396,0.0,-61.72,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-61.72,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is4,1.0,-193.860783333,20160613 12:46:08 EDT
2016-06-13 20:00:00,99360.61,99360.61,-0.105758423941,99360.61,0.0,0.00659380473396,0.0,-189.73,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-189.73,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is5,1.0,-191.929,20160613 16:48:04 EDT
2016-06-14 04:00:00,99810.34,99810.34,-0.108595929532,99810.34,0.0,0.00659380473396,0.0,130.24,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,130.24,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is7,1.0,-192.298783333,20160614 00:47:42 EDT
2016-06-14 08:00:00,99303.16,99303.16,-0.0522290531645,99303.16,0.0,0.00659380473396,3.97228539222,-598.15,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-598.15,3.97228539222,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is5,1.0,-191.952966667,20160614 04:48:02 EDT
2016-06-14 12:00:00,100295.08,100295.08,-0.0505843412392,99474.51,0.0,0.00659380473396,0.0,-52.38,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-52.38,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f28_is26,1.0,-193.650916667,20160614 08:46:20 EDT
2016-06-14 16:00:00,99611.88,99611.88,-0.0735193428282,99297.71,0.0,0.00659380473396,3.98463449902,-109.35,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-109.35,3.98463449902,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f28_is26,1.0,-191.733233333,20160614 12:48:16 EDT
2016-06-14 20:00:00,99470.7,99470.7,-0.0848649250594,99383.61,0.0,0.00659380473396,3.97898723555,64.72,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,64.72,3.97898723555,1.0,buyHold,1.0,buyHold,1.0,-191.666283333,20160614 16:48:20 EDT
2016-06-15 00:00:00,99763.56,99763.56,-0.0358127320943,99703.16,0.0,0.00659380473396,0.0,-262.55,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-262.55,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is9,1.0,-174.279266667,20160614 21:05:43 EDT
2016-06-15 04:00:00,100107.1,100107.1,-0.0599405259551,99750.9,0.0,0.00659380473396,0.0,311.65,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,311.65,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is26,1.0,-191.7354,20160615 00:48:15 EDT
2016-06-15 08:00:00,99826.41,99826.41,-0.0293147326488,99347.12,0.0,0.00659380473396,3.99321615943,-461.42,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-461.42,3.99321615943,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is11,1.0,-192.0878,20160615 04:47:54 EDT
2016-06-15 12:00:00,99818.27,99949.93,-0.0971502863353,99203.68,0.0,0.00659380473396,2.0,-257.33,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-127.67,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is3,1.0,-191.682816667,20160615 08:48:19 EDT
2016-06-15 16:00:00,99303.31,99303.31,-0.124473940425,99091.11,0.0,0.00659380473396,3.97229134758,204.62,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,204.62,3.97229134758,1.0,sellHold,-1.0,sellHold,1.0,-191.858166667,20160615 12:48:08 EDT
2016-06-15 20:00:00,99878.48,99878.48,-0.0475359797897,99040.02,0.0,0.00659380473396,3.99529916247,-264.95,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-264.95,3.99529916247,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f28_is26,1.0,-192.19275,20160615 16:47:48 EDT
2016-06-16 00:00:00,100125.38,100125.38,-0.0633287647583,99838.9,0.0,0.00659380473396,0.0,143.24,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,143.24,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is27,1.0,-192.88415,20160615 20:47:06 EDT
2016-06-16 04:00:00,99215.32,99215.32,-0.0702972492569,98883.32,0.0,0.00659380473396,3.9687713544,-597.89,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-597.89,3.9687713544,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f25_is38,1.0,-192.157866667,20160616 00:47:50 EDT
2016-06-16 08:00:00,99007.79,99007.79,-0.0958364098473,99007.79,0.0,0.00659380473396,3.96047011216,-242.12,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-242.12,3.96047011216,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is38,1.0,-191.43445,20160616 04:48:33 EDT
2016-06-16 12:00:00,101571.83,101205.75,0.067796940679,99319.88,3.1e-05,0.00659380473396,8.12639624584,736.23,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,368.14,4.04839175821,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is5,1.0,-191.99445,20160616 08:48:00 EDT
2016-06-16 16:00:00,100097.08,100097.08,-0.123544432629,99374.96,0.0,0.00659380473396,0.0,136.62,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,136.62,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is38,1.0,-191.59715,20160616 12:48:24 EDT
2016-06-16 20:00:00,100545.12,100480.72,0.0442873059491,99763.8,0.0013033383176,0.00659380473396,0.0,132.83,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,66.42,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is7,1.0,-193.059133333,20160616 16:46:56 EDT
2016-06-17 08:00:00,100023.56,100023.56,-0.0212029426306,99452.24,0.0,0.00659380473396,4.00110229033,-79.99,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-79.99,4.00110229033,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is13,1.0,-191.647916667,20160617 04:48:21 EDT
2016-06-17 12:00:00,99415.65,99415.65,-0.167888221873,99415.65,0.0,0.00659380473396,0.0,-36.37,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-36.37,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is7,1.0,-193.831383333,20160617 08:46:10 EDT
2016-06-17 16:00:00,99526.49,99526.49,-0.0835171956173,99526.49,0.0,0.00659380473396,0.0,-159.97,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-159.97,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is8,1.0,-191.896683333,20160617 12:48:06 EDT
2016-06-17 20:00:00,99719.65,99719.65,-0.0883325716203,99623.03,0.0,0.00659380473396,0.0,82.94,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,82.94,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is9,1.0,-192.182466667,20160617 16:47:49 EDT
2016-06-17 20:00:00,99690.13,99690.13,-0.120326747451,99652.57,0.0,0.00659380473396,0.0,53.42,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,53.42,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is9,1.0,47.4344166667,20160617 20:47:26 EDT
2016-06-17 20:00:00,99690.13,99690.13,-0.108365367375,99652.57,0.0,0.00659380473396,0.0,53.42,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,53.42,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is9,1.0,2.14,20160618 00:48:13 EDT
2016-06-17 20:00:00,99690.13,99690.13,-0.12070276076,99652.57,0.0,0.00659380473396,0.0,53.42,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,53.42,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is9,1.0,1.67,20160618 04:46:46 EDT
2016-06-17 20:00:00,99690.13,99690.13,-0.119177784804,99652.57,0.0,0.00659380473396,0.0,53.42,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,53.42,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is9,1.0,1.45,20160618 08:48:30 EDT
2016-06-17 20:00:00,99690.13,99690.13,-0.10741866362,99652.57,0.0,0.00659380473396,0.0,53.42,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,53.42,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is9,1.0,3.4,20160618 12:48:39 EDT
2016-06-17 20:00:00,99690.13,99690.13,-0.088208499869,99652.57,0.0,0.00659380473396,0.0,53.42,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,53.42,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is9,1.0,3.0,20160618 16:48:06 EDT
2016-06-17 20:00:00,99690.13,99690.13,-0.110958689419,99652.57,0.0,0.00659380473396,0.0,53.42,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,53.42,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is9,1.0,2.26,20160618 20:47:41 EDT
2016-06-17 20:00:00,99690.13,99690.13,-0.121740528416,99652.57,0.0,0.00659380473396,0.0,53.42,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,53.42,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is9,1.0,1.47,20160619 00:48:16 EDT
2016-06-17 20:00:00,99690.13,99690.13,-0.110135281878,99652.57,0.0,0.00659380473396,0.0,53.42,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,53.42,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is9,1.0,1.73,20160619 04:47:44 EDT
2016-06-17 20:00:00,99690.13,99690.13,-0.105869981249,99652.57,0.0,0.00659380473396,0.0,53.42,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,53.42,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is9,1.0,1.71,20160619 08:46:48 EDT
2016-06-17 20:00:00,99690.13,99690.13,-0.115990300948,99652.57,0.0,0.00659380473396,0.0,53.42,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,53.42,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is9,1.0,2.2,20160619 12:48:05 EDT
2016-06-17 20:00:00,99690.13,99690.13,-0.10026624967,99652.57,0.0,0.00659380473396,0.0,53.42,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,53.42,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is9,1.0,1.6,20160619 16:47:49 EDT
2016-06-20 00:00:00,101474.21,100781.77,0.0066155671254,,0.000950257160187,0.00208514414057,8.11858660448,1042.73,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,520.5,4.03143223169,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is13,1.0,3.7,20160619 20:12:13 EDT
2016-06-20 00:00:00,100989.69,100818.53,0.00620291035092,,0.000780053201438,0.00208514414057,6.05974499145,556.2,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,557.26,4.03290262852,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is13,1.0,1.07,20160619 20:49:01 EDT
2016-06-20 04:00:00,101161.62,100695.38,-0.011965467735,,0.0,0.00131876094679,2.02327285189,-78.68,both_zigZag_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-38.14,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is9,1.0,-191.754766667,20160620 00:48:14 EDT
2016-06-20 08:00:00,101932.35,100989.85,0.0587951528357,,8e-05,0.00161514570617,0.0,718.03,both_buyHold DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,356.95,0.0,1.0,buyHold,1.0,buyHold,1.0,-192.107266667,20160620 04:47:53 EDT
2016-06-20 12:00:00,101372.95,100970.98,-0.00605225755689,,0.0,0.00186500961648,2.02749956954,-174.9,both_buyHold DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-86.02,0.0,1.0,buyHold,1.0,buyHold,1.0,-191.443933333,20160620 08:48:33 EDT
2016-06-20 16:00:00,101234.68,100621.96,0.0541905138104,,0.0,0.00208514414057,0.0,180.41,both_buyHold DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,89.74,0.0,1.0,buyHold,1.0,buyHold,1.0,-192.028233333,20160620 12:47:58 EDT
2016-06-20 20:00:00,100686.44,100579.82,0.0315234197805,,0.0,0.00228416096288,0.0,44.9,both_buyHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,22.43,0.0,1.0,buyHold,1.0,buyHold,1.0,-191.390283333,20160620 16:48:36 EDT
2016-06-21 00:00:00,100170.26,100217.07,-0.0160835869267,,0.0,0.00246717581898,0.0,217.57,both_buyHold DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,217.68,0.0,1.0,buyHold,1.0,buyHold,1.0,-188.65995,20160620 20:51:20 EDT
2016-06-21 04:00:00,99657.76,99887.46,-0.0507775581021,,0.0,0.00263752189358,3.98646973404,72.27,both_zigZag_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,72.43,3.99565836446,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f26_is21,1.0,-191.318416667,20160621 00:48:40 EDT
2016-06-21 08:00:00,99518.92,99516.94,-0.106870843956,,0.0,0.00279751442472,0.0,-147.1,both_gainAhead_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-147.1,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f21_is22,1.0,-192.09975,20160621 04:47:54 EDT
2016-06-21 12:00:00,99379.15,99377.16,-0.160360631012,,0.0,0.0029488391231,3.97532499198,-208.8,both_gainAhead_GNBayes DPS wl10.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,-208.8,3.9752455557,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is19,1.0,-191.33035,20160621 08:48:40 EDT
2016-06-21 16:00:00,99591.3,99786.79,-0.0715488692655,,0.0,0.00309276856414,0.0,160.58,both_gainAhead_GNBayes DPS wl11.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,160.89,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is20,1.0,-192.039,20160621 12:47:57 EDT
2016-06-21 20:00:00,99572.59,99570.6,-0.100722005137,,0.0,0.00323029141235,3.98306280592,40.4,both_gainAhead_PCA10_VotingSoft DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,40.4,3.98298317043,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is29,1.0,-191.835383333,20160621 16:48:09 EDT
2016-06-22 00:00:00,99566.42,99564.43,-0.110858102131,,0.0,0.00336219390073,0.0,-8.34,both_zigZag_VotingSoft DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-8.34,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f22_is26,1.0,-192.37205,20160621 20:47:37 EDT
