model,params,sample,FS,f1mm,cols,CAR50mm,DD95,tp,barSizeSetting,perturbDataPct,validationPeriod,rows,ham,prec,C25sig,tn,CAR25_threshold,maxReadLines,TPY,rfe_model,CAR25,fp_magmm,RSILookback,YIF,TPYmm,scoremm,version_,avg_prec,t_start,CAR25mm,ROCLookback,fp_mag,ticker,zScoreLookback,recmm,accmm,signal,CCLookback,precmm,logloss,CAR50,rStochLookback,SHA25,maxLeverage,f1,CAR75,fn_magmm,input_signal,test_split,longMemory,initial_equity,fn_mag,v_start,version,statsLookback,rec,windowLength,fp,data_type,wf_step,iters,wf_is_period,ACLookback,DD100,safef,SOR25,ATRLookback,n_features,fn,t_end,acc,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,beLongThreshold,tox_adj,CAR75mm,timestamp,lastBartime,cycleTime











































           weights='uniform'))],


































































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.00901777808131,0,30m,0.0002,45,500,0.642458100559,0.0,DPS CHFJPY_30m Validation Period 45,64,0,5000,0.462718808194,None,11.5772348218,-1.0,1.5,537,-0.0,2.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.000645611696037,CHFJPY,10,0.0,0.0,GA1,60,0.0,22.1902303861,27.1527437068,300,0.527547499936,2,0.0,55.5330451935,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,115,ALL,1,1,500,12,0.00966082823124,0.340034130522,0.033999442819,5,10,0,2016-03-31 18:00:00,0.357541899441,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 02:03:22 EDT,20160401 17:00:00 EDT,34.54

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,

































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',

































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,

































































           weights='uniform'))],

































































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0126688488262,0,30m,0.0002,45,500,0.379888268156,0.0,DPS CHFJPY_30m Validation Period 45,111,0,5000,0.473445065177,None,-0.980747100937,-0.0,1.5,537,-0.0,3.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.0005939108261,CHFJPY,10,0.0,1.0,GA1,60,0.0,13.1211797066,19.6745715671,300,-0.0457312955525,2,0.0,47.097734481,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,68,ALL,1,1,500,12,0.0153204942765,0.312092306967,-0.0030287255302,5,10,0,2016-03-31 18:00:00,0.620111731844,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 04:13:17 EDT,20160401 17:00:00 EDT,129.84

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
































































           weights='uniform'))],
































































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0113722116454,0,30m,0.0002,45,500,0.536312849162,0.0,DPS CHFJPY_30m Validation Period 45,83,0,5000,0.496983240223,None,-5.10471322254,-1.0,1.5,537,-1.0,1.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.000661068141403,CHFJPY,10,0.0,0.361111111111,"ZZ20_0.002,-0.002",60,0.0,18.5240184093,12.2367863801,300,-0.245349722666,2,0.0,25.5075563982,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,90.0,96,ALL,20,1,500,12,0.0152118087347,0.306374438141,-0.015021809279,5,10,0,2016-03-31 18:00:00,0.463687150838,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 06:09:33 EDT,20160401 17:00:00 EDT,116.22

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,































































           weights='uniform'))],































































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0103592056154,0,30m,0.0002,30,500,0.564245810056,0.0,DPS CHFJPY_30m Validation Period 30,78,0,5000,0.491210428305,None,-12.6201579913,-0.0,1.5,537,-0.632124352332,1.70361749952,v3.1,,2016-03-11 00:30:00,0.335741851851,600,0.000639591620578,CHFJPY,10,0.0,0.333333333333,"ZZ20_0.002,-0.002",60,0.0,19.4888110348,-0.676606945422,300,-1.01236670402,2,0.0,6.42235725377,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,90.0,101,ALL,20,1,500,12,0.0132847304333,0.207546923282,-0.0611962802238,5,10,0,2016-03-31 18:00:00,0.435754189944,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 08:15:43 EDT,20160401 17:00:00 EDT,126.01

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,






























































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',






























































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,






























































           weights='uniform'))],






























































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.00839580812091,0,30m,0.0002,45,500,0.620111731844,0.0,DPS CHFJPY_30m Validation Period 45,68,0,5000,0.472029795158,None,76.219548569,-1.0,1.5,537,-0.0,2.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.000540453097751,CHFJPY,10,0.0,0.0,GA1,60,0.0,21.4183962858,107.965556704,300,1.87097425593,2,0.0,141.057775063,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,111,ALL,1,1,500,12,0.0110970575607,0.496447801798,0.124494956283,5,10,0,2016-03-31 18:00:00,0.379888268156,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 09:44:27 EDT,20160401 17:00:00 EDT,88.67

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,





























































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',





























































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,





























































           weights='uniform'))],





























































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0102401139891,0,30m,0.0002,45,500,0.54748603352,0.0,DPS CHFJPY_30m Validation Period 45,81,0,5000,0.492439478585,None,42.1612815641,-1.0,1.5,537,-1.0,1.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.000540002359546,CHFJPY,10,0.0,1.0,GA1,60,0.0,18.9099354595,76.7596000141,300,1.31848616542,2,0.0,108.976668874,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,98,ALL,1,1,500,12,0.0121292326145,0.45493551418,0.0835917248591,5,10,0,2016-03-31 18:00:00,0.45251396648,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 11:27:43 EDT,20160401 17:00:00 EDT,103.16

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,




























































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',




























































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,




























































           weights='uniform'))],




























































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0109844785078,0,30m,0.0002,45,500,0.614525139665,0.0,DPS CHFJPY_30m Validation Period 45,69,0,5000,0.472998137803,None,36.7427396197,-1.0,1.5,537,-0.0,2.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.000572751508846,CHFJPY,10,0.0,0.0,GA1,60,0.0,21.2254377607,66.8651498053,300,1.06794109831,2,0.0,93.3476867392,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,90.0,110,ALL,1,1,500,12,0.0150867314971,0.482119854301,0.0679603604676,5,10,0,2016-03-31 18:00:00,0.385474860335,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 12:49:24 EDT,20160401 17:00:00 EDT,81.62

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



























































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',



























































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,



























































           weights='uniform'))],



























































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.012465006814,0,30m,0.0002,45,500,0.54748603352,0.0,DPS CHFJPY_30m Validation Period 45,81,0,5000,0.496610800745,None,27.0673519836,-0.0,1.5,537,-1.0,2.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.000540002359546,CHFJPY,10,0.0,1.0,GA1,60,0.0,18.9099354595,64.6469796992,300,0.794735655015,2,0.0,131.824431378,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,98,ALL,1,1,500,12,0.023534932589,0.493040795986,0.049249466126,5,10,0,2016-03-31 18:00:00,0.45251396648,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 14:25:17 EDT,20160401 17:00:00 EDT,95.8

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


























































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',


























































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,


























































           weights='uniform'))],


























































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.00997118529335,0,30m,0.0002,45,500,0.54748603352,0.0,DPS CHFJPY_30m Validation Period 45,81,0,5000,0.498175046555,None,37.219832147,-1.0,1.5,537,-1.0,1.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.000540002359546,CHFJPY,10,0.0,0.0,GA1,60,0.0,18.9099354595,69.3231091174,300,1.03924528035,2,0.0,109.28323931,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,98,ALL,1,1,500,12,0.0137689524236,0.480776531712,0.0670455367651,5,10,0,2016-03-31 18:00:00,0.45251396648,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 15:57:59 EDT,20160401 17:00:00 EDT,92.62

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,

























































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',

























































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,

























































           weights='uniform'))],

























































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0093070663815,0,30m,0.0002,45,500,0.564245810056,0.0,DPS CHFJPY_30m Validation Period 45,78,0,5000,0.494823091248,None,36.8722393361,-1.0,1.5,537,-1.0,1.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.00053299173347,CHFJPY,10,0.0,1.0,GA1,60,0.0,19.4888110348,67.2722354434,300,1.10715901884,2,0.0,97.9477644012,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,101,ALL,1,1,500,12,0.01484390615,0.476225240368,0.0717929207293,5,10,0,2016-03-31 18:00:00,0.435754189944,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 17:17:09 EDT,20160401 17:00:00 EDT,79.1

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
























































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
























































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
























































           weights='uniform'))],
























































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.00996773434169,0,30m,0.0002,45,500,0.614525139665,0.0,DPS CHFJPY_30m Validation Period 45,69,0,5000,0.472886405959,None,43.8750786,-1.0,1.5,537,-0.0,2.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.000572751508846,CHFJPY,10,0.0,0.0,GA1,60,0.0,21.2254377607,68.8603540009,300,1.26592387707,2,0.0,102.136552894,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,110,ALL,1,1,500,12,0.0115789372929,0.487897642938,0.0776557279759,5,10,0,2016-03-31 18:00:00,0.385474860335,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 18:49:08 EDT,20160401 17:00:00 EDT,91.93

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,























































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',























































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,























































           weights='uniform'))],























































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0124615588662,0,30m,0.0002,45,500,0.45251396648,0.0,DPS CHFJPY_30m Validation Period 45,98,0,5000,0.495270018622,None,80.7178609871,-1.0,1.5,537,-1.0,1.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.000621501338727,CHFJPY,10,0.0,1.0,GA1,60,0.0,15.6296405328,134.297260139,300,1.72052201598,2,0.0,188.965060451,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,81,ALL,1,1,500,12,0.0215551307296,0.580607645534,0.110332645797,5,10,0,2016-03-31 18:00:00,0.54748603352,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 18:58:33 EDT,20160401 17:00:00 EDT,9.34

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,






















































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',






















































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,






















































           weights='uniform'))],






















































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.010242192657,0,30m,0.0002,45,500,0.620111731844,0.0,DPS CHFJPY_30m Validation Period 45,68,0,5000,0.474376163873,None,5.74951176125,-1.0,1.5,537,-0.0,2.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.000567892870303,CHFJPY,10,0.0,0.0,GA1,60,0.0,21.4183962858,23.293731059,300,0.228878800168,2,0.0,50.68104793,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,111,ALL,1,1,500,12,0.0158560124236,0.394662558731,0.0142845795632,5,10,0,2016-03-31 18:00:00,0.379888268156,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 20:23:09 EDT,20160401 17:00:00 EDT,84.51

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,





















































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',





















































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,





















































           weights='uniform'))],





















































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.00972925964121,0,30m,0.0002,45,500,0.620111731844,0.0,DPS CHFJPY_30m Validation Period 45,68,0,5000,0.471396648045,None,106.106065927,-1.0,1.5,537,-0.0,2.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.000540453097751,CHFJPY,10,0.0,0.0,GA1,60,0.0,21.4183962858,189.365072528,300,1.92611292175,2,0.0,283.29637723,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,111,ALL,1,1,500,12,0.0118424878594,0.611703054421,0.131984188358,5,10,0,2016-03-31 18:00:00,0.379888268156,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 20:31:04 EDT,20160401 17:00:00 EDT,7.85

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,




















































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',




















































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,




















































           weights='uniform'))],




















































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.00930143998253,0,30m,0.0002,45,500,0.435754189944,0.0,DPS CHFJPY_30m Validation Period 45,101,0,5000,0.49270018622,None,31.2059971916,-1.0,1.5,537,-0.0,2.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.000598603757821,CHFJPY,10,0.0,1.0,GA1,60,0.0,15.0507649576,52.5819950071,300,0.995380286429,2,0.0,79.0219850105,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,78,ALL,1,1,500,12,0.0127011690923,0.448578026505,0.0622873635503,5,10,0,2016-03-31 18:00:00,0.564245810056,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 21:58:36 EDT,20160401 17:00:00 EDT,87.44

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



















































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',



















































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,



















































           weights='uniform'))],



















































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0100790312966,0,30m,0.0002,15,500,0.631284916201,0.0,DPS CHFJPY_30m Validation Period 15,66,0,5000,0.469981378026,None,53.3890895946,-0.0,1.5,537,-0.0,3.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.000532590806905,CHFJPY,10,0.0,0.0,GA1,60,0.0,21.8043133359,74.3637201274,300,1.45990430384,2,0.0,111.556348445,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,113,ALL,1,1,500,12,0.012613068043,0.479635131228,0.101018599444,5,10,0,2016-03-31 18:00:00,0.368715083799,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 23:36:58 EDT,20160401 17:00:00 EDT,98.31

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


















































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',


















































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,


















































           weights='uniform'))],


















































         voting='hard', weights=None)",DF1,None,0.0,60,1.0,0.0113440925677,0,30m,0.0002,15,500,0.550561797753,0.0,DPS CHFJPY_30m Validation Period 15,40,0,5000,0.501722846442,None,201.968906967,-0.0,1.5,267,-1.0,2.0,v3.1,,2016-03-14 22:30:00,1.0,600,0.000591935454421,CHFJPY,10,0.0,0.0,GA1,60,0.0,19.016171052,411.993765971,300,1.85037722311,2,0.0,610.605782734,-0.0,1,0,False,1,0,2016-03-31 18:30:00,v3,100,0.0,30.0,49,ALL,1,1,500,12,0.013076603602,0.677547539196,0.176961470248,5,10,0,2016-03-31 18:00:00,0.449438202247,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160403 00:32:13 EDT,20160401 17:00:00 EDT,55.16
