model,params,sample,FS,cols,featureRank,input_signal,test_split,longMemory,v_start,statsLookback,rfe_model,RSILookback,data_type,wf_step,iters,t_start,ticker,rows,ACLookback,ROCLookback,ATRLookback,zScoreLookback,t_end,DPOLookback,v_end,signal,CCLookback,filter,rStochLookback,beLongThreshold,n_features,tox_adj,YIF,CAR75,safef,DD95,DD100,SOR25,C25sig,TPY,CAR25,CAR50,SHA25,f1,acc,prec,rec,fn_mag,fp_mag,avg_prec,logloss,ham,tp,fn,fp,tn,f1mm,accmm,precmm,recmm,fn_magmm,fp_magmm,CAR25mm,CAR50mm,CAR75mm,TPYmm,scoremm,timestamp,cycleTime,lastBarTime

GNBayes,GaussianNB(),DF1,None,56,"['corrUSDCHF', 'priceChangeUSDCHF', 'ROC_GBPUSD', 'corrEURUSD', 'priceChangeEURUSD', 'corrUSDCAD', 'Pri_ATR_Y1', 'Pri_ATR_Y2', 'priceChangeY2', 'mean60_ga']",1,0,False,2016-03-17 17:26:00,100,None,1.5,ALL,1,1,2016-03-11 03:23:00,AUDUSD,250,12,600,5,10,2016-03-17 17:25:00,10,2016-03-18 16:58:00,gainAhead,60,DF1,300,0.0,10,0,5.55555555556,1.02837486723,4.07272552801,0.0495107435252,0.0758704719061,0.0,gainAhead,252.0,0.290593935986,0.571232813641,0.0,0.451104100946,0.502857142857,0.476666666667,0.428143712575,0.000159709686593,0.000155365461997,0.588833761049,17.1708853175,0.497142857143,286,382,314,418,0.372883023772,0.75,0.770067234595,0.283870967742,-0.700459407494,-0.0,1.0,1.0,1.0,-0.0,2.29954059251,2016-03-20 07:49:13,,

GNBayes,GaussianNB(),DF1,None,56,"['corrUSDCHF', 'priceChangeUSDCHF', 'ROC_GBPUSD', 'corrEURUSD', 'priceChangeEURUSD', 'corrUSDCAD', 'Pri_ATR_Y1', 'Pri_ATR_Y2', 'priceChangeY2', 'mean60_ga']",1,0,False,2016-03-17 17:26:00,100,None,1.5,ALL,1,1,2016-03-11 03:23:00,AUDUSD,250,12,600,5,10,2016-03-17 17:25:00,10,2016-03-18 16:58:00,gainAhead,60,DF1,300,0.0,10,0,5.55555555556,0.998431541622,4.1802683623,0.0528420844328,0.0639677322899,0.0,gainAhead,252.0,0.425522270825,0.604030461788,0.0,0.451104100946,0.502857142857,0.476666666667,0.428143712575,0.000159709686593,0.000155365461997,0.588833761049,17.1708853175,0.497142857143,286,382,314,418,0.372883023772,0.617647058824,0.675909597357,0.283870967742,-0.700459407494,-0.0,1.0,1.0,1.0,-0.0,2.29954059251,2016-03-20 18:24:24,,

GNBayes,GaussianNB(),DF1,None,56,"['corrUSDCHF', 'priceChangeUSDCHF', 'ROC_GBPUSD', 'corrEURUSD', 'priceChangeEURUSD', 'corrUSDCAD', 'Pri_ATR_Y1', 'Pri_ATR_Y2', 'priceChangeY2', 'mean60_ga']",1,0,False,2016-03-17 17:26:00,100,None,1.5,ALL,1,1,2016-03-11 03:23:00,AUDUSD,250,12,600,5,10,2016-03-17 17:25:00,10,2016-03-18 16:58:00,gainAhead,60,DF1,300,0.0,10,0,5.55555555556,1.0136202913,3.53731020554,0.0513239094302,0.0733294524511,0.0,gainAhead,252.0,0.213608593036,0.562527383214,0.0,0.451104100946,0.502857142857,0.476666666667,0.428143712575,0.000159709686593,0.000155365461997,0.588833761049,17.1708853175,0.497142857143,286,382,314,418,0.372883023772,0.617647058824,0.675909597357,0.283870967742,-0.700459407494,-0.0,1.0,1.0,1.0,-0.0,2.29954059251,2016-03-20 19:28:01,,

GNBayes,GaussianNB(),DF1,None,56,"['corrUSDCHF', 'priceChangeUSDCHF', 'ROC_GBPUSD', 'corrEURUSD', 'priceChangeEURUSD', 'corrUSDCAD', 'Pri_ATR_Y1', 'Pri_ATR_Y2', 'priceChangeY2', 'mean60_ga']",1,0,False,2016-03-17 17:26:00,100,None,1.5,ALL,1,1,2016-03-11 03:23:00,AUDUSD,250,12,600,5,10,2016-03-17 17:25:00,10,2016-03-18 16:58:00,gainAhead,60,DF1,300,0.0,10,0,5.55555555556,0.840806246941,3.29111251915,0.0476018182005,0.0695200906924,0.0,gainAhead,252.0,0.0949700064574,0.438519749109,0.0,0.451104100946,0.502857142857,0.476666666667,0.428143712575,0.000159709686593,0.000155365461997,0.588833761049,17.1708853175,0.497142857143,286,382,314,418,0.372883023772,0.617647058824,0.675909597357,0.283870967742,-0.700459407494,-0.0,1.0,1.0,1.0,-0.0,2.29954059251,2016-03-20 20:27:52,,

GNBayes,GaussianNB(),DF1,None,56,"['corrUSDCHF', 'priceChangeUSDCHF', 'ROC_GBPUSD', 'corrEURUSD', 'priceChangeEURUSD', 'corrUSDCAD', 'Pri_ATR_Y1', 'Pri_ATR_Y2', 'priceChangeY2', 'mean60_ga']",1,0,False,2016-03-17 17:26:00,100,None,1.5,ALL,1,1,2016-03-11 03:23:00,AUDUSD,250,12,600,5,10,2016-03-17 17:25:00,10,2016-03-18 16:58:00,gainAhead,60,DF1,300,0.0,10,0,5.55555555556,0.918281864393,4.29573570016,0.0525622353825,0.0571348544026,0.0,gainAhead,252.0,0.239860754402,0.492631198489,0.0,0.451104100946,0.502857142857,0.476666666667,0.428143712575,0.000159709686593,0.000155365461997,0.588833761049,17.1708853175,0.497142857143,286,382,314,418,0.372883023772,0.617647058824,0.675909597357,0.283870967742,-0.700459407494,-0.0,1.0,1.0,1.0,-0.0,2.29954059251,2016-03-20 21:19:54,,

GNBayes,GaussianNB(),DF1,None,56,"['corrUSDCHF', 'priceChangeUSDCHF', 'ROC_GBPUSD', 'corrEURUSD', 'priceChangeEURUSD', 'corrUSDCAD', 'Pri_ATR_Y1', 'Pri_ATR_Y2', 'priceChangeY2', 'mean60_ga']",1,0,False,2016-03-17 17:26:00,100,None,1.5,ALL,1,1,2016-03-11 03:23:00,AUDUSD,250,12,600,5,10,2016-03-17 17:25:00,10,2016-03-18 16:58:00,gainAhead,60,DF1,300,0.0,10,0,5.55555555556,0.997830897854,4.10155431249,0.0512591651783,0.0676068468085,0.0,gainAhead,252.0,0.322028316554,0.578085500004,0.0,0.451104100946,0.502857142857,0.476666666667,0.428143712575,0.000159709686593,0.000155365461997,0.588833761049,17.1708853175,0.497142857143,286,382,314,418,0.372883023772,0.617647058824,0.675909597357,0.283870967742,-0.700459407494,-0.0,1.0,1.0,1.0,-0.0,2.29954059251,2016-03-20 22:26:09,,

GNBayes,GaussianNB(),DF1,None,52,"['priceChangeUSDCHF', 'corrUSDJPY', 'priceChangeUSDJPY', 'priceChangeAUDJPY', 'corrUSDCAD', 'Pri_RSI_Y3', 'Pri_ATR_Y4', 'mean60_ga', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-17 22:33:00,100,None,1.5,ALL,1,1,2016-03-17 03:22:00,AUDUSD,250,12,600,5,10,2016-03-17 22:32:00,10,2016-03-20 22:28:00,gainAhead,60,DF1,300,0.0,10,0,5.55555555556,2.01700815843,5.7297381685,0.0467825297076,0.0720100744527,0.0,gainAhead,252.0,1.10987586623,1.38845068413,0.0,0.483550114767,0.517857142857,0.489164086687,0.478063540091,0.000161943761088,0.000134126604739,0.606828099103,16.6528128098,0.482142857143,316,345,330,409,0.936674163748,0.744680851064,0.90995427209,0.864077669903,-1.0,-0.0,1.0,1.0,1.0,-0.0,2.0,2016-03-20 22:46:58,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeUSDCHF', 'corrUSDJPY', 'priceChangeUSDJPY', 'corrAUDJPY', 'ROC_NZDUSD', 'Pri_ATR_Y3', 'Pri_ATR_Y4', 'mean60_ga', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-17 23:00:00,100,None,1.5,ALL,1,1,2016-03-17 03:22:00,AUDUSD,250,12,600,5,10,2016-03-17 22:59:00,10,2016-03-20 22:59:00,gainAhead,60,DF1,300,0.0,10,0,5.55555555556,2.44669651127,6.20501389225,0.0498420722034,0.0561001823267,0.0,gainAhead,252.0,1.12155434352,1.67413535264,0.0,0.478723404255,0.51,0.484615384615,0.472972972973,0.000152107181581,0.000136030850412,0.604151321651,16.9241917657,0.49,315,351,335,399,0.926840361752,0.727272727273,0.90575649516,0.878048780488,-0.766115905881,-0.0,1.0,1.0,1.0,-0.0,2.23388409412,2016-03-20 23:48:59,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeUSDCHF', 'corrUSDJPY', 'priceChangeUSDJPY', 'priceChangeAUDJPY', 'ROC_AUDJPY', 'ROC_NZDUSD', 'Pri_ROC', 'mean60_ga', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-17 23:58:00,100,None,1.5,ALL,1,1,2016-03-17 03:22:00,AUDUSD,250,12,600,5,10,2016-03-17 23:57:00,10,2016-03-20 23:59:00,gainAhead,60,DF1,300,0.0,10,0,5.55555555556,1.99461909957,5.65315495246,0.0472012081782,0.0597419899998,0.0,gainAhead,252.0,1.19815921314,1.80774583326,0.0,0.473481936972,0.510714285714,0.47900466563,0.468085106383,0.000147851751718,0.000134028973708,0.598544886006,16.8995212112,0.489285714286,308,350,335,407,0.96795957264,0.5,0.855913083478,0.95670995671,-0.757519149005,-0.0,1.0,1.0,1.0,-0.0,2.242480851,2016-03-21 00:49:06,,

LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,











































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,56,"['priceChangeGBPUSD', 'ROC_GBPUSD', 'priceChangeNZDUSD', 'Pri_rStochNZDUSD', 'Pri_RSI_Y3', 'Pri_ATR', 'Pri_ATR_Y1', 'Pri_ATR_Y4', 'priceChangeY3', 'mean60_ga']",1,0,False,2016-03-20 20:41:00,100,None,1.5,ALL,1,1,2016-03-17 03:22:00,AUDUSD,25,12,600,5,10,2016-03-20 20:40:00,10,2016-03-21 00:58:00,gainAhead,60,DF1,300,0.0,10,0,0.992063492063,10.7592306673,14.6151325703,0.0461200886533,0.0582617744591,0.0,gainAhead,252.0,5.03483313948,7.31576818891,0.0,0.551111111111,0.596,0.56880733945,0.534482758621,0.000147354822285,0.000110078376243,0.659645049035,13.9538159879,0.404,62,54,47,87,1.0,1.0,1.0,1.0,-0.741331693996,-0.717807301892,1.0,1.0,1.0,-0.0,1.54086100411,2016-03-21 01:20:54,,

GNBayes,GaussianNB(),DF1,None,56,"['ROC_AUDJPY', 'corrUSDCAD', 'corrNZDUSD', 'Pri_ROC', 'Pri_rStoch', 'Pri_rStoch_Y1', 'priceChangeY3', 'mean60_ga', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-20 21:40:00,100,None,1.5,ALL,1,1,2016-03-17 03:22:00,AUDUSD,500,12,600,5,10,2016-03-20 21:39:00,10,2016-03-21 01:58:00,gainAhead,60,DF1,300,0.0,10,0,0.992063492063,19.6696886397,27.4732109734,0.0504141813971,0.0565700265862,0.0,gainAhead,252.0,11.3491229214,15.4285166011,0.0,0.383720930233,0.576,0.540983606557,0.297297297297,0.000100380694441,7.98079208184e-05,0.575140451927,14.6445307464,0.424,33,78,28,111,0.722298221614,1.0,1.0,0.388235294118,-0.0,-0.870510528004,1.0,1.0,1.0,-0.0,2.129489472,2016-03-21 02:25:58,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeUSDCHF', 'ROC_USDCHF', 'ROC_GBPUSD', 'ROC_EURUSD', 'ROC_AUDJPY', 'priceChangeUSDCAD', 'Pri_ROC', 'priceChangeY4', 'mean60_ga', 'std60_ga']",1,0,False,2016-03-20 22:40:00,100,None,1.5,ALL,1,1,2016-03-17 03:22:00,AUDUSD,25,12,600,5,10,2016-03-20 22:39:00,10,2016-03-21 02:58:00,gainAhead,60,DF1,300,0.0,10,0,0.992063492063,6.11028091093,19.4400152749,0.0509919427376,0.0545549018691,0.0,gainAhead,252.0,1.82833110853,3.44758083885,0.0,0.428571428571,0.52,0.432692307692,0.424528301887,9.38115503312e-05,8.19925993284e-05,0.55061030479,16.5788013746,0.48,45,61,59,85,0.719676549865,0.631578947368,0.915310650888,0.424528301887,-0.873234007859,-0.882002772042,1.0,0.834954057084,0.833030497692,-0.0,0.912747774875,2016-03-21 03:22:14,,

GNBayes,GaussianNB(),DF1,None,56,"['ROC_GBPUSD', 'corrEURUSD', 'ROC_EURUSD', 'Pri_rStochAUDJPY', 'corrUSDCAD', 'Pri_rStochUSDCAD', 'ROC_USDCAD', 'Pri_rStochNZDUSD', 'Pri_RSI', 'std60_ga']",1,0,False,2016-03-20 23:41:00,100,None,1.5,ALL,1,1,2016-03-17 03:22:00,AUDUSD,250,12,600,5,10,2016-03-20 23:40:00,10,2016-03-21 03:58:00,gainAhead,60,DF1,300,0.0,10,0,0.992063492063,9.72422597975,16.0906275706,0.0548766743938,0.0713425652769,0.0,gainAhead,252.0,3.90468745032,6.67627832928,0.0,0.458536585366,0.556,0.516483516484,0.412280701754,0.000106676876201,0.000113758169654,0.598382109119,15.3353574485,0.444,47,67,44,92,0.79896526238,0.923076923077,0.922291993721,0.474747474747,-0.0311191998127,-0.789059236632,1.0,1.0,1.0,-0.0,2.17982156355,2016-03-21 04:20:44,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeGBPUSD', 'ROC_GBPUSD', 'priceChangeEURUSD', 'ROC_EURUSD', 'Pri_rStochUSDJPY', 'ROC_USDJPY', 'ROC_USDCAD', 'ROC_NZDUSD', 'Pri_ATR_Y2', 'priceChangeY2']",1,0,False,2016-03-21 02:04:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,AUDUSD,250,12,600,5,10,2016-03-21 02:03:00,10,2016-03-21 06:51:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,7.09497423039,1.90572840459,0.0109699533435,0.0148922739857,0.0,gainAhead,28.7664,0.975565135636,5.12777483795,0.0,0.58273381295,0.536,0.554794520548,0.613636363636,0.000177266765543,0.00016220084592,0.686215442092,16.0262001426,0.464,81,51,65,53,0.937321840641,1.0,0.991354143274,0.764150943396,-0.717710549346,-0.863321121451,1.0,1.0,1.0,-0.946789867771,0.472178461432,2016-03-21 07:01:09,,

GNBayes,GaussianNB(),DF1,None,56,"['ROC_USDCHF', 'priceChangeGBPUSD', 'ROC_GBPUSD', 'priceChangeEURUSD', 'ROC_EURUSD', 'Pri_rStochUSDJPY', 'corrAUDJPY', 'corrUSDCAD', 'ROC_USDCAD', 'corrNZDUSD']",1,0,False,2016-03-21 02:42:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,AUDUSD,500,12,600,5,10,2016-03-21 02:41:00,10,2016-03-21 07:28:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,16.0234778348,2.43185881137,0.0104470777473,0.0112774783775,0.0,gainAhead,30.0192,5.89126718414,11.4072076084,0.0,0.574712643678,0.556,0.568181818182,0.581395348837,0.000155632010851,0.000172829920666,0.68278858351,15.3353990276,0.444,75,54,57,64,0.942975114385,1.0,1.0,0.728155339806,-0.0,-0.912916122728,1.0,1.0,1.0,-1.0,1.08708387727,2016-03-21 07:35:57,,

GNBayes,GaussianNB(),DF1,None,56,"['ROC_USDCHF', 'ROC_GBPUSD', 'priceChangeEURUSD', 'ROC_EURUSD', 'Pri_rStochUSDJPY', 'corrAUDJPY', 'corrUSDCAD', 'ROC_USDCAD', 'corrNZDUSD', 'autoCor']",1,0,False,2016-03-21 03:11:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,AUDUSD,500,12,600,5,10,2016-03-21 03:10:00,10,2016-03-21 07:57:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,60.7053746813,10.8619318624,0.0497713618198,0.0794346366231,0.0,gainAhead,29.9184,12.8916755277,36.499624767,0.0,0.564885496183,0.544,0.540145985401,0.592,0.000145454123499,0.000162415696728,0.668072992701,15.7498835346,0.456,74,51,63,62,0.952887655178,0.785714285714,0.954504549545,0.747474747475,-0.0,-0.893443326648,1.0,1.0,1.0,-0.997418938538,1.10913773481,2016-03-21 13:07:14,,

GNBayes,GaussianNB(),DF1,None,56,"['ROC_USDCHF', 'priceChangeGBPUSD', 'ROC_GBPUSD', 'priceChangeEURUSD', 'ROC_EURUSD', 'Pri_rStochUSDJPY', 'corrAUDJPY', 'ROC_USDCAD', 'corrNZDUSD', 'autoCor']",1,0,False,2016-03-21 03:20:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,AUDUSD,500,12,600,5,10,2016-03-21 03:19:00,10,2016-03-21 08:06:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,71.8463620421,11.8887951168,0.0490896977748,0.0543403769809,0.0,gainAhead,30.1248,27.1373774476,41.5145301198,0.0,0.567049808429,0.548,0.536231884058,0.60162601626,0.000144643307889,0.000164397825765,0.666928950159,15.6117316274,0.452,74,49,64,63,0.983288497595,0.862068965517,0.959030100334,0.787234042553,-0.0,-0.874588587182,1.0,1.0,1.0,-0.996957566053,1.12845384677,2016-03-21 13:23:07,,

GNBayes,GaussianNB(),DF1,None,56,"['priceChangeGBPUSD', 'ROC_GBPUSD', 'priceChangeEURUSD', 'ROC_EURUSD', 'Pri_rStochUSDJPY', 'ROC_USDJPY', 'ROC_AUDJPY', 'ROC_USDCAD', 'ROC_NZDUSD', 'Pri_ROC']",1,0,False,2016-03-21 03:36:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,AUDUSD,250,12,600,5,10,2016-03-21 03:35:00,10,2016-03-21 08:22:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,59.0604464302,11.056544103,0.0500753256427,0.0858186038941,0.0,gainAhead,29.5248,14.5033495931,35.4426252029,0.0,0.525862068966,0.56,0.559633027523,0.49593495935,0.0001552402201,0.000175280803636,0.651783993436,15.1972151365,0.44,61,62,48,79,0.936880697582,1.0,1.0,0.701149425287,-0.387739713609,-0.899739750628,1.0,1.0,1.0,-0.983873568779,0.728646966984,2016-03-21 13:31:18,,

GNBayes,GaussianNB(),DF1,None,56,"['ROC_GBPUSD', 'priceChangeEURUSD', 'ROC_EURUSD', 'Pri_rStochUSDJPY', 'ROC_USDJPY', 'ROC_AUDJPY', 'ROC_USDCAD', 'corrNZDUSD', 'ROC_NZDUSD', 'Pri_ROC']",1,0,False,2016-03-21 03:44:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,AUDUSD,250,12,600,5,10,2016-03-21 03:43:00,10,2016-03-21 08:30:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,48.7473554557,9.75182566745,0.0501171453803,0.0742144267515,0.0,gainAhead,29.3376,12.3308457559,32.813441367,0.0,0.504424778761,0.552,0.564356435644,0.456,0.000157127668752,0.000162120918773,0.646178217822,15.4735125541,0.448,57,68,44,81,0.903272278247,1.0,1.0,0.662790697674,-0.428347819323,-0.812725278029,1.0,1.0,1.0,-0.978847085419,0.780079817228,2016-03-21 13:44:49,,

GNBayes,GaussianNB(),DF1,None,56,"['ROC_GBPUSD', 'priceChangeEURUSD', 'ROC_EURUSD', 'corrAUDJPY', 'ROC_AUDJPY', 'ROC_USDCAD', 'ROC_NZDUSD', 'Pri_ROC', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-21 03:57:00,100,None,1.5,ALL,1,1,2016-03-10 03:23:00,AUDUSD,250,12,600,5,10,2016-03-21 03:56:00,10,2016-03-21 08:43:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,31.8773825253,8.57228845637,0.0508973890033,0.0700857155539,0.0,gainAhead,27.864,7.33531939893,23.1011325355,0.0,0.452830188679,0.536,0.527472527473,0.396694214876,0.00015826271473,0.000167863828834,0.608083371174,16.026129778,0.464,48,73,43,86,0.800351031154,1.0,1.0,0.558139534884,-0.42859744351,-0.829954204887,1.0,1.0,1.0,-0.909737590895,0.831710760708,2016-03-21 13:53:56,,
