model,params,sample,FS,cols,featureRank,input_signal,test_split,longMemory,v_start,statsLookback,rfe_model,RSILookback,data_type,wf_step,iters,t_start,ticker,rows,ACLookback,ROCLookback,ATRLookback,zScoreLookback,t_end,DPOLookback,v_end,signal,CCLookback,filter,rStochLookback,beLongThreshold,n_features,tox_adj,YIF,CAR75,safef,DD95,DD100,SOR25,C25sig,TPY,CAR25,CAR50,SHA25,f1,acc,prec,rec,fn_mag,fp_mag,avg_prec,logloss,ham,tp,fn,fp,tn,f1mm,accmm,precmm,recmm,fn_magmm,fp_magmm,CAR25mm,CAR50mm,CAR75mm,TPYmm,scoremm,timestamp
GNBayes,GaussianNB(),DF1,None,60,"['corrGBPUSD', 'ROC_GBPUSD', 'ROC_EURGBP', 'priceChangeNZDJPY', 'Pri_RSI_Y2', 'priceChangeY1', 'std60_ga', 'autoCor_Y2', 'autoCor_Y3', 'autoCor_Y4']",1,0,False,2016-03-21 04:25:00,100,None,1.5,ALL,1,1,2016-03-10 03:20:00,GBPJPY,250,12,600,5,10,2016-03-21 04:24:00,10,2016-03-21 09:20:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,81.5494069683,12.1113706637,0.0509194166511,0.0722444484163,0.0,gainAhead,29.4096,25.6919904762,53.2492407689,0.0,0.576779026217,0.548,0.566176470588,0.587786259542,0.000182436640001,0.000148472025508,0.684981365065,15.6117156355,0.452,77,54,59,60,0.918574004716,1.0,1.0,0.712962962963,-0.205922412838,-0.865799034427,1.0,1.0,1.0,-0.977009646302,0.951268906433,2016-03-21 15:42:44
LDA,"LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
              solver='svd', store_covariance=False, tol=0.0001)",DF1,None,60,"['ROC_CADJPY', 'ROC_NZDJPY', 'Pri_rStochEURJPY', 'ROC_AUDJPY', 'Pri_rStoch', 'Pri_rStoch_Y1', 'Pri_rStoch_Y2', 'Pri_rStoch_Y3', 'Pri_rStoch_Y4', 'std60_ga']",1,0,False,2016-03-21 06:32:00,100,None,1.5,ALL,1,1,2016-03-10 03:20:00,GBPJPY,500,12,600,5,10,2016-03-21 06:31:00,10,2016-03-21 10:41:00,"ZZ 0.003,-0.003",60,DF1,300,0.0,10,0,4.16666666667,11.4512048782,7.82149946528,0.049695038463,0.0660074172707,0.0,"ZZ 0.003,-0.003",0.24,-5.02661121499,2.74810163316,0.0,0.68073878628,0.516,0.516,1.0,0.0,0.00017053435238,0.758,16.7171547803,0.484,129,0,121,0,1.0,1.0,0.982520547945,1.0,-0.0,-0.953543714566,0.862192890093,0.579816388591,0.51412000863,-0.0,1.00258557275,2016-03-21 16:19:53
GNBayes,GaussianNB(),DF1,None,60,"['priceChangeCADJPY', 'ROC_CADJPY', 'ROC_EURGBP', 'ROC_NZDJPY', 'ROC_AUDJPY', 'Pri_RSI', 'priceChange', 'priceChangeY1', 'priceChangeY2', 'mean60_ga']",1,0,False,2016-03-21 07:10:00,100,None,1.5,ALL,1,1,2016-03-10 03:20:00,GBPJPY,250,12,600,5,10,2016-03-21 07:09:00,10,2016-03-21 11:19:00,gainAhead,60,DF1,300,0.0,10,0,4.16666666667,42.0772468588,10.5652220373,0.0493531494453,0.0682035965316,0.0,gainAhead,27.0288,10.8324992274,27.5029094458,0.0,0.612794612795,0.54,0.551515151515,0.689393939394,0.000165337266082,0.000166153434814,0.702454545455,15.8880738225,0.46,91,41,74,44,0.95649246084,1.0,1.0,0.791304347826,-0.419645147024,-0.918926660591,1.0,1.0,1.0,-0.907332141115,0.754096051271,2016-03-21 18:15:19
GNBayes,GaussianNB(),DF1,None,60,"['priceChangeCADJPY', 'ROC_CADJPY', 'priceChangeGBPUSD', 'priceChangeEURGBP', 'Pri_rStochEURGBP', 'Pri_RSI_Y2', 'Pri_ROC', 'priceChangeY1', 'priceChangeY2', 'mean60_ga']",1,0,False,2016-03-20 19:46:00,100,None,1.5,ALL,1,1,2016-03-10 03:20:00,GBPJPY,250,12,600,5,10,2016-03-20 19:45:00,10,2016-03-21 13:14:00,gainAhead,60,DF1,300,0.0,10,0,16.6666666667,17.5004295626,7.1800947307,0.0494491211894,0.0671577159783,0.0,gainAhead,29.8956,7.47935676721,13.1516196401,0.0,0.518072289157,0.52,0.504892367906,0.531958762887,0.000137774573302,0.000126597236515,0.631925565396,16.5788149677,0.48,258,227,253,262,1.0,0.833333333333,0.831317175975,1.0,-0.27329939583,-0.329103157848,1.0,1.0,1.0,-0.953284158764,1.44431328756,2016-03-21 19:21:24
GNBayes,GaussianNB(),DF1,None,60,"['Pri_rStochCHFJPY', 'ROC_AUDJPY', 'Pri_RSI_Y2', 'Pri_rStoch', 'Pri_rStoch_Y1', 'Pri_rStoch_Y2', 'Pri_rStoch_Y3', 'Pri_rStoch_Y4', 'priceChangeY2', 'mean60_ga']",1,0,False,2016-03-20 20:39:00,100,None,1.5,ALL,1,1,2016-03-10 03:20:00,GBPJPY,250,12,600,5,10,2016-03-20 20:38:00,10,2016-03-21 14:21:00,gainAhead,60,DF1,300,0.0,10,0,16.6666666667,14.2572751211,6.95302738068,0.0506958423418,0.0691779806037,0.0,gainAhead,29.784,6.5660992955,9.51904157022,0.0,0.513705583756,0.521,0.509054325956,0.518442622951,0.000138226188677,0.000126904815681,0.631248474453,16.5442689949,0.479,253,235,244,268,1.0,0.901960784314,0.906693324504,1.0,-0.300681303455,-0.435153904054,1.0,1.0,1.0,-0.923177766125,1.34098702637,2016-03-21 20:20:35
GNBayes,GaussianNB(),DF1,None,60,"['Pri_rStochGBPUSD', 'priceChangeEURGBP', 'corrUSDJPY', 'Pri_rStoch', 'Pri_rStoch_Y1', 'Pri_rStoch_Y2', 'Pri_rStoch_Y3', 'Pri_rStoch_Y4', 'priceChangeY2', 'mean60_ga']",1,0,False,2016-03-20 21:37:00,100,None,1.5,ALL,1,1,2016-03-10 03:20:00,GBPJPY,250,12,600,5,10,2016-03-20 21:36:00,10,2016-03-21 15:20:00,gainAhead,60,DF1,300,0.0,10,0,16.6666666667,15.0609262264,7.19330979285,0.0491204824427,0.0855873230146,0.0,gainAhead,29.862,7.03524654323,11.0955987698,0.0,0.5,0.52,0.511727078891,0.488798370672,0.000131816299689,0.000127753312481,0.625762724782,16.5787957774,0.48,240,251,229,280,1.0,1.0,1.0,0.919540229885,-0.255081398746,-0.571009474101,1.0,1.0,1.0,-0.930202637504,1.24370648965,2016-03-21 22:14:56
GNBayes,GaussianNB(),DF1,None,60,"['corrEURJPY', 'Pri_RSI_Y4', 'Pri_rStoch', 'Pri_rStoch_Y1', 'Pri_rStoch_Y2', 'Pri_rStoch_Y3', 'Pri_rStoch_Y4', 'priceChangeY2', 'priceChangeY4', 'mean60_ga']",1,0,False,2016-03-20 23:16:00,100,None,1.5,ALL,1,1,2016-03-10 03:20:00,GBPJPY,250,12,600,5,10,2016-03-20 23:15:00,10,2016-03-21 17:15:00,gainAhead,60,DF1,300,0.0,10,0,16.6666666667,13.7491324962,6.93055439918,0.0505759786706,0.0527071220631,0.0,gainAhead,30.0372,6.62833767662,9.93263771236,0.0,0.532146389713,0.527,0.521317829457,0.543434343434,0.000133384557015,0.000125136412657,0.645376086446,16.3370387354,0.473,269,226,247,258,1.0,1.0,0.998567308003,1.0,-0.365632684799,-0.539722012679,1.0,1.0,1.0,-0.972511144131,1.12213415839,2016-03-22 00:07:27
GNBayes,GaussianNB(),DF1,None,60,"['priceChangeEURGBP', 'Pri_rStochEURGBP', 'Pri_rStochUSDJPY', 'Pri_RSI_Y4', 'Pri_rStoch_Y1', 'Pri_rStoch_Y2', 'Pri_rStoch_Y3', 'Pri_rStoch_Y4', 'Pri_ATR', 'priceChange']",1,0,False,2016-03-21 00:21:00,100,None,1.5,ALL,1,1,2016-03-10 03:20:00,GBPJPY,250,12,600,5,10,2016-03-21 00:20:00,10,2016-03-21 18:20:00,gainAhead,60,DF1,300,0.0,10,0,16.6666666667,22.8628023229,8.54069253741,0.049455947568,0.0554598798846,0.0,gainAhead,30.096,13.7570763312,17.9754597712,0.0,0.538011695906,0.526,0.513966480447,0.564417177914,0.000135545482161,0.000119425972332,0.645691829181,16.3715887061,0.474,276,213,261,250,1.0,0.976744186047,0.985504033887,0.994565217391,-0.463460432754,-0.291268477926,1.0,1.0,1.0,-1.0,1.24527108932,2016-03-22 00:37:11
GNBayes,GaussianNB(),DF1,None,60,"['priceChangeCHFJPY', 'corrEURGBP', 'priceChangeEURGBP', 'priceChangeEURJPY', 'Pri_RSI_Y1', 'Pri_rStoch_Y3', 'Pri_rStoch_Y4', 'Pri_ATR', 'Pri_ATR_Y3', 'Pri_ATR_Y4']",1,0,False,2016-03-21 01:38:00,100,None,1.5,ALL,1,1,2016-03-10 03:20:00,GBPJPY,250,12,600,5,10,2016-03-21 01:37:00,10,2016-03-21 19:37:00,gainAhead,60,DF1,300,0.0,10,0,16.6666666667,20.9555162186,7.43645080193,0.0498639373418,0.0564431993347,0.0,gainAhead,30.1164,7.93879585664,14.8359634942,0.0,0.527147087858,0.521,0.511494252874,0.543788187373,0.000133862456977,0.000120043503143,0.639641220123,16.5442777905,0.479,267,224,255,254,0.948548131579,1.0,1.0,0.824,-0.19726969475,-0.142652064099,1.0,1.0,1.0,-0.99360764144,1.66647059971,2016-03-22 01:15:56
GNBayes,GaussianNB(),DF1,None,60,"['corrEURGBP', 'priceChangeEURGBP', 'Pri_rStochUSDJPY', 'Pri_RSI_Y1', 'Pri_rStoch', 'Pri_rStoch_Y1', 'Pri_rStoch_Y2', 'Pri_rStoch_Y3', 'Pri_rStoch_Y4', 'Pri_ATR']",1,0,False,2016-03-21 02:16:00,100,None,1.5,ALL,1,1,2016-03-10 03:20:00,GBPJPY,250,12,600,5,10,2016-03-21 02:15:00,10,2016-03-21 20:16:00,gainAhead,60,DF1,300,0.0,10,0,16.6666666667,19.8843823331,7.84022617163,0.0497113308289,0.0535412783906,0.0,gainAhead,30.096,9.32689729927,15.389969975,0.0,0.527777777778,0.524,0.516504854369,0.539553752535,0.00013837851873,0.000120448427708,0.641529303452,16.4406566637,0.476,266,227,249,258,0.924067635162,1.0,1.0,0.776223776224,-0.224036399748,-0.183422554261,1.0,1.0,1.0,-0.999639097744,1.59290194825,2016-03-22 02:43:00
GNBayes,GaussianNB(),DF1,None,60,"['Pri_rStochCHFJPY', 'Pri_rStochUSDJPY', 'Pri_RSI_Y1', 'Pri_rStoch', 'Pri_rStoch_Y1', 'Pri_ATR', 'priceChangeY4', 'mean60_ga', 'autoCor', 'autoCor_Y4']",1,0,False,2016-03-21 03:43:00,100,None,1.5,ALL,1,1,2016-03-10 03:20:00,GBPJPY,250,12,600,5,10,2016-03-21 03:42:00,10,2016-03-21 21:43:00,gainAhead,60,DF1,300,0.0,10,0,16.6666666667,16.5523736458,7.55616071868,0.0491016420853,0.0591627952279,0.0,gainAhead,30.2124,5.72996920525,11.4712301983,0.0,0.51814516129,0.522,0.517102615694,0.519191919192,0.000138209473765,0.00012555364534,0.637147267443,16.5097270202,0.478,257,238,240,265,0.880537491167,1.0,1.0,0.6875,-0.0973801400905,-0.114721032024,1.0,1.0,1.0,-1.0,1.78789882789,2016-03-22 03:39:08
GNBayes,GaussianNB(),DF1,None,60,"['Pri_rStochCHFJPY', 'Pri_RSI', 'Pri_RSI_Y4', 'Pri_rStoch', 'Pri_ATR', 'Pri_ATR_Y4', 'priceChangeY3', 'priceChangeY4', 'mean60_ga', 'autoCor']",1,0,False,2016-03-21 04:38:00,100,None,1.5,ALL,1,1,2016-03-10 03:20:00,GBPJPY,250,12,600,5,10,2016-03-21 04:37:00,10,2016-03-21 22:39:00,gainAhead,60,DF1,300,0.0,10,0,16.6666666667,15.398159253,7.16681068386,0.0497843272134,0.0586099934696,0.0,gainAhead,29.7312,7.36888929576,9.90304407073,0.0,0.510769230769,0.523,0.515527950311,0.506097560976,0.000129874941439,0.000120253764313,0.632312755643,16.4751834462,0.477,249,243,234,274,0.847645921917,1.0,1.0,0.625628140704,-0.0545094842788,-0.892196702365,1.0,1.0,1.0,-0.980723465017,1.07257034834,20160321 22:56:38 EST
GNBayes,GaussianNB(),DF1,None,60,"['Pri_rStochCADJPY', 'ROC_CADJPY', 'Pri_rStochCHFJPY', 'corrGBPUSD', 'corrEURGBP', 'corrEURJPY', 'Pri_RSI_Y3', 'Pri_rStoch', 'priceChangeY3', 'priceChangeY4']",1,0,False,2016-03-21 06:42:00,100,None,1.5,ALL,1,1,2016-03-10 03:20:00,GBPJPY,250,12,600,5,10,2016-03-21 06:41:00,10,2016-03-21 23:57:00,gainAhead,60,DF1,300,0.0,10,0,16.6666666667,13.7575217364,7.20709479669,0.0493359807522,0.0589834534655,0.0,gainAhead,30.0204,3.99063046722,8.83974360565,0.0,0.509528585757,0.511,0.498039215686,0.521560574949,0.000119616344265,0.000112060704968,0.626299895317,16.8896663541,0.489,254,233,256,257,0.836725863866,0.960784313725,1.0,0.622549019608,-0.139192620106,-0.898489448325,1.0,1.0,1.0,-1.0,0.962317931569,20160322 00:04:09 EST
GNBayes,GaussianNB(),DF1,None,60,"['Pri_rStochCADJPY', 'ROC_CADJPY', 'Pri_rStochNZDJPY', 'ROC_NZDJPY', 'corrUSDJPY', 'ROC_USDJPY', 'ROC_EURJPY', 'Pri_rStochAUDJPY', 'ROC_AUDJPY', 'Pri_ROC']",1,0,False,2016-03-21 07:49:00,100,None,1.5,ALL,1,1,2016-03-10 03:20:00,GBPJPY,250,12,600,5,10,2016-03-21 07:48:00,10,2016-03-22 01:04:00,gainAhead,60,DF1,300,0.0,10,0,16.6666666667,12.6170296636,7.87806977832,0.0504144313311,0.0575655208015,0.0,gainAhead,29.7744,5.96839071038,9.65600068582,0.0,0.52519379845,0.51,0.502782931354,0.549695740365,0.00011378901347,0.000111417908937,0.63723933586,16.9242147256,0.49,271,222,268,239,0.853757068494,1.0,0.999228262734,0.654589371981,-0.0068640873967,-0.92571500857,1.0,1.0,1.0,-0.990281943611,1.07713896042,20160322 00:28:07 EST
GNBayes,GaussianNB(),DF1,None,60,"['Pri_rStochCADJPY', 'ROC_CADJPY', 'Pri_rStochNZDJPY', 'priceChangeUSDJPY', 'ROC_EURJPY', 'Pri_rStochAUDJPY', 'ROC_AUDJPY', 'Pri_ROC', 'Pri_rStoch', 'Pri_rStoch_Y1']",1,0,False,2016-03-21 08:13:00,100,None,1.5,ALL,1,1,2016-03-10 03:20:00,GBPJPY,250,12,600,5,10,2016-03-21 08:12:00,10,2016-03-22 01:28:00,gainAhead,60,DF1,300,0.0,10,0,16.6666666667,10.985189236,7.78242825344,0.0491041465011,0.0627924769548,0.0,gainAhead,29.6556,5.58094824962,8.580663495,0.0,0.520117762512,0.511,0.499058380414,0.543032786885,0.000113581027798,0.000111273827161,0.63254558365,16.88967435,0.489,265,223,266,246,0.852662493312,0.979166666667,1.0,0.647921760391,-0.0310225843915,-0.921648493905,1.0,1.0,1.0,-0.985101453906,1.0622274678,20160322 01:14:11 EST
