model,params,sample,FS,f1mm,cols,CAR50mm,DD95,tp,barSizeSetting,perturbDataPct,validationPeriod,rows,ham,prec,C25sig,tn,CAR25_threshold,maxReadLines,TPY,rfe_model,CAR25,fp_magmm,RSILookback,YIF,TPYmm,scoremm,version_,avg_prec,t_start,CAR25mm,ROCLookback,fp_mag,ticker,zScoreLookback,recmm,accmm,signal,CCLookback,precmm,logloss,CAR50,rStochLookback,SHA25,maxLeverage,f1,CAR75,fn_magmm,input_signal,test_split,longMemory,initial_equity,fn_mag,v_start,version,statsLookback,rec,windowLength,fp,data_type,wf_step,iters,wf_is_period,ACLookback,DD100,safef,SOR25,ATRLookback,n_features,fn,t_end,acc,DPOLookback,v_end,tailRiskPct,DD95_limit,filter,horizon,beLongThreshold,tox_adj,CAR75mm,timestamp,lastBartime,cycleTime

         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.0123466933568,0,30m,0.0002,30,250,0.520891364903,0.0,No DPS NZDJPY_30m Validation Period 30,172,0,5000,0.500389972145,None,15.1582548871,-0.0,1.5,1077,-1.0,2.0,v3.1,,2016-03-03 12:00:00,1.0,600,0.000835691951521,NZDJPY,10,0.0,1.0,GA15,60,0.0,17.9913668818,26.3740527544,300,1.07455247532,2,0.0,44.072403734,-0.0,1,0,False,1,0.0,2016-03-30 03:00:00,v3,100,0.0,50.0,187,ALL,15,1,250,12,0.0171313569491,0.211159157604,0.0446127345221,5,10,0,2016-03-30 02:30:00,0.479108635097,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 19:20:26 EDT,20160401 17:00:00 EDT,140.436716667

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',



































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,



































































































           weights='uniform'))],



































































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.0104452531983,0,30m,0.0002,30,250,0.462395543175,0.0,No DPS NZDJPY_30m Validation Period 30,193,0,5000,0.504753946147,None,41.6085551827,-1.0,1.5,1077,-1.0,1.0,v3.1,,2016-03-03 12:00:00,1.0,600,0.000852984924865,NZDJPY,10,0.0,1.0,"ZZ15_0.002,-0.002",60,0.0,15.970946002,63.71674584,300,1.94177372953,2,0.0,84.9747275515,-0.0,1,0,False,1,0.0,2016-03-30 03:00:00,v3,100,0.0,10.0,166,ALL,15,1,250,12,0.0110872973938,0.286576270809,0.0788767174309,5,10,0,2016-03-30 02:30:00,0.537604456825,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 20:48:16 EDT,20160401 17:00:00 EDT,228.27805

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',


































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,


































































































           weights='uniform'))],


































































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.0104605232865,0,30m,0.0002,30,500,0.454038997214,0.0,No DPS NZDJPY_30m Validation Period 30,196,0,5000,0.494224698236,None,83.3903104508,-0.0,1.5,1077,-1.0,2.0,v3.1,,2016-03-03 12:00:00,1.0,600,0.000741149925379,NZDJPY,10,0.0,1.0,"ZZ15_0.002,-0.002",60,0.0,15.6823144478,105.955305553,300,2.95575851557,2,0.0,134.519731851,-0.0,1,0,False,1,0.0,2016-03-30 03:00:00,v3,100,0.0,10.0,163,ALL,15,1,500,12,0.0125113993631,0.324870826015,0.13624689732,5,10,0,2016-03-30 02:30:00,0.545961002786,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160401 22:29:14 EDT,20160401 17:00:00 EDT,329.23745

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,

































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',

































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,

































































































           weights='uniform'))],

































































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.010746864592,0,30m,0.0002,30,500,0.731843575419,0.0,No DPS NZDJPY_30m Validation Period 30,48,0,5000,0.387523277467,None,26.818498207,-1.0,1.5,537,-0.0,2.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.000982414936755,NZDJPY,10,0.0,0.0,"ZZ20_0.002,-0.002",60,0.0,25.2775667877,56.9684851674,300,0.901138030146,2,0.0,87.3596598812,-0.0,1,0,False,1,0.0,2016-03-31 18:30:00,v3,100,0.0,90.0,131,ALL,20,1,500,12,0.0165308063647,0.263569716393,0.0623730088729,5,10,0,2016-03-31 18:00:00,0.268156424581,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 02:55:25 EDT,20160401 17:00:00 EDT,16.94

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
































































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
































































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
































































































           weights='uniform'))],
































































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.0102109722746,0,30m,0.0002,15,250,0.536312849162,0.0,No DPS NZDJPY_30m Validation Period 15,83,0,5000,0.494450651769,None,10.1302166209,-0.782040263933,1.5,537,-0.988409949212,1.22954978686,v3.1,,2016-03-11 00:30:00,1.0,600,0.000909073767582,NZDJPY,10,0.0,0.802631578947,GA20,60,0.0,18.5240184093,26.8937318615,300,0.415426312811,2,0.0,46.8761243874,-0.0,1,0,False,1,0.0,2016-03-31 18:30:00,v3,100,0.0,30.0,96,ALL,20,1,250,12,0.0115028158485,0.228329865762,0.0278716945043,5,10,0,2016-03-31 18:00:00,0.463687150838,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 04:57:12 EDT,20160401 17:00:00 EDT,121.24

None,None,DF1,None,0.0,56,1.0,0.00982541028523,0,30m,0.0002,45,680,0.68156424581,0.0,No DPS NZDJPY_30m Validation Period 45,57,0,5000,0.42748603352,None,172.060567922,-0.133904573375,1.5,537,-0.0,2.86609542663,v3.1,,2016-03-11 00:30:00,1.0,600,0.0009147946371,NZDJPY,10,0.0,0.0,SH1,60,0.0,23.5409400618,257.8500019,300,2.21814830185,2,0.0,441.986300164,-0.0,1,0,False,1,0.0,2016-03-31 18:30:00,v3,100,0.0,30.0,122,ALL,1,1,0,12,0.0118490992434,0.411081669436,0.176092324863,5,10,0,2016-03-31 18:00:00,0.31843575419,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 06:50:58 EDT,20160401 17:00:00 EDT,113.46

None,None,DF1,None,0.0,56,0.803919676607,0.00871409022358,0,30m,0.0002,30,680,0.497206703911,0.0,No DPS NZDJPY_30m Validation Period 30,90,0,5000,0.499292364991,None,-1.82620935428,-0.0,1.5,537,-0.479452054795,2.08491650309,v3.1,,2016-03-11 00:30:00,0.845487564676,600,0.000829017568803,NZDJPY,10,0.0,0.846153846154,SH1,60,0.0,17.1733087336,16.28866398,300,-0.0939977884029,2,0.0,36.0133072212,-0.0,1,0,False,1,0.0,2016-03-31 18:30:00,v3,100,0.0,30.0,89,ALL,1,1,0,12,0.00916432055825,0.183912962392,-0.00547378408016,5,10,0,2016-03-31 18:00:00,0.502793296089,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,0.914961316602,20160402 08:54:31 EDT,20160401 17:00:00 EDT,123.16

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,





























































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',





























































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,





























































































           weights='uniform'))],





























































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.00987190249313,0,30m,0.0002,45,250,0.40782122905,0.0,No DPS NZDJPY_30m Validation Period 45,106,0,5000,0.478175046555,None,160.807187895,-1.0,1.5,537,-0.0,2.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.00101112398789,NZDJPY,10,0.0,1.0,GA15,60,0.0,14.0859723321,225.56389199,300,2.5058387704,2,0.0,303.961949958,-0.0,1,0,False,1,0.0,2016-03-31 18:30:00,v3,100,0.0,30.0,73,ALL,15,1,250,12,0.0119887618881,0.350729226713,0.143749049328,5,10,0,2016-03-31 18:00:00,0.59217877095,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 09:03:15 EDT,20160401 17:00:00 EDT,8.15

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,




























































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',




























































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,




























































































           weights='uniform'))],




























































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.0104241477037,0,30m,0.0002,45,250,0.40782122905,0.0,No DPS NZDJPY_30m Validation Period 45,106,0,5000,0.490540037244,None,216.43799313,-1.0,1.5,537,-1.0,1.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.00101112398789,NZDJPY,10,0.0,1.0,GA15,60,0.0,14.0859723321,292.199277399,300,2.84289606659,2,0.0,405.79763117,-0.0,1,0,False,1,0.0,2016-03-31 18:30:00,v3,100,0.0,30.0,73,ALL,15,1,250,12,0.0140891463698,0.382446119853,0.169678535002,5,10,0,2016-03-31 18:00:00,0.59217877095,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 10:39:09 EDT,20160401 17:00:00 EDT,95.3

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,



























































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',



























































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,



























































































           weights='uniform'))],



























































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.0103400837621,0,30m,0.0002,45,250,0.430167597765,0.0,No DPS NZDJPY_30m Validation Period 45,102,0,5000,0.486890130354,None,116.682606325,-1.0,1.5,537,-0.0,2.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.00100906497392,NZDJPY,10,0.0,1.0,GA15,60,0.0,14.8578064325,161.357742585,300,2.34679658779,2,0.0,233.534398192,-0.0,1,0,False,1,0.0,2016-03-31 18:30:00,v3,100,0.0,30.0,77,ALL,15,1,250,12,0.0146088563007,0.323308813418,0.138592931168,5,10,0,2016-03-31 18:00:00,0.569832402235,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 12:02:18 EDT,20160401 17:00:00 EDT,82.57

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,


























































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',


























































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,


























































































           weights='uniform'))],


























































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.0103832346847,0,30m,0.0002,45,250,0.40782122905,0.0,No DPS NZDJPY_30m Validation Period 45,106,0,5000,0.482420856611,None,143.174681437,-1.0,1.5,537,-0.0,2.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.00101112398789,NZDJPY,10,0.0,1.0,GA15,60,0.0,14.0859723321,219.511236597,300,2.49520131686,2,0.0,250.440780703,-0.0,1,0,False,1,0.0,2016-03-31 18:30:00,v3,100,0.0,30.0,73,ALL,15,1,250,12,0.0111528493366,0.341465210309,0.14220963955,5,10,0,2016-03-31 18:00:00,0.59217877095,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 12:10:54 EDT,20160401 17:00:00 EDT,8.18

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,

























































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',

























































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,

























































































           weights='uniform'))],

























































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.00951788402969,0,30m,0.0002,45,250,0.446927374302,0.0,No DPS NZDJPY_30m Validation Period 45,99,0,5000,0.498063314711,None,151.011414608,-1.0,1.5,537,-0.0,2.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.000990247799849,NZDJPY,10,0.0,1.0,GA15,60,0.0,15.4366820078,196.539338139,300,2.6624567138,2,0.0,241.856703177,-0.0,1,0,False,1,0.0,2016-03-31 18:30:00,v3,100,0.0,30.0,80,ALL,15,1,250,12,0.0104153344572,0.322398381313,0.161017082339,5,10,0,2016-03-31 18:00:00,0.553072625698,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 12:19:09 EDT,20160401 17:00:00 EDT,7.97

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,
























































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
























































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
























































































           weights='uniform'))],
























































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.013480870593,0,30m,0.0002,45,250,0.446927374302,0.0,No DPS NZDJPY_30m Validation Period 45,99,0,5000,0.49113594041,None,123.300147584,-1.0,1.5,537,-1.0,1.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.000990247799849,NZDJPY,10,0.0,1.0,GA15,60,0.0,15.4366820078,210.691103413,300,2.05709562551,2,0.0,285.154161929,-0.0,1,0,False,1,0.0,2016-03-31 18:30:00,v3,100,0.0,30.0,80,ALL,15,1,250,12,0.0154193492746,0.353014423076,0.119768792025,5,10,0,2016-03-31 18:00:00,0.553072625698,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 13:49:53 EDT,20160401 17:00:00 EDT,90.47

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,























































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',























































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,























































































           weights='uniform'))],























































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.00968545247315,0,30m,0.0002,45,250,0.40782122905,0.0,No DPS NZDJPY_30m Validation Period 45,106,0,5000,0.484618249534,None,169.530424699,-1.0,1.5,537,-0.0,2.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.00101112398789,NZDJPY,10,0.0,1.0,GA15,60,0.0,14.0859723321,234.456555777,300,2.9060024598,2,0.0,308.796401149,-0.0,1,0,False,1,0.0,2016-03-31 18:30:00,v3,100,0.0,30.0,73,ALL,15,1,250,12,0.0121552299823,0.32553340416,0.172132816581,5,10,0,2016-03-31 18:00:00,0.59217877095,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 15:19:35 EDT,20160401 17:00:00 EDT,89.4

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,






















































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',






















































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,






















































































           weights='uniform'))],






















































































         voting='hard', weights=None)",DF1,None,0.0,56,1.0,0.00902686536541,0,30m,0.0002,45,250,0.40782122905,0.0,No DPS NZDJPY_30m Validation Period 45,106,0,5000,0.486480446927,None,155.958033107,-1.0,1.5,537,-1.0,1.0,v3.1,,2016-03-11 00:30:00,1.0,600,0.00101112398789,NZDJPY,10,0.0,1.0,GA15,60,0.0,14.0859723321,218.931842117,300,2.95723158481,2,0.0,305.995325876,-0.0,1,0,False,1,0.0,2016-03-31 18:30:00,v3,100,0.0,30.0,73,ALL,15,1,250,12,0.0100181606333,0.314511232582,0.177832001406,5,10,0,2016-03-31 18:00:00,0.59217877095,10,2016-04-01 17:00:00,95,0.01,DF1,50,0.0,0,1.0,20160402 16:42:05 EDT,20160401 17:00:00 EDT,82.27

VotingHard,"VotingClassifier(estimators=[('GNBayes', GaussianNB()), ('LDA', LinearDiscriminantAnalysis(n_components=None, priors=None, shrinkage=None,





















































































              solver='svd', store_covariance=False, tol=0.0001)), ('kNeighbors-uniform', KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',





















































































           metric_params=None, n_jobs=1, n_neighbors=5, p=2,





















































































           weights='uniform'))],




















































































