trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,underlying
110891793,-1110,1492128246,2017-04-11 16:48:07,1491943687,1720.50000,,future,short,,1491857589,closed,2017-04-10 16:53:05,1709.40000,100,,1,1,,@EMDM7,,
110891800,-75,1492128246,2017-04-11 16:48:10,1491943690,260.85000,,future,short,,1491857589,closed,2017-04-10 16:53:06,260.55000,250,,1,1,,QHGK7,,
110891805,156,1492128246,2017-04-11 16:48:11,1491943691,108.28906,,future,long,,1491857589,closed,2017-04-10 16:53:07,108.21094,2000,,1,1,,@TUM7,,
110822965,475,1492233524,2017-04-12 14:14:04,1492020844,369.00000,,future,long,,1491588833,closed,2017-04-07 14:13:51,359.50000,50,,1,1,,@CK7,,
110887135,250,1492233524,2017-04-12 14:14:05,1492020845,433.25000,,future,long,,1491848038,closed,2017-04-10 14:13:56,428.25000,50,,1,1,,@WK7,,
110891788,-420,1492233524,2017-04-12 16:50:30,1492030230,52.72000,,future,long,,1491857589,closed,2017-04-10 16:53:02,53.14000,1000,,1,1,,QCLK7,,
110891790,-925,1492233524,2017-04-12 16:50:31,1492030231,1.07025,,future,short,,1491857589,closed,2017-04-10 16:53:04,1.06285,125000,,1,1,,@EUM7,,
110922413,-1763,1492233524,2017-04-12 16:50:32,1492030232,253.75000,,future,long,,1491943693,closed,2017-04-11 16:48:10,260.80000,250,,1,1,,QHGK7,,
110922410,-2230,1492233524,2017-04-12 16:50:32,1492030232,1697.60000,,future,long,,1491943693,closed,2017-04-11 16:48:09,1719.90000,100,,1,1,,@EMDM7,,
110922416,-188,1492233524,2017-04-12 16:50:33,1492030233,108.38281,,future,short,,1491943693,closed,2017-04-11 16:48:12,108.28906,2000,,1,1,,@TUM7,,
110887133,750,1492233524,2017-04-13 13:59:58,1492106398,316.20000,,future,long,,1491848038,closed,2017-04-10 14:13:55,308.70000,100,,1,1,,@SMK7,,
110891795,1400,1492233524,2017-04-13 16:48:10,1492116490,2325.75000,,future,short,,1491857589,closed,2017-04-10 16:53:06,2353.75000,50,,1,1,,@ESM7,,
110952300,1760,1492233524,2017-04-13 16:48:10,1492116490,1680.00000,,future,short,,1492030235,closed,2017-04-12 16:50:32,1697.60000,100,,1,1,,@EMDM7,,
110891803,1813,1492233524,2017-04-13 16:48:11,1492116491,0.00919,,future,long,,1491857589,closed,2017-04-10 16:53:07,0.00904,12500000,,1,1,,@JYM7,,
110827311,-210,1492233524,2017-04-13 16:48:11,1492116491,3.23500,,future,long,,1491598044,closed,2017-04-07 16:47:22,3.25600,10000,,1,1,,QNGK7,,
110741857,828,1492233524,2017-04-13 16:48:12,1492116492,126.00000,,future,long,,1491425244,closed,2017-04-05 16:47:22,125.17188,1000,,1,1,,@TYM7,,
110978279,225,1492711341,2017-04-17 14:14:22,1492452862,373.25000,,future,short,,1492107245,closed,2017-04-13 14:14:02,377.75000,50,,1,1,,@CN7,,
110978281,400,1492711341,2017-04-17 14:14:23,1492452863,317.60000,,future,short,,1492107245,closed,2017-04-13 14:14:03,321.60000,100,,1,1,,@SMN7,,
110952303,-1475,1492712158,2017-04-17 16:49:29,1492462169,259.65000,,future,short,,1492030235,closed,2017-04-12 16:50:33,253.75000,250,,1,1,,QHGK7,,
110984689,710,1492712158,2017-04-17 16:49:33,1492462173,3.16400,,future,short,,1492116494,closed,2017-04-13 16:48:12,3.23500,10000,,1,1,,QNGK7,,
111066212,-320,1492733996,2017-04-18 14:00:16,1492538416,3.13000,,future,long,,1492462176,closed,2017-04-17 16:49:33,3.16200,10000,,1,1,,QNGK7,,
111060356,-238,1492797713,2017-04-18 14:14:25,1492539265,368.25000,,future,long,,1492452866,closed,2017-04-17 14:14:23,373.00000,50,,1,1,,@CN7,,
111060359,-100,1492797713,2017-04-18 14:14:27,1492539267,316.50000,,future,long,,1492452866,closed,2017-04-17 14:14:24,317.50000,100,,1,1,,@SMN7,,
111060366,75,1492797713,2017-04-18 14:14:28,1492539268,436.75000,,future,long,,1492452866,closed,2017-04-17 14:14:24,435.25000,50,,1,1,,@WN7,,
111066197,-470,1492798552,2017-04-18 16:51:20,1492548680,52.73000,,future,long,,1492462176,closed,2017-04-17 16:49:27,53.20000,1000,,1,1,,QCLM7,,
110984683,-1469,1492798552,2017-04-18 16:51:21,1492548681,1.07625,,future,short,,1492116494,closed,2017-04-13 16:48:08,1.06450,125000,,1,1,,@EUM7,,
111066207,-1663,1492798552,2017-04-18 16:51:22,1492548682,252.95000,,future,long,,1492462176,closed,2017-04-17 16:49:30,259.60000,250,,1,1,,QHGK7,,
111066209,-488,1492798552,2017-04-18 16:51:23,1492548683,0.00924,,future,short,,1492462176,closed,2017-04-17 16:49:32,0.00920,12500000,,1,1,,@JYM7,,
111066214,-188,1492798552,2017-04-18 16:51:25,1492548685,108.46094,,future,short,,1492462176,closed,2017-04-17 16:49:34,108.36719,2000,,1,1,,@TUM7,,
111101425,38,1492844201,2017-04-19 14:00:17,1492624817,252.80000,,future,short,,1492548687,closed,2017-04-18 16:51:23,252.95000,250,,1,1,,QHGK7,,
111096396,100,1492844201,2017-04-19 14:15:09,1492625709,315.50000,,future,short,,1492539270,closed,2017-04-18 14:14:27,316.50000,100,,1,1,,@SMN7,,
111101419,1800,1492844201,2017-04-19 16:50:45,1492635045,50.92000,,future,short,,1492548687,closed,2017-04-18 16:51:21,52.72000,1000,,1,1,,QCLM7,,
111066202,-100,1492844201,2017-04-19 16:50:46,1492635046,1702.30000,,future,short,,1492462176,closed,2017-04-17 16:49:28,1701.30000,100,,1,1,,@EMDM7,,
111066204,588,1492844201,2017-04-19 16:50:47,1492635047,2333.50000,,future,short,,1492462176,closed,2017-04-17 16:49:28,2345.25000,50,,1,1,,@ESM7,,
111101430,-420,1492844201,2017-04-19 16:50:48,1492635048,3.28000,,future,short,,1492548687,closed,2017-04-18 16:51:24,3.23800,10000,,1,1,,QNGM7,,
111101433,-63,1492844201,2017-04-19 16:50:49,1492635049,108.42188,,future,long,,1492548687,closed,2017-04-18 16:51:25,108.45313,2000,,1,1,,@TUM7,,
111066216,266,1492844201,2017-04-19 16:50:50,1492635050,126.17188,,future,long,,1492462176,closed,2017-04-17 16:49:34,125.90625,1000,,1,1,,@TYM7,,
111101422,-225,1492844201,2017-04-20 16:56:34,1492721794,1.07440,,future,long,,1492548687,closed,2017-04-18 16:51:22,1.07620,125000,,1,1,,@EUM7,,
111135252,1560,1492844201,2017-04-20 16:56:35,1492721795,1717.20000,,future,long,,1492635052,closed,2017-04-19 16:50:47,1701.60000,100,,1,1,,@EMDM7,,
111135259,913,1492844201,2017-04-20 16:56:36,1492721796,2351.50000,,future,long,,1492635052,closed,2017-04-19 16:50:47,2333.25000,50,,1,1,,@ESM7,,
111135264,-220,1492844201,2017-04-20 16:56:37,1492721797,3.25700,,future,long,,1492635052,closed,2017-04-19 16:50:49,3.27900,10000,,1,1,,QNGM7,,
111135267,0,1492844201,2017-04-20 16:56:38,1492721798,108.42188,,future,short,,1492635052,closed,2017-04-19 16:50:50,108.42188,2000,,1,1,,@TUM7,,
111135270,156,1492844201,2017-04-20 16:56:40,1492721800,126.01563,,future,short,,1492635052,closed,2017-04-19 16:50:50,126.17188,1000,,1,1,,@TYM7,,
111096393,200,1493057680,2017-04-21 14:15:48,1492798548,364.25000,,future,short,,1492539270,closed,2017-04-18 14:14:26,368.25000,50,,1,1,,@CN7,,
111096399,775,1493057680,2017-04-21 14:15:49,1492798549,421.25000,,future,short,,1492539270,closed,2017-04-18 14:14:28,436.75000,50,,1,1,,@WN7,,
111135244,-1290,1493067076,2017-04-21 16:56:07,1492808167,49.62000,,future,long,,1492635052,closed,2017-04-19 16:50:46,50.91000,1000,,1,1,,QCLM7,,
111170263,263,1493067076,2017-04-21 16:56:08,1492808168,2346.25000,,future,short,,1492721802,closed,2017-04-20 16:56:36,2351.50000,50,,1,1,,@ESM7,,
111170257,-163,1493067076,2017-04-21 16:56:08,1492808168,1.07570,,future,short,,1492721802,closed,2017-04-20 16:56:34,1.07440,125000,,1,1,,@EUM7,,
111135261,-425,1493067076,2017-04-21 16:56:09,1492808169,255.70000,,future,short,,1492635052,closed,2017-04-19 16:50:48,254.00000,250,,1,1,,QHGN7,,
111170274,16,1493067076,2017-04-21 16:56:10,1492808170,108.42188,,future,long,,1492721802,closed,2017-04-20 16:56:39,108.41406,2000,,1,1,,@TUM7,,
111170260,-2230,1493291588,2017-04-24 07:17:19,1493032639,1739.50000,,future,short,,1492721802,closed,2017-04-20 16:56:35,1717.20000,100,,1,1,,@EMDM7,,
111170277,-516,1493291588,2017-04-24 07:17:21,1493032641,125.48438,,future,long,,1492721802,closed,2017-04-20 16:56:40,126.00000,1000,,1,1,,@TYM7,,
111224255,-200,1493316051,2017-04-24 14:14:38,1493057678,420.25000,,future,long,,1493032644,closed,2017-04-24 07:17:22,424.25000,50,,1,1,,@WN7,,
111101428,-1725,1493325788,2017-04-24 16:51:12,1493067072,0.00910,,future,long,,1492548687,closed,2017-04-18 16:51:24,0.00924,12500000,,1,1,,@JYM7,,
111170266,1080,1493325788,2017-04-24 16:51:14,1493067074,3.14900,,future,short,,1492721802,closed,2017-04-20 16:56:38,3.25700,10000,,1,1,,QNGM7,,
111224239,-100,1493379083,2017-04-25 08:45:30,1493124330,363.75000,,future,long,,1493032644,closed,2017-04-24 07:17:17,365.75000,50,,1,1,,@CN7,,
111202845,988,1493379083,2017-04-25 08:45:32,1493124332,259.50000,,future,long,,1492808172,closed,2017-04-21 16:56:09,255.55000,250,,1,1,,QHGN7,,
111237111,475,1493379083,2017-04-25 08:45:33,1493124333,0.00907,,future,short,,1493067076,closed,2017-04-24 16:51:14,0.00910,12500000,,1,1,,@JYM7,,
111237114,110,1493379083,2017-04-25 08:45:34,1493124334,3.15900,,future,long,,1493067076,closed,2017-04-24 16:51:14,3.14800,10000,,1,1,,QNGM7,,
111244427,-388,1493402391,2017-04-25 14:14:44,1493144084,371.50000,,future,short,,1493124336,closed,2017-04-25 08:45:31,363.75000,50,,1,1,,@CN7,,
111224250,63,1493412218,2017-04-25 16:48:23,1493153303,108.26563,,future,short,,1493032644,closed,2017-04-24 07:17:21,108.29688,2000,,1,1,,@TUM7,,
111234100,-313,1493451129,2017-04-26 14:14:51,1493230491,426.50000,,future,short,,1493057680,closed,2017-04-24 14:14:39,420.25000,50,,1,1,,@WN7,,
111224241,-800,1493451129,2017-04-26 16:49:09,1493239749,49.24000,,future,long,,1493032644,closed,2017-04-24 07:17:18,50.04000,1000,,1,1,,QCLM7,,
111224253,-141,1493451129,2017-04-26 16:49:12,1493239752,125.62500,,future,short,,1493032644,closed,2017-04-24 07:17:22,125.48438,1000,,1,1,,@TYM7,,
111256139,-188,1493451129,2017-04-27 07:13:02,1493291582,367.50000,,future,long,,1493144087,closed,2017-04-25 14:14:45,371.25000,50,,1,1,,@CN7,,
111224248,525,1493451129,2017-04-27 07:13:03,1493291583,2383.75000,,future,long,,1493032644,closed,2017-04-24 07:17:20,2373.25000,50,,1,1,,@ESM7,,
111244430,-75,1493451129,2017-04-27 07:13:03,1493291583,259.80000,,future,short,,1493124336,closed,2017-04-25 08:45:32,259.50000,250,,1,1,,QHGN7,,
111244436,-880,1493451129,2017-04-27 07:13:04,1493291584,3.24700,,future,short,,1493124336,closed,2017-04-25 08:45:34,3.15900,10000,,1,1,,QNGM7,,
111129588,-150,1493451129,2017-04-27 07:13:05,1493291585,313.90000,,future,long,,1492625732,closed,2017-04-19 14:15:10,315.40000,100,,1,1,,@SMN7,,
111278539,100,1493451129,2017-04-27 07:13:06,1493291586,428.25000,,future,long,,1493230493,closed,2017-04-26 14:14:52,426.25000,50,,1,1,,@WN7,,
111288905,-75,1493451129,2017-04-27 14:14:47,1493316887,369.00000,,future,short,,1493291588,closed,2017-04-27 07:13:02,367.50000,50,,1,1,,@CN7,,
111288917,-90,1493451129,2017-04-27 14:14:49,1493316889,314.80000,,future,short,,1493291588,closed,2017-04-27 07:13:05,313.90000,100,,1,1,,@SMN7,,
111288920,-138,1493451129,2017-04-27 14:14:50,1493316890,431.00000,,future,short,,1493291588,closed,2017-04-27 07:13:06,428.25000,50,,1,1,,@WN7,,
111282204,0,1493451129,2017-04-27 16:43:00,1493325780,49.24000,,future,short,,1493239754,closed,2017-04-26 16:49:11,49.24000,1000,,1,1,,QCLM7,,
111224243,200,1493451129,2017-04-27 16:43:01,1493325781,1.08960,,future,long,,1493032644,closed,2017-04-24 07:17:19,1.08800,125000,,1,1,,@EUM7,,
111224246,1030,1493451129,2017-04-27 16:43:01,1493325781,1749.30000,,future,long,,1493032644,closed,2017-04-24 07:17:19,1739.00000,100,,1,1,,@EMDM7,,
111288908,-138,1493451129,2017-04-27 16:43:02,1493325782,2386.50000,,future,short,,1493291588,closed,2017-04-27 07:13:03,2383.75000,50,,1,1,,@ESM7,,
111288911,-25,1493451129,2017-04-27 16:43:03,1493325783,259.65000,,future,long,,1493291588,closed,2017-04-27 07:13:04,259.75000,250,,1,1,,QHGN7,,
111244433,-725,1493451129,2017-04-27 16:43:03,1493325783,0.00901,,future,long,,1493124336,closed,2017-04-25 08:45:33,0.00906,12500000,,1,1,,@JYM7,,
111288914,-60,1493451129,2017-04-27 16:43:03,1493325783,3.24000,,future,long,,1493291588,closed,2017-04-27 07:13:05,3.24600,10000,,1,1,,QNGM7,,
111260058,125,1493451129,2017-04-27 16:43:05,1493325785,108.32031,,future,long,,1493153308,closed,2017-04-25 16:48:26,108.25781,2000,,1,1,,@TUM7,,
111282207,16,1493451129,2017-04-27 16:43:06,1493325786,125.62500,,future,long,,1493239754,closed,2017-04-26 16:49:13,125.60938,1000,,1,1,,@TYM7,,
111313491,-75,1493662515,2017-04-28 14:15:16,1493403316,365.75000,,future,long,,1493379060,closed,2017-04-28 07:30:58,367.25000,50,,1,1,,@CN7,,
111313515,60,1493662515,2017-04-28 14:15:17,1493403317,315.00000,,future,long,,1493379083,closed,2017-04-28 07:31:20,314.40000,100,,1,1,,@SMN7,,
111313521,0,1493662515,2017-04-28 14:15:20,1493403320,431.75000,,future,long,,1493379083,closed,2017-04-28 07:31:22,431.75000,50,,1,1,,@WN7,,
111313497,220,1493662515,2017-04-28 16:43:32,1493412212,49.19000,,future,short,,1493379083,closed,2017-04-28 07:31:13,49.41000,1000,,1,1,,QCLM7,,
111313503,-450,1493662515,2017-04-28 16:43:33,1493412213,1.09230,,future,long,,1493379083,closed,2017-04-28 07:31:15,1.09590,125000,,1,1,,@EUM7,,
111313505,-2110,1493662515,2017-04-28 16:43:33,1493412213,1729.10000,,future,long,,1493379083,closed,2017-04-28 07:31:16,1750.20000,100,,1,1,,@EMDM7,,
111313507,-413,1493662515,2017-04-28 16:43:34,1493412214,2379.75000,,future,long,,1493379083,closed,2017-04-28 07:31:17,2388.00000,50,,1,1,,@ESM7,,
111313509,-363,1493662515,2017-04-28 16:43:34,1493412214,260.80000,,future,short,,1493379083,closed,2017-04-28 07:31:18,259.35000,250,,1,1,,QHGN7,,
111313511,-63,1493662515,2017-04-28 16:43:35,1493412215,0.00899,,future,long,,1493379083,closed,2017-04-28 07:31:19,0.00900,12500000,,1,1,,@JYM7,,
111313513,-310,1493662515,2017-04-28 16:43:35,1493412215,3.27000,,future,short,,1493379083,closed,2017-04-28 07:31:19,3.23900,10000,,1,1,,QNGM7,,
111313517,0,1493662515,2017-04-28 16:43:36,1493412216,108.30469,,future,long,,1493379083,closed,2017-04-28 07:31:20,108.30469,2000,,1,1,,@TUM7,,
111313519,78,1493662515,2017-04-28 16:43:37,1493412217,125.65625,,future,long,,1493379083,closed,2017-04-28 07:31:21,125.57813,1000,,1,1,,@TYM7,,
111351724,-13,1493987408,2017-05-02 08:30:14,1493728214,2387.00000,,future,short,,1493671467,closed,2017-05-01 16:44:23,2386.75000,50,,1,1,,@ESM7,,
111351726,775,1493987408,2017-05-02 08:30:15,1493728215,263.15000,,future,short,,1493671467,closed,2017-05-01 16:44:24,266.25000,250,,1,1,,QHGN7,,
111348724,-238,1494007266,2017-05-02 14:15:08,1493748908,372.00000,,future,long,,1493662515,closed,2017-05-01 14:15:12,376.75000,50,,1,1,,@CN7,,
111348726,-370,1494007266,2017-05-02 14:15:09,1493748909,314.80000,,future,long,,1493662515,closed,2017-05-01 14:15:13,318.50000,100,,1,1,,@SMN7,,
111348728,-38,1494007266,2017-05-02 14:15:09,1493748909,453.75000,,future,long,,1493662515,closed,2017-05-01 14:15:13,454.50000,50,,1,1,,@WN7,,
111351718,-740,1494008387,2017-05-02 16:43:58,1493757838,47.99000,,future,long,,1493671467,closed,2017-05-01 16:44:20,48.73000,1000,,1,1,,QCLM7,,
111351720,281,1494008387,2017-05-02 16:43:59,1493757839,1.09490,,future,long,,1493671467,closed,2017-05-01 16:44:22,1.09265,125000,,1,1,,@EUM7,,
111359571,-113,1494008387,2017-05-02 16:44:00,1493757840,2384.50000,,future,long,,1493728217,closed,2017-05-02 08:30:15,2386.75000,50,,1,1,,@ESM7,,
111351722,-580,1494008387,2017-05-02 16:44:00,1493757840,1730.60000,,future,long,,1493671467,closed,2017-05-01 16:44:23,1736.40000,100,,1,1,,@EMDM7,,
111359574,200,1494008387,2017-05-02 16:44:01,1493757841,263.90000,,future,long,,1493728217,closed,2017-05-02 08:30:16,263.10000,250,,1,1,,QHGN7,,
111351730,-440,1494008387,2017-05-02 16:44:02,1493757842,3.18300,,future,long,,1493671467,closed,2017-05-01 16:44:25,3.22700,10000,,1,1,,QNGM7,,
111351728,163,1494008387,2017-05-02 16:44:02,1493757842,0.00895,,future,short,,1493671467,closed,2017-05-01 16:44:24,0.00896,12500000,,1,1,,@JYM7,,
111351732,-78,1494008387,2017-05-02 16:44:03,1493757843,108.32031,,future,short,,1493671467,closed,2017-05-01 16:44:25,108.28125,2000,,1,1,,@TUM7,,
111351734,-266,1494008387,2017-05-02 16:44:03,1493757843,125.75000,,future,short,,1493671467,closed,2017-05-01 16:44:26,125.48438,1000,,1,1,,@TYM7,,
111380474,-125,1494029970,2017-05-03 14:15:27,1493835327,374.50000,,future,short,,1493815209,closed,2017-05-03 08:40:07,372.00000,50,,1,1,,@CN7,,
111380542,200,1494029970,2017-05-03 14:15:29,1493835329,318.80000,,future,long,,1493815250,closed,2017-05-03 08:40:47,316.80000,100,,1,1,,@SMN7,,
111380548,300,1494029970,2017-05-03 14:15:30,1493835330,454.25000,,future,long,,1493815250,closed,2017-05-03 08:40:48,448.25000,50,,1,1,,@WN7,,
111380523,360,1494029970,2017-05-03 16:45:17,1493844317,47.53000,,future,short,,1493815250,closed,2017-05-03 08:40:43,47.89000,1000,,1,1,,QCLM7,,
111380532,140,1494029970,2017-05-03 16:45:18,1493844318,1724.70000,,future,short,,1493815250,closed,2017-05-03 08:40:45,1726.10000,100,,1,1,,@EMDM7,,
111380529,394,1494029970,2017-05-03 16:45:18,1493844318,1.09090,,future,short,,1493815250,closed,2017-05-03 08:40:44,1.09405,125000,,1,1,,@EUM7,,
111380534,-13,1494029970,2017-05-03 16:45:19,1493844319,2382.50000,,future,short,,1493815250,closed,2017-05-03 08:40:45,2382.25000,50,,1,1,,@ESM7,,
111380536,1000,1494029970,2017-05-03 16:45:20,1493844320,251.75000,,future,short,,1493815250,closed,2017-05-03 08:40:46,255.75000,250,,1,1,,QHGN7,,
111380538,-475,1494029970,2017-05-03 16:45:20,1493844320,0.00888,,future,long,,1493815250,closed,2017-05-03 08:40:46,0.00892,12500000,,1,1,,@JYM7,,
111380540,-270,1494029970,2017-05-03 16:45:21,1493844321,3.22300,,future,short,,1493815250,closed,2017-05-03 08:40:47,3.19600,10000,,1,1,,QNGM7,,
111380546,-219,1494029970,2017-05-03 16:45:22,1493844322,125.43750,,future,long,,1493815250,closed,2017-05-03 08:40:48,125.65625,1000,,1,1,,@TYM7,,
111380544,-78,1494029970,2017-05-03 16:45:22,1493844322,108.24219,,future,long,,1493815250,closed,2017-05-03 08:40:47,108.28125,2000,,1,1,,@TUM7,,
111404587,-213,1494107023,2017-05-04 14:15:14,1493921714,366.75000,,future,long,,1493901520,closed,2017-05-04 08:38:38,371.00000,50,,1,1,,@CN7,,
111404624,210,1494107023,2017-05-04 14:15:15,1493921715,318.50000,,future,long,,1493901548,closed,2017-05-04 08:39:05,316.40000,100,,1,1,,@SMN7,,
111404632,-588,1494107023,2017-05-04 14:15:16,1493921716,437.50000,,future,long,,1493901548,closed,2017-05-04 08:39:07,449.25000,50,,1,1,,@WN7,,
111404602,-1370,1494107024,2017-05-04 16:45:55,1493930755,45.53000,,future,long,,1493901548,closed,2017-05-04 08:39:01,46.90000,1000,,1,1,,QCLM7,,
111404608,763,1494107024,2017-05-04 16:45:57,1493930757,1.10060,,future,long,,1493901548,closed,2017-05-04 08:39:01,1.09450,125000,,1,1,,@EUM7,,
111404611,-470,1494107023,2017-05-04 16:45:57,1493930757,1725.30000,,future,long,,1493901548,closed,2017-05-04 08:39:02,1730.00000,100,,1,1,,@EMDM7,,
