trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,balance,commission,margin_available
12,-9.13782,20160318 06:33:45 EST,20160318 06:33:45 EST,20160318 06:33:45 EST,0.96931,,USDCHF,long,20160318 06:29:47 EST,20160318 06:43:38 EST,open,20160318 06:29:47 EST,0.96978,10000.0,,1.0,1.0,,USDCHF,stratv1IB,9916.71878,6.0,-100927.40248
13,-5.296,20160318 06:35:23 EST,20160318 06:35:23 EST,20160318 06:35:23 EST,111.377,,USDJPY,long,20160318 06:34:08 EST,20160318 06:43:38 EST,open,20160318 06:34:08 EST,111.434,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9914.71878,6.0,-110733.59448
16,-3.8,20160318 06:42:54 EST,20160318 06:42:54 EST,20160318 06:42:54 EST,125.583,,EURJPY,long,20160318 06:38:49 EST,20160318 06:47:02 EST,open,20160318 06:38:49 EST,125.595,10000.0,,1.0,1.0,,EURJPY,stratv1IB,9906.21268,6.0,-131592.03658
15,-3.8,20160318 06:40:04 EST,20160318 06:40:04 EST,20160318 06:40:04 EST,1.1269,,EURUSD,long,20160318 06:37:01 EST,20160318 06:52:23 EST,open,20160318 06:37:01 EST,1.12685,10000.0,,1.0,1.0,,EURUSD,stratv1IB,9898.98068,6.0,-142861.76858
19,-7.232,20160318 06:50:36 EST,20160318 06:50:36 EST,20160318 06:50:36 EST,125.584,,EURJPY,long,20160318 06:47:13 EST,20160318 06:53:18 EST,open,20160318 06:47:13 EST,125.546,10000.0,,1.0,1.0,,EURJPY,stratv1IB,9894.98068,6.0,-165177.61658
17,-6.5061,20160318 06:46:19 EST,20160318 06:46:19 EST,20160318 06:46:19 EST,0.96967,,USDCHF,long,20160318 06:43:49 EST,20160318 06:54:44 EST,open,20160318 06:43:49 EST,0.9699,10000.0,,1.0,1.0,,USDCHF,stratv1IB,9886.03668,6.0,-164970.29638
20,-8.0,20160318 06:54:33 EST,20160318 06:54:33 EST,20160318 06:54:33 EST,1.12658,,EURUSD,long,20160318 06:52:34 EST,20160318 07:00:37 EST,open,20160318 06:52:34 EST,1.12688,10000.0,,1.0,1.0,,EURUSD,stratv1IB,9875.9371,6.0,-165193.41196
22,-9.94758,20160318 06:59:10 EST,20160318 06:59:10 EST,20160318 06:59:10 EST,0.96945,,USDCHF,long,20160318 06:54:55 EST,20160318 07:02:15 EST,open,20160318 06:54:55 EST,0.96913,10000.0,,1.0,1.0,,USDCHF,stratv1IB,9871.9371,6.0,-186272.74582
21,-4.152,20160318 06:59:21 EST,20160318 06:59:21 EST,20160318 06:59:21 EST,125.564,,EURJPY,long,20160318 06:53:29 EST,20160318 07:03:09 EST,open,20160318 06:53:29 EST,125.6,10000.0,,1.0,1.0,,EURJPY,stratv1IB,9867.9371,6.0,-207134.87724
18,-4.944,20160318 06:53:18 EST,20160318 06:53:18 EST,20160318 06:53:18 EST,111.439,,USDJPY,long,20160318 06:43:49 EST,20160318 07:05:40 EST,open,20160318 06:43:49 EST,111.432,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9868.5371,6.0,-209091.62524
23,-4.4,20160318 07:04:46 EST,20160318 07:04:46 EST,20160318 07:04:46 EST,1.12714,,EURUSD,long,20160318 07:00:48 EST,20160318 07:06:23 EST,open,20160318 07:00:48 EST,1.12689,10000.0,,1.0,1.0,,EURUSD,stratv1IB,9864.5371,6.0,-230167.24524
24,-8.32806,20160318 07:08:11 EST,20160318 07:08:11 EST,20160318 07:08:11 EST,0.96888,,USDCHF,long,20160318 07:02:26 EST,20160318 07:10:09 EST,open,20160318 07:02:26 EST,0.96873,10000.0,,1.0,1.0,,USDCHF,stratv1IB,9853.00904,6.0,-230166.92694
25,-4.592,20160318 07:12:50 EST,20160318 07:12:50 EST,20160318 07:12:50 EST,125.605,,EURJPY,long,20160318 07:03:20 EST,20160318 07:14:39 EST,open,20160318 07:03:20 EST,125.637,10000.0,,1.0,1.0,,EURJPY,stratv1IB,9843.95304,6.0,-230170.06102
14,1.0,20160318 07:04:24 EST,20160318 07:04:24 EST,20160318 07:04:24 EST,0.76297,,AUDUSD,long,20160318 06:36:50 EST,20160318 07:15:33 EST,open,20160318 06:36:50 EST,0.76338,10000.0,,1.0,1.0,,AUDUSD,stratv1IB,9839.95304,6.0,-248859.91702
26,-8.464,20160318 07:10:21 EST,20160318 07:10:21 EST,20160318 07:10:21 EST,111.412,,USDJPY,long,20160318 07:05:51 EST,20160318 07:16:50 EST,open,20160318 07:05:51 EST,111.438,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9831.32132,6.0,-256498.31866
27,-7.2,20160318 07:07:49 EST,20160318 07:07:49 EST,20160318 07:07:49 EST,1.12679,,EURUSD,long,20160318 07:06:34 EST,20160318 07:20:18 EST,open,20160318 07:06:34 EST,1.12759,10000.0,,1.0,1.0,,EURUSD,stratv1IB,9826.28132,6.0,-258888.47466
30,-7.0,20160318 07:19:12 EST,20160318 07:19:12 EST,20160318 07:19:12 EST,0.76328,,AUDUSD,long,20160318 07:15:44 EST,20160318 07:20:18 EST,open,20160318 07:15:44 EST,0.76318,10000.0,,1.0,1.0,,AUDUSD,stratv1IB,9824.28132,6.0,-266520.27466
28,-8.63172,20160318 07:16:28 EST,20160318 07:16:28 EST,20160318 07:16:28 EST,0.96838,,USDCHF,long,20160318 07:10:20 EST,20160318 07:20:41 EST,open,20160318 07:10:20 EST,0.9683,10000.0,,1.0,1.0,,USDCHF,stratv1IB,9818.28132,6.0,-295229.60726
29,-2.04,20160318 07:19:34 EST,20160318 07:19:34 EST,20160318 07:19:34 EST,125.682,,EURJPY,long,20160318 07:14:50 EST,20160318 07:21:04 EST,open,20160318 07:14:50 EST,125.705,10000.0,,1.0,1.0,,EURJPY,stratv1IB,9813.77732,6.0,-306284.4143
31,-4.504,20160318 07:20:42 EST,20160318 07:20:42 EST,20160318 07:20:42 EST,111.461,,USDJPY,long,20160318 07:17:02 EST,20160318 07:22:32 EST,open,20160318 07:17:02 EST,111.492,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9811.01636,6.0,-317353.35222
34,-2.76096,20160318 07:22:32 EST,20160318 07:22:32 EST,20160318 07:22:32 EST,0.96864,,USDCHF,long,20160318 07:20:53 EST,20160318 07:23:28 EST,open,20160318 07:20:53 EST,0.96888,10000.0,,1.0,1.0,,USDCHF,stratv1IB,9793.01636,6.0,-318073.97958
32,-11.1,20160318 07:23:17 EST,20160318 07:23:17 EST,20160318 07:23:17 EST,1.12718,,EURUSD,long,20160318 07:20:30 EST,20160318 07:24:13 EST,open,20160318 07:20:30 EST,1.12736,10000.0,,1.0,1.0,,EURUSD,stratv1IB,9780.08836,6.0,-318286.68558
33,-10.9,20160318 07:23:06 EST,20160318 07:23:06 EST,20160318 07:23:06 EST,0.76264,,AUDUSD,long,20160318 07:20:30 EST,20160318 07:26:11 EST,open,20160318 07:20:30 EST,0.76249,10000.0,,1.0,1.0,,AUDUSD,stratv1IB,9776.08836,6.0,-337185.78558
36,-7.408,20160318 07:23:40 EST,20160318 07:23:40 EST,20160318 07:23:40 EST,111.482,,USDJPY,long,20160318 07:22:44 EST,20160318 07:26:45 EST,open,20160318 07:22:44 EST,111.438,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9772.58836,6.0,-343341.22958
38,-3.5,20160318 07:26:23 EST,20160318 07:26:23 EST,20160318 07:26:23 EST,1.12767,,EURUSD,long,20160318 07:24:24 EST,20160318 07:28:14 EST,open,20160318 07:24:24 EST,1.12773,10000.0,,1.0,1.0,,EURUSD,stratv1IB,9755.57116,6.0,-337191.72878
37,-12.0732,20160318 07:27:29 EST,20160318 07:27:29 EST,20160318 07:27:29 EST,0.9684,,USDCHF,long,20160318 07:23:40 EST,20160318 07:28:26 EST,open,20160318 07:23:40 EST,0.96852,10000.0,,1.0,1.0,,USDCHF,stratv1IB,9751.57116,6.0,-358272.88822
40,-7.144,20160318 07:27:29 EST,20160318 07:27:29 EST,20160318 07:27:29 EST,111.425,,USDJPY,long,20160318 07:26:56 EST,20160318 07:28:27 EST,open,20160318 07:26:56 EST,111.439,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9749.57116,6.0,-368079.52022
35,-9.52,20160318 07:23:51 EST,20160318 07:23:51 EST,20160318 07:23:51 EST,125.667,,EURJPY,long,20160318 07:21:15 EST,20160318 07:29:34 EST,open,20160318 07:21:15 EST,125.698,10000.0,,1.0,1.0,,EURJPY,stratv1IB,9741.87116,6.0,-387472.76956
41,-5.7,20160318 07:29:12 EST,20160318 07:29:12 EST,20160318 07:29:12 EST,1.12781,,EURUSD,long,20160318 07:28:26 EST,20160318 07:30:18 EST,open,20160318 07:28:26 EST,1.12789,10000.0,,1.0,1.0,,EURUSD,stratv1IB,9737.87116,6.0,-409813.44556
39,-5.8,20160318 07:27:18 EST,20160318 07:27:18 EST,20160318 07:27:18 EST,0.76258,,AUDUSD,long,20160318 07:26:23 EST,20160318 07:33:13 EST,open,20160318 07:26:23 EST,0.76298,10000.0,,1.0,1.0,,AUDUSD,stratv1IB,9732.39916,6.0,-418914.34556
43,-5.472,20160318 07:30:30 EST,20160318 07:30:30 EST,20160318 07:30:30 EST,111.45,,USDJPY,long,20160318 07:28:39 EST,20160318 07:34:31 EST,open,20160318 07:28:39 EST,111.449,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9722.67232,6.0,-418920.73106
46,-5.5,20160318 07:34:10 EST,20160318 07:34:10 EST,20160318 07:34:10 EST,0.76314,,AUDUSD,long,20160318 07:33:25 EST,20160318 07:36:10 EST,open,20160318 07:33:25 EST,0.76336,10000.0,,1.0,1.0,,AUDUSD,stratv1IB,9718.67232,6.0,-436362.01906
42,-8.22684,20160318 07:33:24 EST,20160318 07:33:24 EST,20160318 07:33:24 EST,0.96825,,USDCHF,long,20160318 07:28:39 EST,20160318 07:36:34 EST,open,20160318 07:28:39 EST,0.9683,10000.0,,1.0,1.0,,USDCHF,stratv1IB,9713.17232,6.0,-442517.55166
45,-5.5,20160318 07:36:22 EST,20160318 07:36:22 EST,20160318 07:36:22 EST,1.12792,,EURUSD,long,20160318 07:30:30 EST,20160318 07:37:21 EST,open,20160318 07:30:30 EST,1.12803,10000.0,,1.0,1.0,,EURUSD,stratv1IB,9702.79632,6.0,-442732.0987
44,-6.528,20160318 07:36:47 EST,20160318 07:36:47 EST,20160318 07:36:47 EST,125.696,,EURJPY,long,20160318 07:29:46 EST,20160318 07:38:45 EST,open,20160318 07:29:46 EST,125.68,10000.0,,1.0,1.0,,EURJPY,stratv1IB,9690.57314,6.0,-436359.22684
49,-7.92318,20160318 07:38:32 EST,20160318 07:38:32 EST,20160318 07:38:32 EST,0.96813,,USDCHF,long,20160318 07:36:47 EST,20160318 07:39:31 EST,open,20160318 07:36:47 EST,0.96818,10000.0,,1.0,1.0,,USDCHF,stratv1IB,9686.57314,6.0,-457218.6328
48,-5.3,20160318 07:38:20 EST,20160318 07:38:20 EST,20160318 07:38:20 EST,0.76343,,AUDUSD,long,20160318 07:36:22 EST,20160318 07:40:18 EST,open,20160318 07:36:22 EST,0.76335,10000.0,,1.0,1.0,,AUDUSD,stratv1IB,9682.57314,6.0,-474651.44344
50,-7.0,20160318 07:38:19 EST,20160318 07:38:19 EST,20160318 07:38:19 EST,1.12798,,EURUSD,long,20160318 07:37:33 EST,20160318 07:41:15 EST,open,20160318 07:37:33 EST,1.12819,10000.0,,1.0,1.0,,EURUSD,stratv1IB,9677.45314,6.0,-482506.47544
51,-5.12,20160318 07:40:41 EST,20160318 07:40:41 EST,20160318 07:40:41 EST,125.686,,EURJPY,long,20160318 07:38:57 EST,20160318 07:41:51 EST,open,20160318 07:38:57 EST,125.716,10000.0,,1.0,1.0,,EURJPY,stratv1IB,9673.45314,6.0,-504851.28344
53,-6.2,20160318 07:42:14 EST,20160318 07:42:14 EST,20160318 07:42:14 EST,0.76333,,AUDUSD,long,20160318 07:40:29 EST,20160318 07:43:12 EST,open,20160318 07:40:29 EST,0.76363,10000.0,,1.0,1.0,,AUDUSD,stratv1IB,9666.85314,6.0,-504635.29944
54,-4.4,20160318 07:42:26 EST,20160318 07:42:26 EST,20160318 07:42:26 EST,1.12834,,EURUSD,long,20160318 07:41:27 EST,20160318 07:44:24 EST,open,20160318 07:41:27 EST,1.12803,10000.0,,1.0,1.0,,EURUSD,stratv1IB,9649.9238,6.0,-495058.80214
52,-10.75734,20160318 07:43:35 EST,20160318 07:43:35 EST,20160318 07:43:35 EST,0.96765,,USDCHF,long,20160318 07:39:43 EST,20160318 07:44:36 EST,open,20160318 07:39:43 EST,0.96769,10000.0,,1.0,1.0,,USDCHF,stratv1IB,9645.9238,6.0,-516134.06032
55,-7.672,20160318 07:43:48 EST,20160318 07:43:48 EST,20160318 07:43:48 EST,125.713,,EURJPY,long,20160318 07:42:02 EST,20160318 07:44:49 EST,open,20160318 07:42:02 EST,125.703,10000.0,,1.0,1.0,,EURJPY,stratv1IB,9643.9238,6.0,-527195.92432
47,-7.848,20160318 07:36:35 EST,20160318 07:36:35 EST,20160318 07:36:35 EST,111.43,,USDJPY,long,20160318 07:34:42 EST,20160318 07:44:50 EST,open,20160318 07:34:42 EST,111.433,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9639.9238,6.0,-546797.4926
56,-6.5,20160318 07:44:12 EST,20160318 07:44:12 EST,20160318 07:44:12 EST,0.76352,,AUDUSD,long,20160318 07:43:24 EST,20160318 07:46:16 EST,open,20160318 07:43:24 EST,0.76289,10000.0,,1.0,1.0,,AUDUSD,stratv1IB,9621.9541,6.0,-533354.59802
58,-4.4817,20160318 07:45:38 EST,20160318 07:45:38 EST,20160318 07:45:38 EST,0.96789,,USDCHF,long,20160318 07:44:50 EST,20160318 07:46:40 EST,open,20160318 07:44:50 EST,0.96796,10000.0,,1.0,1.0,,USDCHF,stratv1IB,9617.9541,6.0,-550781.68914
59,-9.696,20160318 07:45:52 EST,20160318 07:45:52 EST,20160318 07:45:52 EST,125.659,,EURJPY,long,20160318 07:45:03 EST,20160318 07:46:53 EST,open,20160318 07:45:03 EST,125.683,10000.0,,1.0,1.0,,EURJPY,stratv1IB,9615.9541,6.0,-561841.79314
60,-6.792,20160318 07:45:38 EST,20160318 07:45:38 EST,20160318 07:45:38 EST,111.437,,USDJPY,long,20160318 07:45:03 EST,20160318 07:47:39 EST,open,20160318 07:45:03 EST,111.444,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9609.9541,6.0,-592506.66026
57,-7.0,20160318 07:45:14 EST,20160318 07:45:14 EST,20160318 07:45:14 EST,1.12793,,EURUSD,long,20160318 07:44:36 EST,20160318 07:48:15 EST,open,20160318 07:44:36 EST,1.12764,10000.0,,1.0,1.0,,EURUSD,stratv1IB,9604.9221,6.0,-602529.94026
61,-8.9,20160318 07:48:16 EST,20160318 07:48:16 EST,20160318 07:48:16 EST,0.76265,,AUDUSD,long,20160318 07:46:28 EST,20160318 07:50:10 EST,open,20160318 07:46:28 EST,0.76307,10000.0,,1.0,1.0,,AUDUSD,stratv1IB,9588.0701,6.0,-582930.44914
65,-5.4,20160318 07:49:13 EST,20160318 07:49:13 EST,20160318 07:49:13 EST,1.12775,,EURUSD,long,20160318 07:48:27 EST,20160318 07:50:22 EST,open,20160318 07:48:27 EST,1.12772,10000.0,,1.0,1.0,,EURUSD,stratv1IB,9586.0701,6.0,-594207.64914
62,-6.0,20160318 07:48:39 EST,20160318 07:48:39 EST,20160318 07:48:39 EST,0.96796,,USDCHF,long,20160318 07:46:54 EST,20160318 07:50:35 EST,open,20160318 07:46:54 EST,0.96802,10000.0,,1.0,1.0,,USDCHF,stratv1IB,9580.0701,6.0,-622912.94758
64,-8.552,20160318 07:49:36 EST,20160318 07:49:36 EST,20160318 07:49:36 EST,111.425,,USDJPY,long,20160318 07:47:51 EST,20160318 07:50:35 EST,open,20160318 07:47:51 EST,111.424,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9578.0701,6.0,-632718.25958
68,-8.12562,20160318 07:52:40 EST,20160318 07:52:40 EST,20160318 07:52:40 EST,0.96779,,USDCHF,long,20160318 07:50:48 EST,20160318 07:53:36 EST,open,20160318 07:50:48 EST,0.9677,10000.0,,1.0,1.0,,USDCHF,stratv1IB,9565.44448,6.0,-644691.8086
63,-5.032,20160318 07:47:51 EST,20160318 07:47:51 EST,20160318 07:47:51 EST,125.694,,EURJPY,long,20160318 07:47:05 EST,20160318 07:53:49 EST,open,20160318 07:47:05 EST,125.664,10000.0,,1.0,1.0,,EURJPY,stratv1IB,9563.44448,6.0,-655750.2406
66,-6.5,20160318 07:51:10 EST,20160318 07:51:10 EST,20160318 07:51:10 EST,0.76293,,AUDUSD,long,20160318 07:50:22 EST,20160318 07:55:09 EST,open,20160318 07:50:22 EST,0.76288,10000.0,,1.0,1.0,,AUDUSD,stratv1IB,9550.98916,6.0,-664633.82392
70,-6.60732,20160318 07:54:34 EST,20160318 07:54:34 EST,20160318 07:54:34 EST,0.9677,,USDCHF,long,20160318 07:53:49 EST,20160318 07:55:34 EST,open,20160318 07:53:49 EST,0.96786,10000.0,,1.0,1.0,,USDCHF,stratv1IB,9546.88916,6.0,-670780.30284
69,-7.848,20160318 07:54:35 EST,20160318 07:54:35 EST,20160318 07:54:35 EST,111.407,,USDJPY,long,20160318 07:50:48 EST,20160318 07:55:34 EST,open,20160318 07:50:48 EST,111.454,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9544.88916,6.0,-680588.25484
67,-4.1,20160318 07:55:21 EST,20160318 07:55:21 EST,20160318 07:55:21 EST,1.12791,,EURUSD,long,20160318 07:50:35 EST,20160318 07:56:21 EST,open,20160318 07:50:35 EST,1.12775,10000.0,,1.0,1.0,,EURUSD,stratv1IB,9540.05716,6.0,-700410.95518
74,-6.528,20160318 07:56:34 EST,20160318 07:56:34 EST,20160318 07:56:34 EST,111.455,,USDJPY,long,20160318 07:55:47 EST,20160318 07:57:33 EST,open,20160318 07:55:47 EST,111.46,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9525.51574,6.0,-682986.71626
71,-2.832,20160318 07:55:47 EST,20160318 07:55:47 EST,20160318 07:55:47 EST,125.695,,EURJPY,long,20160318 07:54:00 EST,20160318 07:57:46 EST,open,20160318 07:54:00 EST,125.683,10000.0,,1.0,1.0,,EURJPY,stratv1IB,9523.51574,6.0,-694046.82026
73,-7.11342,20160318 07:56:34 EST,20160318 07:56:34 EST,20160318 07:56:34 EST,0.96786,,USDCHF,long,20160318 07:55:47 EST,20160318 07:58:32 EST,open,20160318 07:55:47 EST,0.96784,10000.0,,1.0,1.0,,USDCHF,stratv1IB,9517.51574,6.0,-724710.82474
76,-5.736,20160318 07:58:32 EST,20160318 07:58:32 EST,20160318 07:58:32 EST,111.453,,USDJPY,long,20160318 07:57:46 EST,20160318 07:59:40 EST,open,20160318 07:57:46 EST,111.454,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9509.42774,6.0,-723448.11688
78,-8.22684,20160318 08:04:22 EST,20160318 08:04:22 EST,20160318 08:04:22 EST,0.96765,,USDCHF,long,20160318 07:58:44 EST,20160318 08:06:52 EST,open,20160318 07:58:44 EST,0.96761,10000.0,,1.0,1.0,,USDCHF,stratv1IB,9500.2569,6.0,-723446.656
79,-4.944,20160318 08:02:24 EST,20160318 08:02:24 EST,20160318 08:02:24 EST,111.461,,USDJPY,long,20160318 07:59:52 EST,20160318 08:07:03 EST,open,20160318 07:59:52 EST,111.47,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9496.2569,6.0,-743050.16442
77,-6.352,20160318 07:59:40 EST,20160318 07:59:40 EST,20160318 07:59:40 EST,125.677,,EURJPY,long,20160318 07:57:58 EST,20160318 08:09:34 EST,open,20160318 07:57:58 EST,125.808,10000.0,,1.0,1.0,,EURJPY,stratv1IB,9492.2569,6.0,-763930.45242
81,-5.824,20160318 08:09:34 EST,20160318 08:09:34 EST,20160318 08:09:34 EST,111.47,,USDJPY,long,20160318 08:07:15 EST,20160318 08:11:11 EST,open,20160318 08:07:15 EST,111.467,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9486.4329,6.0,-775001.46842
75,-6.7,20160318 07:57:21 EST,20160318 07:57:21 EST,20160318 07:57:21 EST,1.12766,,EURUSD,long,20160318 07:56:34 EST,20160318 08:14:48 EST,open,20160318 07:56:34 EST,1.12868,10000.0,,1.0,1.0,,EURUSD,stratv1IB,9474.39278,6.0,-775236.06412
80,-10.65612,20160318 08:13:42 EST,20160318 08:13:42 EST,20160318 08:13:42 EST,0.96715,,USDCHF,long,20160318 08:07:03 EST,20160318 08:15:22 EST,open,20160318 08:07:03 EST,0.9673,10000.0,,1.0,1.0,,USDCHF,stratv1IB,9470.39278,6.0,-796312.67472
82,-5.384,20160318 08:11:23 EST,20160318 08:11:23 EST,20160318 08:11:23 EST,125.817,,EURJPY,long,20160318 08:09:45 EST,20160318 08:15:45 EST,open,20160318 08:09:45 EST,125.902,10000.0,,1.0,1.0,,EURJPY,stratv1IB,9468.08878,6.0,-807369.574
83,-2.304,20160318 08:15:22 EST,20160318 08:15:22 EST,20160318 08:15:22 EST,111.51,,USDJPY,long,20160318 08:11:23 EST,20160318 08:17:43 EST,open,20160318 08:11:23 EST,111.469,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9460.32878,6.0,-817180.606
87,-5.472,20160318 08:18:38 EST,20160318 08:18:38 EST,20160318 08:18:38 EST,111.477,,USDJPY,long,20160318 08:17:55 EST,20160318 08:19:43 EST,open,20160318 08:17:55 EST,111.532,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9454.85678,6.0,-826994.894
72,-6.2,20160318 07:57:09 EST,20160318 07:57:09 EST,20160318 07:57:09 EST,0.76287,,AUDUSD,long,20160318 07:55:21 EST,20160318 08:20:26 EST,open,20160318 07:55:21 EST,0.76284,10000.0,,1.0,1.0,,AUDUSD,stratv1IB,9450.85678,6.0,-844437.67
86,-7.76,20160318 08:17:43 EST,20160318 08:17:43 EST,20160318 08:17:43 EST,125.87,,EURJPY,long,20160318 08:15:56 EST,20160318 08:22:15 EST,open,20160318 08:15:56 EST,125.954,10000.0,,1.0,1.0,,EURJPY,stratv1IB,9445.56078,6.0,-853333.942
88,-5.296,20160318 08:21:52 EST,20160318 08:21:52 EST,20160318 08:21:52 EST,111.535,,USDJPY,long,20160318 08:19:54 EST,20160318 08:24:26 EST,open,20160318 08:19:54 EST,111.518,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9441.26078,6.0,-866601.85
89,-4.3,20160318 08:23:31 EST,20160318 08:23:31 EST,20160318 08:23:31 EST,0.76291,,AUDUSD,long,20160318 08:20:37 EST,20160318 08:26:35 EST,open,20160318 08:20:37 EST,0.76307,10000.0,,1.0,1.0,,AUDUSD,stratv1IB,9437.26078,6.0,-884045.782
84,-0.3,20160318 08:26:57 EST,20160318 08:26:57 EST,20160318 08:26:57 EST,1.12913,,EURUSD,long,20160318 08:14:59 EST,20160318 08:28:25 EST,open,20160318 08:14:59 EST,1.12879,10000.0,,1.0,1.0,,EURUSD,stratv1IB,9426.53678,6.0,-870783.85
91,-6.616,20160318 08:27:41 EST,20160318 08:27:41 EST,20160318 08:27:41 EST,111.507,,USDJPY,long,20160318 08:24:37 EST,20160318 08:28:36 EST,open,20160318 08:24:37 EST,111.516,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9422.53678,6.0,-891884.958
93,-5.3,20160318 08:29:41 EST,20160318 08:29:41 EST,20160318 08:29:41 EST,1.12884,,EURUSD,long,20160318 08:28:36 EST,20160318 08:31:40 EST,open,20160318 08:28:36 EST,1.12858,10000.0,,1.0,1.0,,EURUSD,stratv1IB,9415.77636,6.0,-882089.41514
85,-2.05242,20160318 08:30:14 EST,20160318 08:30:14 EST,20160318 08:30:14 EST,0.96763,,USDCHF,long,20160318 08:15:33 EST,20160318 08:34:11 EST,open,20160318 08:15:33 EST,0.9678,10000.0,,1.0,1.0,,USDCHF,stratv1IB,9410.67636,6.0,-891884.58674
94,-7.408,20160318 08:30:25 EST,20160318 08:30:25 EST,20160318 08:30:25 EST,111.499,,USDJPY,long,20160318 08:28:48 EST,20160318 08:34:23 EST,open,20160318 08:28:48 EST,111.511,10000.0,,1.0,1.0,,USDJPY,stratv1IB,9406.67636,6.0,-911493.72756
