Date,accountid,balance,buy_power,unr_pnl,real_pnl,currency
20160318 07:12:50 EST,paperUSD,9916.10405,949500.02995,0,-83.89595,USD
20160318 07:14:39 EST,paperUSD,9892.54405,977140.16995,0,-107.45595,USD
20160318 07:15:33 EST,paperUSD,9866.29405,996224.66995,0,-133.70595,USD
20160318 07:16:28 EST,paperUSD,9818.492,1020729.52585,0,-181.508,USD
20160318 07:16:50 EST,paperUSD,9800.432,1045245.88585,0,-199.568,USD
20160318 07:19:12 EST,paperUSD,9820.182,1064327.88585,0,-179.818,USD
20160318 07:19:34 EST,paperUSD,9849.642,1091977.92585,0,-150.358,USD
20160318 07:20:18 EST,paperUSD,9839.892,1120167.67585,0,-160.108,USD
20160318 07:20:18 EST,paperUSD,9818.642,1139247.17585,0,-181.358,USD
20160318 07:20:41 EST,paperUSD,9864.46845,1163750.00735,0,-135.53155,USD
20160318 07:20:42 EST,paperUSD,9883.58845,1188271.42735,0,-116.41155,USD
20160318 07:21:04 EST,paperUSD,9845.06845,1215926.52735,0,-154.93155,USD
20160318 07:22:32 EST,paperUSD,9803.8457,1240437.96255,0,-196.1543,USD
20160318 07:22:32 EST,paperUSD,9773.9057,1264966.20255,0,-226.0943,USD
20160318 07:23:06 EST,paperUSD,9777.6557,1284032.20255,0,-222.3443,USD
20160318 07:23:17 EST,paperUSD,9773.1557,1312211.70255,0,-226.8443,USD
20160318 07:23:28 EST,paperUSD,9804.30525,1336729.21095,0,-195.69475,USD
20160318 07:23:40 EST,paperUSD,9828.04525,1361255.25095,0,-171.95475,USD
20160318 07:23:51 EST,paperUSD,9854.20525,1388901.99095,0,-145.79475,USD
20160318 07:24:13 EST,paperUSD,9850.20525,1417085.99095,0,-149.79475,USD
20160318 07:26:11 EST,paperUSD,9846.20525,1436148.24095,0,-153.79475,USD
20160318 07:26:23 EST,paperUSD,9853.95525,1464339.99095,0,-146.04475,USD
20160318 07:26:45 EST,paperUSD,9835.89525,1488856.35095,0,-164.10475,USD
20160318 07:27:18 EST,paperUSD,9838.14525,1507920.85095,0,-161.85475,USD
20160318 07:27:29 EST,paperUSD,9790.8493,1532426.21295,0,-209.1507,USD
20160318 07:27:29 EST,paperUSD,9802.0493,1556939.71295,0,-197.9507,USD
20160318 07:28:14 EST,paperUSD,9788.7993,1585132.96295,0,-211.2007,USD
20160318 07:28:26 EST,paperUSD,9829.05865,1609641.36155,0,-170.94135,USD
20160318 07:28:27 EST,paperUSD,9810.77865,1634157.94155,0,-189.22135,USD
20160318 07:29:12 EST,paperUSD,9822.02865,1662353.19155,0,-177.97135,USD
20160318 07:29:34 EST,paperUSD,9785.04865,1690006.75155,0,-214.95135,USD
20160318 07:30:18 EST,paperUSD,9767.79865,1718204.00155,0,-232.20135,USD
20160318 07:30:30 EST,paperUSD,9784.49865,1742723.00155,0,-215.50135,USD
20160318 07:33:13 EST,paperUSD,9768.24865,1761797.50155,0,-231.75135,USD
20160318 07:33:24 EST,paperUSD,9717.15695,1786299.0678,0,-282.84305,USD
20160318 07:34:10 EST,paperUSD,9733.40695,1805377.5678,0,-266.59305,USD
20160318 07:34:31 EST,paperUSD,9712.92695,1829896.3478,0,-287.07305,USD
20160318 07:36:10 EST,paperUSD,9687.17695,1848980.3478,0,-312.82305,USD
20160318 07:36:22 EST,paperUSD,9701.17695,1877178.3478,0,-298.82305,USD
20160318 07:36:34 EST,paperUSD,9747.0034,1901681.1793,0,-252.9966,USD
20160318 07:36:35 EST,paperUSD,9759.3034,1926195.7793,0,-240.6966,USD
20160318 07:36:47 EST,paperUSD,9791.8434,1953848.8993,0,-208.1566,USD
20160318 07:37:21 EST,paperUSD,9771.0934,1982049.6493,0,-228.9066,USD
20160318 07:38:19 EST,paperUSD,9786.5934,2010249.1493,0,-213.4066,USD
20160318 07:38:20 EST,paperUSD,9810.0934,2029334.8993,0,-189.9066,USD
20160318 07:38:32 EST,paperUSD,9755.9651,2053833.42895,0,-244.0349,USD
20160318 07:38:45 EST,paperUSD,9722.9451,2081483.02895,0,-277.0549,USD
20160318 07:39:31 EST,paperUSD,9771.80815,2105982.82385,0,-228.19185,USD
20160318 07:40:18 EST,paperUSD,9746.30815,2125066.57385,0,-253.69185,USD
20160318 07:40:41 EST,paperUSD,9776.64815,2152717.49385,0,-223.35185,USD
20160318 07:41:15 EST,paperUSD,9751.89815,2180922.24385,0,-248.10185,USD
20160318 07:41:51 EST,paperUSD,9710.95815,2208579.76385,0,-289.04185,USD
20160318 07:42:14 EST,paperUSD,9731.95815,2227663.01385,0,-268.04185,USD
20160318 07:42:26 EST,paperUSD,9756.45815,2255871.51385,0,-243.54185,USD
20160318 07:43:12 EST,paperUSD,9723.95815,2274962.26385,0,-276.04185,USD
20160318 07:43:35 EST,paperUSD,9657.68345,2299448.6471,0,-342.31655,USD
20160318 07:43:48 EST,paperUSD,9693.96345,2327105.5071,0,-306.03655,USD
20160318 07:44:12 EST,paperUSD,9719.71345,2346193.5071,0,-280.28655,USD
20160318 07:44:24 EST,paperUSD,9698.96345,2374394.2571,0,-301.03655,USD
20160318 07:44:36 EST,paperUSD,9760.22595,2398881.65255,0,-239.77405,USD
20160318 07:44:49 EST,paperUSD,9722.14595,2426536.31255,0,-277.85405,USD
20160318 07:44:50 EST,paperUSD,9705.18595,2451051.57255,0,-294.81405,USD
20160318 07:45:14 EST,paperUSD,9719.43595,2479249.82255,0,-280.56405,USD
20160318 07:45:38 EST,paperUSD,9659.23445,2503742.279,0,-340.76555,USD
20160318 07:45:38 EST,paperUSD,9673.07445,2528258.419,0,-326.92555,USD
20160318 07:45:52 EST,paperUSD,9697.47445,2555903.399,0,-302.52555,USD
20160318 07:46:16 EST,paperUSD,9683.47445,2574975.649,0,-316.52555,USD
20160318 07:46:40 EST,paperUSD,9737.9046,2599469.8768,0,-262.0954,USD
20160318 07:46:53 EST,paperUSD,9704.2246,2627120.1368,0,-295.7754,USD
20160318 07:47:39 EST,paperUSD,9684.8446,2651637.8168,0,-315.1554,USD
20160318 07:47:51 EST,paperUSD,9716.9446,2679290.4968,0,-283.0554,USD
20160318 07:48:15 EST,paperUSD,9705.9446,2707481.4968,0,-294.0554,USD
20160318 07:48:16 EST,paperUSD,9709.9446,2726547.7468,0,-290.0554,USD
20160318 07:48:39 EST,paperUSD,9651.51445,2751041.9746,0,-348.48555,USD
20160318 07:49:13 EST,paperUSD,9661.26445,2779235.7246,0,-338.73555,USD
20160318 07:49:36 EST,paperUSD,9672.46445,2803749.2246,0,-327.53555,USD
20160318 07:50:10 EST,paperUSD,9653.96445,2822825.9746,0,-346.03555,USD
20160318 07:50:22 EST,paperUSD,9640.96445,2851018.9746,0,-359.03555,USD
20160318 07:50:35 EST,paperUSD,9693.8763,2875514.7207,0,-306.1237,USD
20160318 07:50:35 EST,paperUSD,9678.8963,2900028.0007,0,-321.1037,USD
20160318 07:51:10 EST,paperUSD,9689.8963,2919101.2507,0,-310.1037,USD
20160318 07:52:40 EST,paperUSD,9627.1643,2943591.17665,0,-372.8357,USD
20160318 07:53:36 EST,paperUSD,9688.17375,2968078.82515,0,-311.82625,USD
20160318 07:53:49 EST,paperUSD,9658.67375,2995724.90515,0,-341.32625,USD
20160318 07:54:34 EST,paperUSD,9593.6643,3020212.55365,0,-406.3357,USD
20160318 07:54:35 EST,paperUSD,9600.9043,3044722.09365,0,-399.0957,USD
20160318 07:55:09 EST,paperUSD,9587.1543,3063794.09365,0,-412.8457,USD
20160318 07:55:21 EST,paperUSD,9600.9043,3091991.84365,0,-399.0957,USD
20160318 07:55:34 EST,paperUSD,9657.86495,3116483.54095,0,-342.13505,USD
20160318 07:55:34 EST,paperUSD,9636.28495,3141003.42095,0,-363.71505,USD
20160318 07:55:47 EST,paperUSD,9668.60495,3168656.32095,0,-331.39505,USD
20160318 07:56:21 EST,paperUSD,9654.85495,3196850.07095,0,-345.14505,USD
20160318 07:56:34 EST,paperUSD,9593.8943,3221341.76825,0,-406.1057,USD
20160318 07:56:34 EST,paperUSD,9611.6943,3245861.86825,0,-388.3057,USD
20160318 07:57:09 EST,paperUSD,9621.1943,3264933.61825,0,-378.8057,USD
20160318 07:57:21 EST,paperUSD,9628.6943,3293125.11825,0,-371.3057,USD
20160318 07:57:33 EST,paperUSD,9605.7943,3317646.31825,0,-394.2057,USD
20160318 07:57:46 EST,paperUSD,9572.1143,3345296.57825,0,-427.8857,USD
20160318 07:58:32 EST,paperUSD,9629.58105,3369787.76945,0,-370.41895,USD
20160318 07:58:32 EST,paperUSD,9646.94105,3394307.42945,0,-353.05895,USD
20160318 07:59:40 EST,paperUSD,9675.30105,3421956.36945,0,-324.69895,USD
20160318 07:59:40 EST,paperUSD,9653.72105,3446476.24945,0,-346.27895,USD
20160318 08:02:24 EST,paperUSD,9672.84105,3470997.66945,0,-327.15895,USD
20160318 08:04:22 EST,paperUSD,9606.56635,3495484.0527,0,-393.43365,USD
20160318 08:06:52 EST,paperUSD,9669.85325,3519969.42375,0,-330.14675,USD
20160318 08:07:03 EST,paperUSD,9644.75325,3544492.82375,0,-355.24675,USD
20160318 08:09:34 EST,paperUSD,9583.57325,3572170.58375,0,-416.42675,USD
20160318 08:09:34 EST,paperUSD,9604.67325,3596693.98375,0,-395.32675,USD
20160318 08:11:11 EST,paperUSD,9580.23325,3621216.72375,0,-419.76675,USD
20160318 08:11:23 EST,paperUSD,9639.39325,3648896.46375,0,-360.60675,USD
20160318 08:13:42 EST,paperUSD,9560.46605,3673370.1945,0,-439.53395,USD
20160318 08:14:48 EST,paperUSD,9523.46605,3701587.1945,0,-476.53395,USD
20160318 08:15:22 EST,paperUSD,9594.5975,3726064.721,0,-405.4025,USD
20160318 08:15:22 EST,paperUSD,9624.4975,3750596.921,0,-375.5025,USD
20160318 08:15:45 EST,paperUSD,9542.6375,3778295.361,0,-457.3625,USD
20160318 08:17:43 EST,paperUSD,9613.4575,3805986.761,0,-386.5425,USD
20160318 08:17:43 EST,paperUSD,9588.5775,3830509.941,0,-411.4225,USD
20160318 08:18:38 EST,paperUSD,9611.2175,3855034.881,0,-388.7825,USD
20160318 08:19:43 EST,paperUSD,9572.4775,3879571.921,0,-427.5225,USD
20160318 08:20:26 EST,paperUSD,9559.7275,3898642.921,0,-440.2725,USD
20160318 08:21:52 EST,paperUSD,9595.1275,3923180.621,0,-404.8725,USD
20160318 08:22:15 EST,paperUSD,9501.8275,3950890.501,0,-498.1725,USD
20160318 08:23:31 EST,paperUSD,9512.3275,3969963.251,0,-487.6725,USD
20160318 08:24:26 EST,paperUSD,9476.6675,3994497.211,0,-523.3325,USD
20160318 08:26:35 EST,paperUSD,9458.1675,4013573.961,0,-541.8325,USD
20160318 08:26:57 EST,paperUSD,9502.4175,4041802.211,0,-497.5825,USD
20160318 08:27:41 EST,paperUSD,9531.6575,4066333.751,0,-468.3425,USD
20160318 08:27:52 EST,paperUSD,9605.1175,4094027.791,0,-394.8825,USD
20160318 08:28:25 EST,paperUSD,9565.3675,4122247.541,0,-434.6325,USD
20160318 08:28:36 EST,paperUSD,9530.1475,4146781.061,0,-469.8525,USD
20160318 08:29:41 EST,paperUSD,9567.1475,4175002.061,0,-432.8525,USD
20160318 08:30:14 EST,paperUSD,9500.3667,4199487.93815,0,-499.6333,USD
20160318 08:30:25 EST,paperUSD,9527.8467,4224017.71815,0,-472.1533,USD
20160318 08:31:40 EST,paperUSD,9493.3467,4252232.21815,0,-506.6533,USD
20160318 08:33:39 EST,paperUSD,9527.8467,4280450.71815,0,-472.1533,USD
20160318 08:34:11 EST,paperUSD,9586.32565,4304940.89715,0,-413.67435,USD
20160318 08:34:23 EST,paperUSD,9552.20565,4329473.31715,0,-447.79435,USD
20160318 08:36:22 EST,paperUSD,9486.6901,4353960.45955,0,-513.3099,USD
20160318 08:36:33 EST,paperUSD,9515.9301,4378491.99955,0,-484.0699,USD
20160318 08:36:44 EST,paperUSD,9443.7501,4406180.75955,0,-556.2499,USD
20160318 08:38:00 EST,paperUSD,9407.2501,4434397.25955,0,-592.7499,USD
20160318 08:40:30 EST,paperUSD,9437.0001,4462611.00955,0,-562.9999,USD
20160318 08:43:32 EST,paperUSD,9499.2748,4487097.3928,0,-500.7252,USD
20160318 08:43:54 EST,paperUSD,9558.6548,4514777.3528,0,-441.3452,USD
20160318 08:45:21 EST,paperUSD,9483.2703,4539254.62625,0,-516.7297,USD
20160318 08:47:29 EST,paperUSD,9560.2219,4563726.3326,0,-439.7781,USD
20160318 08:47:52 EST,paperUSD,9529.1819,4588255.6726,0,-470.8181,USD
20160318 08:49:52 EST,paperUSD,9450.6219,4615950.8126,0,-549.3781,USD
20160318 08:49:52 EST,paperUSD,9378.02095,4640430.8696,0,-621.97905,USD
20160318 08:52:34 EST,paperUSD,9434.72855,4664922.81995,0,-565.27145,USD
20160318 08:54:11 EST,paperUSD,9366.42945,4689407.1788,0,-633.57055,USD
20160318 08:54:33 EST,paperUSD,9436.36945,4717097.6988,0,-563.63055,USD
20160318 08:55:48 EST,paperUSD,9401.36945,4745312.6988,0,-598.63055,USD
20160318 08:57:36 EST,paperUSD,9433.61945,4773528.9488,0,-566.38055,USD
20160318 08:58:09 EST,paperUSD,9467.69945,4798065.3288,0,-532.30055,USD
20160318 08:58:20 EST,paperUSD,9393.09945,4825756.5088,0,-606.90055,USD
20160318 08:59:47 EST,paperUSD,9454.67945,4853438.6688,0,-545.32055,USD
20160318 08:59:48 EST,paperUSD,9416.15945,4877975.4888,0,-583.84055,USD
20160318 09:00:21 EST,paperUSD,9388.65945,4906182.9888,0,-611.34055,USD
20160318 09:00:43 EST,paperUSD,9317.13945,4933871.0888,0,-682.86055,USD
20160318 09:01:27 EST,paperUSD,9352.75945,4958409.0088,0,-647.24055,USD
20160318 09:02:32 EST,paperUSD,9314.23945,4982945.8288,0,-685.76055,USD
20160318 09:03:16 EST,paperUSD,9337.73945,5011153.3288,0,-662.26055,USD
20160318 09:03:27 EST,paperUSD,9370.49945,5035688.3888,0,-629.50055,USD
20160318 09:04:11 EST,paperUSD,9375.99945,5054756.1388,0,-624.00055,USD
20160318 09:04:33 EST,paperUSD,9339.67945,5079290.7588,0,-660.32055,USD
20160318 09:06:11 EST,paperUSD,9312.92945,5107497.5088,0,-687.07055,USD
20160318 09:06:23 EST,paperUSD,9344.36945,5132031.2488,0,-655.63055,USD
20160318 09:07:29 EST,paperUSD,9308.70945,5156565.2088,0,-691.29055,USD
20160318 09:08:14 EST,paperUSD,9332.45945,5184772.9588,0,-667.54055,USD
20160318 09:08:37 EST,paperUSD,9394.91945,5212455.9988,0,-605.08055,USD
20160318 09:08:37 EST,paperUSD,9426.13945,5236989.5188,0,-573.86055,USD
20160318 09:09:12 EST,paperUSD,9434.88945,5256039.0188,0,-565.11055,USD
20160318 09:09:24 EST,paperUSD,9408.63945,5284245.2688,0,-591.36055,USD
20160318 09:09:24 EST,paperUSD,9488.6666,5308469.81075,0,-511.3334,USD
20160318 09:09:49 EST,paperUSD,9427.2666,5336147.79075,0,-572.7334,USD
20160318 09:10:12 EST,paperUSD,9441.5166,5364346.04075,0,-558.4834,USD
20160318 09:10:36 EST,paperUSD,9403.2166,5388882.64075,0,-596.7834,USD
20160318 09:11:44 EST,paperUSD,9452.2566,5416552.26075,0,-547.7434,USD
20160318 09:13:15 EST,paperUSD,9429.0066,5444755.51075,0,-570.9934,USD
20160318 09:13:15 EST,paperUSD,9412.2566,5463801.01075,0,-587.7434,USD
20160318 09:13:40 EST,paperUSD,9467.19285,5488294.73245,0,-532.80715,USD
20160318 09:13:40 EST,paperUSD,9497.31285,5512827.15245,0,-502.68715,USD
20160318 09:13:53 EST,paperUSD,9434.59285,5540506.45245,0,-565.40715,USD
20160318 09:14:50 EST,paperUSD,9490.67285,5568183.11245,0,-509.32715,USD
20160318 09:16:44 EST,paperUSD,9431.69285,5595858.67245,0,-568.30715,USD
20160318 09:17:41 EST,paperUSD,9486.89285,5623534.45245,0,-513.10715,USD
20160318 09:20:18 EST,paperUSD,9498.89285,5651730.45245,0,-501.10715,USD
20160318 09:21:15 EST,paperUSD,9472.89285,5679936.45245,0,-527.10715,USD
20160318 09:21:39 EST,paperUSD,9435.69285,5704471.95245,0,-564.30715,USD
20160318 09:22:12 EST,paperUSD,9457.69285,5732677.95245,0,-542.30715,USD
20160318 09:23:18 EST,paperUSD,9427.94285,5760887.70245,0,-572.05715,USD
20160318 09:23:30 EST,paperUSD,9460.70285,5785422.76245,0,-539.29715,USD
20160318 09:24:37 EST,paperUSD,9392.48285,5813107.56245,0,-607.51715,USD
20160318 09:24:37 EST,paperUSD,9354.18285,5837644.16245,0,-645.81715,USD
20160318 09:25:12 EST,paperUSD,9376.68285,5865850.66245,0,-623.31715,USD
20160318 09:25:35 EST,paperUSD,9405.48285,5890381.76245,0,-594.51715,USD
20160318 09:28:31 EST,paperUSD,9333.388,5914862.32555,0,-666.612,USD
20160318 09:28:43 EST,paperUSD,9293.328,5939400.68555,0,-706.672,USD
20160318 09:29:40 EST,paperUSD,9363.7003,5963878.9712,0,-636.2997,USD
20160318 09:30:47 EST,paperUSD,9332.4503,5992090.2212,0,-667.5497,USD
