permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,75.489,40000.0,10000.0,-20.2336,SLD,NZD,JPY,20160323 09:42:29 EST,,-18.2336,19838.5024,393397.184,75.5408,19860.5024,-20.2336
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,75.509,40000.0,50000.0,-2.0,BOT,NZD,JPY,20160323 09:46:32 EST,,0.0,19836.5024,366818.016,75.51536,19860.5024,-2.0
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,75.487,60000.0,-10000.0,-14.4784,SLD,NZD,JPY,20160323 09:49:28 EST,,-12.4784,19822.024,393389.44,75.487,19848.024,-14.4784
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,75.5,60000.0,50000.0,-3.144,BOT,NZD,JPY,20160323 09:53:50 EST,,-1.144,19818.88,366813.44,75.5,19846.88,-3.144
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,75.494,60000.0,-10000.0,-4.64,SLD,NZD,JPY,20160323 09:58:30 EST,,-2.64,19814.24,393387.328,75.494,19844.24,-4.64
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,75.506,60000.0,50000.0,-3.056,BOT,NZD,JPY,20160323 10:02:33 EST,,-1.056,19811.184,366809.216,75.506,19843.184,-3.056
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,75.465,50000.0,0.0,-20.04,SLD,NZD,JPY,20160323 10:05:05 EST,,-18.04,19791.144,400013.816,75.506,19825.144,-20.04
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,75.433,50000.0,50000.0,-2.0,BOT,NZD,JPY,20160323 10:10:04 EST,,0.0,19789.144,366823.296,75.433,19825.144,-2.0
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,75.484,10000.0,40000.0,2.488,SLD,NZD,JPY,20160323 10:12:06 EST,,4.488,19791.632,373465.888,75.433,19829.632,2.488
20,Paper,Paper,2.0,USD,IDEALPRO,20.0,,,1.0,75.479,50000.0,-10000.0,14.192,SLD,NZD,JPY,20160323 10:14:07 EST,,16.192,19805.824,393392.344,75.479,19845.824,14.192
21,Paper,Paper,2.0,USD,IDEALPRO,21.0,,,1.0,75.456,50000.0,40000.0,0.0239999999997,BOT,NZD,JPY,20160323 10:17:09 EST,,2.024,19805.848,373471.96,75.456,19847.848,0.0239999999997
22,Paper,Paper,2.0,USD,IDEALPRO,22.0,,,1.0,75.416,30000.0,10000.0,-12.56,SLD,NZD,JPY,20160323 10:19:11 EST,,-10.56,19793.288,393381.784,75.456,19837.288,-12.56
23,Paper,Paper,2.0,USD,IDEALPRO,23.0,,,1.0,75.445,40000.0,50000.0,-2.0,BOT,NZD,JPY,20160323 10:20:12 EST,,0.0,19791.288,366825.144,75.4472,19837.288,-2.0
24,Paper,Paper,2.0,USD,IDEALPRO,24.0,,,1.0,75.465,100000.0,-50000.0,5.832,SLD,NZD,JPY,20160323 10:21:43 EST,,7.832,19797.12,366825.144,75.465,19845.12,5.832
25,Paper,Paper,2.0,USD,IDEALPRO,25.0,,,1.0,75.451,100000.0,50000.0,4.16,BOT,NZD,JPY,20160323 10:22:44 EST,,6.16,19801.28,366825.144,75.451,19851.28,4.16
26,Paper,Paper,2.0,USD,IDEALPRO,26.0,,,1.0,75.457,40000.0,10000.0,0.111999999995,SLD,NZD,JPY,20160323 10:23:45 EST,,2.112,19801.392,393386.008,75.451,19853.392,0.111999999995
27,Paper,Paper,2.0,USD,IDEALPRO,27.0,,,1.0,75.488,10000.0,0.0,1.256,SLD,NZD,JPY,20160323 10:26:46 EST,,3.256,19802.648,400028.952,75.451,19856.648,1.256
28,Paper,Paper,2.0,USD,IDEALPRO,28.0,,,1.0,75.493,10000.0,-10000.0,-2.0,SLD,NZD,JPY,20160323 10:28:17 EST,,0.0,19800.648,393385.568,75.493,19856.648,-2.0
29,Paper,Paper,2.0,USD,IDEALPRO,29.0,,,1.0,75.481,40000.0,-50000.0,-2.0,SLD,NZD,JPY,20160323 10:29:18 EST,,0.0,19798.648,366816.256,75.4834,19856.648,-2.0
30,Paper,Paper,2.0,USD,IDEALPRO,30.0,,,1.0,75.459,60000.0,10000.0,8.736,BOT,NZD,JPY,20160323 10:31:19 EST,,10.736,19807.384,393377.824,75.459,19867.384,8.736
31,Paper,Paper,2.0,USD,IDEALPRO,31.0,,,1.0,75.52,10000.0,0.0,3.368,SLD,NZD,JPY,20160323 10:37:21 EST,,5.368,19810.752,400023.584,75.459,19872.752,3.368
32,Paper,Paper,2.0,USD,IDEALPRO,32.0,,,1.0,75.514,10000.0,10000.0,-2.0,BOT,NZD,JPY,20160323 10:39:22 EST,,0.0,19808.752,393378.352,75.514,19872.752,-2.0
33,Paper,Paper,2.0,USD,IDEALPRO,33.0,,,1.0,75.453,60000.0,-50000.0,-7.368,SLD,NZD,JPY,20160323 10:42:25 EST,,-5.368,19801.384,366818.896,75.453,19867.384,-7.368
34,Paper,Paper,2.0,USD,IDEALPRO,34.0,,,1.0,75.61,50000.0,0.0,-71.08,BOT,NZD,JPY,20160323 10:43:56 EST,,-69.08,19730.304,400087.296,75.453,19798.304,-71.08
35,Paper,Paper,2.0,USD,IDEALPRO,35.0,,,1.0,75.603,10000.0,-10000.0,-2.0,SLD,NZD,JPY,20160323 10:44:27 EST,,0.0,19728.304,393434.232,75.603,19798.304,-2.0
36,Paper,Paper,2.0,USD,IDEALPRO,36.0,,,1.0,75.586,20000.0,-30000.0,-2.0,SLD,NZD,JPY,20160323 10:45:57 EST,,0.0,19726.304,380131.096,75.5916666667,19798.304,-2.0
37,Paper,Paper,2.0,USD,IDEALPRO,37.0,,,1.0,75.577,10000.0,-40000.0,-2.0,SLD,NZD,JPY,20160323 10:46:58 EST,,0.0,19724.304,373480.32,75.588,19798.304,-2.0
38,Paper,Paper,2.0,USD,IDEALPRO,38.0,,,1.0,75.603,80000.0,40000.0,-7.28,BOT,NZD,JPY,20160323 10:47:28 EST,,-5.28,19717.024,373480.32,75.603,19793.024,-7.28
39,Paper,Paper,2.0,USD,IDEALPRO,39.0,,,1.0,75.592,40000.0,0.0,-5.872,SLD,NZD,JPY,20160323 10:49:00 EST,,-3.872,19711.152,400088.704,75.603,19789.152,-5.872
40,Paper,Paper,2.0,USD,IDEALPRO,40.0,,,1.0,75.601,40000.0,-40000.0,-2.0,SLD,NZD,JPY,20160323 10:50:31 EST,,0.0,19709.152,373477.152,75.601,19789.152,-2.0
41,Paper,Paper,2.0,USD,IDEALPRO,41.0,,,1.0,75.608,10000.0,-30000.0,-2.616,BOT,NZD,JPY,20160323 10:51:31 EST,,-0.616,19706.536,380130.656,75.601,19788.536,-2.616
42,Paper,Paper,2.0,USD,IDEALPRO,42.0,,,1.0,75.614,10000.0,-40000.0,-2.0,SLD,NZD,JPY,20160323 10:52:32 EST,,0.0,19704.536,373476.624,75.60425,19788.536,-2.0
43,Paper,Paper,2.0,USD,IDEALPRO,43.0,,,1.0,75.611,40000.0,0.0,-4.376,BOT,NZD,JPY,20160323 10:55:33 EST,,-2.376,19700.16,400091.696,75.60425,19786.16,-4.376
44,Paper,Paper,2.0,USD,IDEALPRO,44.0,,,1.0,75.617,40000.0,40000.0,-2.0,BOT,NZD,JPY,20160323 10:56:34 EST,,0.0,19698.16,373474.512,75.617,19786.16,-2.0
45,Paper,Paper,2.0,USD,IDEALPRO,45.0,,,1.0,75.59,40000.0,0.0,-11.504,SLD,NZD,JPY,20160323 10:57:35 EST,,-9.504,19686.656,400082.192,75.617,19776.656,-11.504
46,Paper,Paper,2.0,USD,IDEALPRO,46.0,,,1.0,75.6,10000.0,10000.0,-2.0,BOT,NZD,JPY,20160323 10:58:35 EST,,0.0,19684.656,393429.392,75.6,19776.656,-2.0
47,Paper,Paper,2.0,USD,IDEALPRO,47.0,,,1.0,75.599,40000.0,50000.0,-2.0,BOT,NZD,JPY,20160323 10:59:06 EST,,0.0,19682.656,366818.544,75.5992,19776.656,-2.0
48,Paper,Paper,2.0,USD,IDEALPRO,48.0,,,1.0,75.533,50000.0,0.0,-31.128,SLD,NZD,JPY,20160323 11:01:07 EST,,-29.128,19651.528,400053.064,75.5992,19747.528,-31.128
49,Paper,Paper,2.0,USD,IDEALPRO,49.0,,,1.0,75.542,50000.0,50000.0,-2.0,BOT,NZD,JPY,20160323 11:02:38 EST,,0.0,19649.528,366814.584,75.542,19747.528,-2.0
50,Paper,Paper,2.0,USD,IDEALPRO,50.0,,,1.0,75.531,50000.0,0.0,-6.84,SLD,NZD,JPY,20160323 11:05:39 EST,,-4.84,19642.688,400048.224,75.542,19742.688,-6.84
51,Paper,Paper,2.0,USD,IDEALPRO,51.0,,,1.0,75.527,10000.0,-10000.0,-2.0,SLD,NZD,JPY,20160323 11:06:40 EST,,0.0,19640.688,393401.848,75.527,19742.688,-2.0
52,Paper,Paper,2.0,USD,IDEALPRO,52.0,,,1.0,75.544,20000.0,10000.0,-3.496,BOT,NZD,JPY,20160323 11:07:42 EST,,-1.496,19637.192,393401.848,75.544,19741.192,-3.496
53,Paper,Paper,2.0,USD,IDEALPRO,53.0,,,1.0,75.596,60000.0,-50000.0,2.576,SLD,NZD,JPY,20160323 11:10:13 EST,,4.576,19639.768,366792.056,75.596,19745.768,2.576
54,Paper,Paper,2.0,USD,IDEALPRO,54.0,,,1.0,75.566,50000.0,0.0,11.2,BOT,NZD,JPY,20160323 11:14:15 EST,,13.2,19650.968,400041.096,75.596,19758.968,11.2
55,Paper,Paper,2.0,USD,IDEALPRO,55.0,,,1.0,75.521,50000.0,-50000.0,-2.0,SLD,NZD,JPY,20160323 11:16:17 EST,,0.0,19648.968,366811.856,75.521,19758.968,-2.0
56,Paper,Paper,2.0,USD,IDEALPRO,56.0,,,1.0,75.456,50000.0,0.0,26.6,BOT,NZD,JPY,20160323 11:39:29 EST,,28.6,19675.568,400012.496,75.521,19787.568,26.6
57,Paper,Paper,2.0,USD,IDEALPRO,57.0,,,1.0,75.405,10000.0,-10000.0,-2.0,SLD,NZD,JPY,20160323 11:56:43 EST,,0.0,19673.568,393376.856,75.405,19787.568,-2.0
58,Paper,Paper,2.0,USD,IDEALPRO,58.0,,,1.0,75.447,40000.0,-50000.0,-2.0,SLD,NZD,JPY,20160323 12:09:54 EST,,0.0,19671.568,366819.512,75.4386,19787.568,-2.0
59,Paper,Paper,2.0,USD,IDEALPRO,59.0,,,1.0,75.465,40000.0,-10000.0,-11.2928,BOT,NZD,JPY,20160323 12:11:58 EST,,-9.2928,19660.2752,393383.192,75.4386,19778.2752,-11.2928
60,Paper,Paper,2.0,USD,IDEALPRO,60.0,,,1.0,75.464,40000.0,-50000.0,-2.0,SLD,NZD,JPY,20160323 12:15:00 EST,,0.0,19658.2752,366819.864,75.45892,19778.2752,-2.0
61,Paper,Paper,2.0,USD,IDEALPRO,61.0,,,1.0,75.45,100000.0,50000.0,1.9248,BOT,NZD,JPY,20160323 12:16:35 EST,,3.9248,19660.2,366819.864,75.45,19782.2,1.9248
62,Paper,Paper,2.0,USD,IDEALPRO,62.0,,,1.0,75.42,50000.0,0.0,-15.2,SLD,NZD,JPY,20160323 12:17:35 EST,,-13.2,19645.0,400004.664,75.45,19769.0,-15.2
63,Paper,Paper,2.0,USD,IDEALPRO,63.0,,,1.0,75.415,50000.0,50000.0,-2.0,BOT,NZD,JPY,20160323 12:18:36 EST,,0.0,19643.0,366822.064,75.415,19769.0,-2.0
64,Paper,Paper,2.0,USD,IDEALPRO,64.0,,,1.0,75.375,40000.0,10000.0,-16.08,SLD,NZD,JPY,20160323 12:31:48 EST,,-14.08,19626.92,393354.064,75.415,19754.92,-16.08
65,Paper,Paper,2.0,USD,IDEALPRO,65.0,,,1.0,75.362,10000.0,0.0,-6.664,SLD,NZD,JPY,20160323 12:35:19 EST,,-4.664,19620.256,399985.92,75.415,19750.256,-6.664
66,Paper,Paper,2.0,USD,IDEALPRO,66.0,,,1.0,75.41,50000.0,50000.0,-2.0,BOT,NZD,JPY,20160323 12:38:52 EST,,0.0,19618.256,366805.52,75.41,19750.256,-2.0
67,Paper,Paper,2.0,USD,IDEALPRO,67.0,,,1.0,75.423,100000.0,-50000.0,3.72,SLD,NZD,JPY,20160323 12:42:55 EST,,5.72,19621.976,366805.52,75.423,19755.976,3.72
68,Paper,Paper,2.0,USD,IDEALPRO,68.0,,,1.0,75.495,40000.0,-10000.0,-27.344,BOT,NZD,JPY,20160323 12:48:32 EST,,-25.344,19594.632,393379.76,75.423,19730.632,-27.344
69,Paper,Paper,2.0,USD,IDEALPRO,69.0,,,1.0,75.478,40000.0,-50000.0,-2.0,SLD,NZD,JPY,20160323 12:50:36 EST,,0.0,19592.632,366811.504,75.467,19730.632,-2.0
70,Paper,Paper,2.0,USD,IDEALPRO,70.0,,,1.0,75.483,100000.0,50000.0,-9.04,BOT,NZD,JPY,20160323 12:51:10 EST,,-7.04,19583.592,366811.504,75.483,19723.592,-9.04
71,Paper,Paper,2.0,USD,IDEALPRO,71.0,,,1.0,75.469,60000.0,-10000.0,-8.16,SLD,NZD,JPY,20160323 12:53:55 EST,,-6.16,19575.432,393376.592,75.469,19717.432,-8.16
72,Paper,Paper,2.0,USD,IDEALPRO,72.0,,,1.0,75.462,60000.0,50000.0,-1.384,BOT,NZD,JPY,20160323 12:55:27 EST,,0.615999999999,19574.048,366813.968,75.462,19718.048,-1.384
73,Paper,Paper,2.0,USD,IDEALPRO,73.0,,,1.0,75.455,40000.0,10000.0,-4.464,SLD,NZD,JPY,20160323 12:56:28 EST,,-2.464,19569.584,393374.128,75.462,19715.584,-4.464
74,Paper,Paper,2.0,USD,IDEALPRO,74.0,,,1.0,75.472,10000.0,0.0,-1.12,SLD,NZD,JPY,20160323 12:57:29 EST,,0.879999999999,19568.464,400015.664,75.462,19716.464,-1.12
75,Paper,Paper,2.0,USD,IDEALPRO,75.0,,,1.0,75.506,50000.0,-50000.0,-2.0,SLD,NZD,JPY,20160323 13:06:46 EST,,0.0,19566.464,366793.024,75.506,19716.464,-2.0
76,Paper,Paper,2.0,USD,IDEALPRO,76.0,,,1.0,75.486,60000.0,10000.0,6.8,BOT,NZD,JPY,20160323 13:10:28 EST,,8.8,19573.264,393364.096,75.486,19725.264,6.8
77,Paper,Paper,2.0,USD,IDEALPRO,77.0,,,1.0,75.533,40000.0,50000.0,-2.0,BOT,NZD,JPY,20160323 13:15:02 EST,,0.0,19571.264,366776.48,75.5236,19725.264,-2.0
78,Paper,Paper,2.0,USD,IDEALPRO,78.0,,,1.0,75.57,100000.0,-50000.0,18.416,SLD,NZD,JPY,20160323 13:19:36 EST,,20.416,19589.68,366776.48,75.57,19745.68,18.416
79,Paper,Paper,2.0,USD,IDEALPRO,79.0,,,1.0,75.547,40000.0,-10000.0,6.096,BOT,NZD,JPY,20160323 13:20:37 EST,,8.096,19595.776,393369.024,75.57,19753.776,6.096
80,Paper,Paper,2.0,USD,IDEALPRO,80.0,,,1.0,75.538,20000.0,10000.0,0.816,BOT,NZD,JPY,20160323 13:21:38 EST,,2.816,19596.592,393369.024,75.538,19756.592,0.816
81,Paper,Paper,2.0,USD,IDEALPRO,81.0,,,1.0,75.547,40000.0,50000.0,-2.0,BOT,NZD,JPY,20160323 13:24:43 EST,,0.0,19594.592,366776.48,75.5452,19756.592,-2.0
82,Paper,Paper,2.0,USD,IDEALPRO,82.0,,,1.0,75.526,60000.0,-10000.0,-10.448,SLD,NZD,JPY,20160323 13:25:44 EST,,-8.448,19584.144,393361.632,75.526,19748.144,-10.448
83,Paper,Paper,2.0,USD,IDEALPRO,83.0,,,1.0,75.527,20000.0,10000.0,-2.088,BOT,NZD,JPY,20160323 13:27:22 EST,,-0.0879999999992,19582.056,393361.632,75.527,19748.056,-2.088
84,Paper,Paper,2.0,USD,IDEALPRO,84.0,,,1.0,75.548,20000.0,-10000.0,-0.152,SLD,NZD,JPY,20160323 13:31:58 EST,,1.848,19581.904,393361.632,75.548,19749.904,-0.152
85,Paper,Paper,2.0,USD,IDEALPRO,85.0,,,1.0,75.527,60000.0,50000.0,-0.152,BOT,NZD,JPY,20160323 13:34:42 EST,,1.848,19581.752,366776.128,75.527,19751.752,-0.152
86,Paper,Paper,2.0,USD,IDEALPRO,86.0,,,1.0,75.506,60000.0,-10000.0,-11.24,SLD,NZD,JPY,20160323 13:40:57 EST,,-9.24,19570.512,393354.24,75.506,19742.512,-11.24
87,Paper,Paper,2.0,USD,IDEALPRO,87.0,,,1.0,75.534,10000.0,0.0,-4.464,BOT,NZD,JPY,20160323 13:42:00 EST,,-2.464,19566.048,400001.232,75.506,19740.048,-4.464
88,Paper,Paper,2.0,USD,IDEALPRO,88.0,,,1.0,75.536,50000.0,-50000.0,-2.0,SLD,NZD,JPY,20160323 13:44:37 EST,,0.0,19564.048,366765.392,75.536,19740.048,-2.0
89,Paper,Paper,2.0,USD,IDEALPRO,89.0,,,1.0,75.546,50000.0,0.0,-6.4,BOT,NZD,JPY,20160323 13:47:09 EST,,-4.4,19557.648,400005.632,75.536,19735.648,-6.4
90,Paper,Paper,2.0,USD,IDEALPRO,90.0,,,1.0,75.572,50000.0,-50000.0,-2.0,SLD,NZD,JPY,20160323 13:48:41 EST,,0.0,19555.648,366753.952,75.572,19735.648,-2.0
91,Paper,Paper,2.0,USD,IDEALPRO,91.0,,,1.0,75.594,50000.0,0.0,-11.68,BOT,NZD,JPY,20160323 13:49:43 EST,,-9.68,19543.968,400015.312,75.572,19725.968,-11.68
92,Paper,Paper,2.0,USD,IDEALPRO,92.0,,,1.0,75.575,10000.0,-10000.0,-2.0,SLD,NZD,JPY,20160323 13:50:46 EST,,0.0,19541.968,393364.712,75.575,19725.968,-2.0
93,Paper,Paper,2.0,USD,IDEALPRO,93.0,,,1.0,75.583,40000.0,-50000.0,-2.0,SLD,NZD,JPY,20160323 13:53:25 EST,,0.0,19539.968,366759.496,75.5814,19725.968,-2.0
94,Paper,Paper,2.0,USD,IDEALPRO,94.0,,,1.0,75.64,40000.0,-10000.0,-22.6272,BOT,NZD,JPY,20160323 13:56:02 EST,,-20.6272,19517.3408,393384.776,75.5814,19705.3408,-22.6272
95,Paper,Paper,2.0,USD,IDEALPRO,95.0,,,1.0,75.647,60000.0,50000.0,-7.7728,BOT,NZD,JPY,20160323 13:56:43 EST,,-5.7728,19509.568,366757.032,75.647,19699.568,-7.7728
96,Paper,Paper,2.0,USD,IDEALPRO,96.0,,,1.0,75.637,100000.0,-50000.0,-6.4,SLD,NZD,JPY,20160323 13:58:17 EST,,-4.4,19503.168,366757.032,75.637,19695.168,-6.4
97,Paper,Paper,2.0,USD,IDEALPRO,97.0,,,1.0,75.653,50000.0,0.0,-9.04,BOT,NZD,JPY,20160323 13:59:55 EST,,-7.04,19494.128,400044.352,75.637,19688.128,-9.04
98,Paper,Paper,2.0,USD,IDEALPRO,98.0,,,1.0,75.505,10000.0,-10000.0,-2.0,SLD,NZD,JPY,20160323 14:15:09 EST,,0.0,19492.128,393399.912,75.505,19688.128,-2.0
99,Paper,Paper,2.0,USD,IDEALPRO,99.0,,,1.0,75.524,40000.0,-50000.0,-2.0,SLD,NZD,JPY,20160323 14:16:10 EST,,0.0,19490.128,366815.464,75.5202,19688.128,-2.0
100,Paper,Paper,2.0,USD,IDEALPRO,100.0,,,1.0,75.57,100000.0,50000.0,-23.912,BOT,NZD,JPY,20160323 14:18:43 EST,,-21.912,19466.216,366815.464,75.57,19666.216,-23.912
101,Paper,Paper,2.0,USD,IDEALPRO,101.0,,,1.0,75.564,50000.0,0.0,-4.64,SLD,NZD,JPY,20160323 14:19:52 EST,,-2.64,19461.576,400063.624,75.57,19663.576,-4.64
102,Paper,Paper,2.0,USD,IDEALPRO,102.0,,,1.0,75.561,10000.0,-10000.0,-2.0,SLD,NZD,JPY,20160323 14:20:25 EST,,0.0,19459.576,393414.256,75.561,19663.576,-2.0
103,Paper,Paper,2.0,USD,IDEALPRO,103.0,,,1.0,75.584,10000.0,0.0,-4.024,BOT,NZD,JPY,20160323 14:22:00 EST,,-2.024,19455.552,400065.648,75.561,19661.552,-4.024
104,Paper,Paper,2.0,USD,IDEALPRO,104.0,,,1.0,75.556,50000.0,50000.0,-2.0,BOT,NZD,JPY,20160323 14:24:02 EST,,0.0,19453.552,366821.008,75.556,19661.552,-2.0
105,Paper,Paper,2.0,USD,IDEALPRO,105.0,,,1.0,75.542,50000.0,0.0,-8.16,SLD,NZD,JPY,20160323 14:25:09 EST,,-6.16,19445.392,400059.488,75.556,19655.392,-8.16
106,Paper,Paper,2.0,USD,IDEALPRO,106.0,,,1.0,75.541,50000.0,50000.0,-2.0,BOT,NZD,JPY,20160323 14:26:10 EST,,0.0,19443.392,366821.448,75.541,19655.392,-2.0
107,Paper,Paper,2.0,USD,IDEALPRO,107.0,,,1.0,75.496,50000.0,0.0,-21.8,SLD,NZD,JPY,20160323 14:27:43 EST,,-19.8,19421.592,400039.688,75.541,19635.592,-21.8
108,Paper,Paper,2.0,USD,IDEALPRO,108.0,,,1.0,75.479,50000.0,-50000.0,-2.0,SLD,NZD,JPY,20160323 14:29:18 EST,,0.0,19419.592,366828.928,75.479,19635.592,-2.0
109,Paper,Paper,2.0,USD,IDEALPRO,109.0,,,1.0,75.481,40000.0,-10000.0,-2.704,BOT,NZD,JPY,20160323 14:30:22 EST,,-0.703999999998,19416.888,393398.24,75.479,19634.888,-2.704
110,Paper,Paper,2.0,USD,IDEALPRO,110.0,,,1.0,75.505,60000.0,50000.0,-4.288,BOT,NZD,JPY,20160323 14:31:27 EST,,-2.288,19412.6,366820.48,75.505,19632.6,-4.288
111,Paper,Paper,2.0,USD,IDEALPRO,111.0,,,1.0,75.493,100000.0,-50000.0,-7.28,SLD,NZD,JPY,20160323 14:32:28 EST,,-5.28,19405.32,366820.48,75.493,19627.32,-7.28
112,Paper,Paper,2.0,USD,IDEALPRO,112.0,,,1.0,75.438,40000.0,-10000.0,17.36,BOT,NZD,JPY,20160323 14:40:03 EST,,19.36,19422.68,393374.656,75.493,19646.68,17.36
113,Paper,Paper,2.0,USD,IDEALPRO,113.0,,,1.0,75.427,10000.0,0.0,3.808,BOT,NZD,JPY,20160323 14:42:05 EST,,5.808,19426.488,400012.232,75.493,19652.488,3.808
114,Paper,Paper,2.0,USD,IDEALPRO,114.0,,,1.0,75.411,10000.0,-10000.0,-2.0,SLD,NZD,JPY,20160323 14:48:17 EST,,0.0,19424.488,393376.064,75.411,19652.488,-2.0
115,Paper,Paper,2.0,USD,IDEALPRO,115.0,,,1.0,75.393,10000.0,0.0,-0.416,BOT,NZD,JPY,20160323 14:53:22 EST,,1.584,19424.072,400010.648,75.411,19654.072,-0.416
116,Paper,Paper,2.0,USD,IDEALPRO,116.0,,,1.0,75.383,10000.0,10000.0,-2.0,BOT,NZD,JPY,20160323 15:00:59 EST,,0.0,19422.072,393376.944,75.383,19654.072,-2.0
117,Paper,Paper,2.0,USD,IDEALPRO,117.0,,,1.0,75.333,20000.0,-10000.0,-6.4,SLD,NZD,JPY,20160323 15:03:39 EST,,-4.4,19415.672,393376.944,75.333,19649.672,-6.4
118,Paper,Paper,2.0,USD,IDEALPRO,118.0,,,1.0,75.348,10000.0,0.0,-3.32,BOT,NZD,JPY,20160323 15:07:51 EST,,-1.32,19412.352,400007.568,75.333,19648.352,-3.32
119,Paper,Paper,2.0,USD,IDEALPRO,119.0,,,1.0,75.329,10000.0,-10000.0,-2.0,SLD,NZD,JPY,20160323 15:13:01 EST,,0.0,19410.352,393378.616,75.329,19648.352,-2.0
120,Paper,Paper,2.0,USD,IDEALPRO,120.0,,,1.0,75.356,10000.0,0.0,-4.376,BOT,NZD,JPY,20160323 15:23:51 EST,,-2.376,19405.976,400009.944,75.329,19645.976,-4.376
121,Paper,Paper,2.0,USD,IDEALPRO,121.0,,,1.0,75.39,10000.0,-10000.0,-2.0,SLD,NZD,JPY,20160323 15:29:02 EST,,0.0,19403.976,393375.624,75.39,19645.976,-2.0
122,Paper,Paper,2.0,USD,IDEALPRO,122.0,,,1.0,75.381,20000.0,10000.0,-1.208,BOT,NZD,JPY,20160323 15:40:09 EST,,0.792,19402.768,393375.624,75.381,19646.768,-1.208
123,Paper,Paper,2.0,USD,IDEALPRO,123.0,,,1.0,75.357,20000.0,-10000.0,-4.112,SLD,NZD,JPY,20160323 15:43:12 EST,,-2.112,19398.656,393375.624,75.357,19644.656,-4.112
124,Paper,Paper,2.0,USD,IDEALPRO,124.0,,,1.0,75.374,60000.0,50000.0,-3.496,BOT,NZD,JPY,20160323 15:53:22 EST,,-1.496,19395.16,366843.976,75.374,19643.16,-3.496
125,Paper,Paper,2.0,USD,IDEALPRO,125.0,,,1.0,75.383,100000.0,-50000.0,1.96,SLD,NZD,JPY,20160323 15:55:55 EST,,3.96,19397.12,366843.976,75.383,19647.12,1.96
126,Paper,Paper,2.0,USD,IDEALPRO,126.0,,,1.0,75.348,100000.0,50000.0,13.4,BOT,NZD,JPY,20160323 16:00:08 EST,,15.4,19410.52,366843.976,75.348,19662.52,13.4
