trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
22.0,-9.544,20160324 08:36:29 EST,20160324 08:36:29 EST,20160324 08:36:29 EST,115.461,,CHFJPY,long,,20160324 08:10:16 EST,closed,20160324 08:10:16 EST,115.524,,,1.0,1.0,,CHFJPY,,-5.544,-1.0,19962.6,4.0,399993.224,20050.6
23.0,7.264,20160324 09:05:16 EST,20160324 09:05:16 EST,20160324 09:05:16 EST,115.333,,CHFJPY,short,,20160324 08:36:29 EST,closed,20160324 08:36:29 EST,115.461,,,1.0,1.0,,CHFJPY,,11.264,1.0,19969.864,4.0,399981.96,20061.864
24.0,-6.552,20160324 09:32:37 EST,20160324 09:32:37 EST,20160324 09:32:37 EST,115.304,,CHFJPY,long,,20160324 09:05:16 EST,closed,20160324 09:05:16 EST,115.333,,,1.0,1.0,,CHFJPY,,-2.552,-1.0,19963.312,4.0,399979.408,20059.312
25.0,6.208,20160324 10:46:22 EST,20160324 10:46:22 EST,20160324 10:46:22 EST,115.188,,CHFJPY,short,,20160324 09:32:37 EST,closed,20160324 09:32:37 EST,115.304,,,1.0,1.0,,CHFJPY,,10.208,1.0,19969.52,4.0,399969.2,20069.52
26.0,6.56,20160324 11:12:43 EST,20160324 11:12:43 EST,20160324 11:12:43 EST,115.308,,CHFJPY,long,,20160324 10:46:22 EST,closed,20160324 10:46:22 EST,115.188,,,1.0,1.0,,CHFJPY,,10.56,-1.0,19976.08,4.0,399979.76,20080.08
27.0,-8.312,20160324 11:38:03 EST,20160324 11:38:03 EST,20160324 11:38:03 EST,115.357,,CHFJPY,short,,20160324 11:12:43 EST,closed,20160324 11:12:43 EST,115.308,,,1.0,1.0,,CHFJPY,,-4.312,1.0,19967.768,4.0,399984.072,20075.768
28.0,-5.496,20160324 12:05:30 EST,20160324 12:05:30 EST,20160324 12:05:30 EST,115.34,,CHFJPY,long,,20160324 11:38:03 EST,closed,20160324 11:38:03 EST,115.357,,,1.0,1.0,,CHFJPY,,-1.496,-1.0,19962.272,4.0,399982.576,20074.272
29.0,-24.68,20160324 13:52:35 EST,20160324 13:52:35 EST,20160324 13:52:35 EST,115.575,,CHFJPY,short,,20160324 12:05:30 EST,closed,20160324 12:05:30 EST,115.34,,,1.0,1.0,,CHFJPY,,-20.68,1.0,19937.592,4.0,400003.256,20053.592
30.0,-2.24,20160324 15:33:51 EST,20160324 15:33:51 EST,20160324 15:33:51 EST,115.595,,CHFJPY,long,,20160324 13:52:35 EST,closed,20160324 13:52:35 EST,115.575,,,1.0,1.0,,CHFJPY,,1.76,-1.0,19935.352,4.0,400005.016,20055.352
31.0,-10.072,20160324 16:00:54 EST,20160324 16:00:54 EST,20160324 16:00:54 EST,115.664,,CHFJPY,short,,20160324 15:33:51 EST,closed,20160324 15:33:51 EST,115.595,,,1.0,1.0,,CHFJPY,,-6.072,1.0,19925.28,4.0,400011.088,20049.28
32.0,-8.928,20160324 18:37:04 EST,20160324 18:37:04 EST,20160324 18:37:04 EST,115.608,,CHFJPY,long,,20160324 16:00:54 EST,closed,20160324 16:00:54 EST,115.664,,,1.0,1.0,,CHFJPY,,-4.928,-1.0,19916.352,4.0,400006.16,20044.352
33.0,-6.2,20160324 19:05:16 EST,20160324 19:05:16 EST,20160324 19:05:16 EST,115.633,,CHFJPY,short,,20160324 18:37:04 EST,closed,20160324 18:37:04 EST,115.608,,,1.0,1.0,,CHFJPY,,-2.2,1.0,19910.152,4.0,400008.36,20042.152
34.0,-5.32,20160324 19:29:29 EST,20160324 19:29:29 EST,20160324 19:29:29 EST,115.618,,CHFJPY,long,,20160324 19:05:16 EST,closed,20160324 19:05:16 EST,115.633,,,1.0,1.0,,CHFJPY,,-1.32,-1.0,19904.832,4.0,400007.04,20040.832
35.0,-4.088,20160324 19:58:09 EST,20160324 19:58:09 EST,20160324 19:58:09 EST,115.619,,CHFJPY,short,,20160324 19:29:29 EST,closed,20160324 19:29:29 EST,115.618,,,1.0,1.0,,CHFJPY,,-0.0880000000004,1.0,19900.744,4.0,400007.128,20040.744
36.0,18.352,20160324 21:26:47 EST,20160324 21:26:47 EST,20160324 21:26:47 EST,115.873,,CHFJPY,long,,20160324 19:58:09 EST,closed,20160324 19:58:09 EST,115.619,,,1.0,1.0,,CHFJPY,,22.352,-1.0,19919.096,4.0,400029.48,20063.096
37.0,9.816,20160325 00:14:59 EST,20160325 00:14:59 EST,20160325 00:14:59 EST,115.716,,CHFJPY,short,,20160324 21:26:47 EST,closed,20160324 21:26:47 EST,115.873,,,1.0,1.0,,CHFJPY,,13.816,1.0,19928.912,4.0,400015.664,20076.912
38.0,-8.664,20160325 02:32:24 EST,20160325 02:32:24 EST,20160325 02:32:24 EST,115.663,,CHFJPY,long,,20160325 00:14:59 EST,closed,20160325 00:14:59 EST,115.716,,,1.0,1.0,,CHFJPY,,-4.664,-1.0,19920.248,4.0,400011.0,20072.248
39.0,-4.88,20160325 05:31:49 EST,20160325 05:31:49 EST,20160325 05:31:49 EST,115.673,,CHFJPY,short,,20160325 02:32:24 EST,closed,20160325 02:32:24 EST,115.663,,,1.0,1.0,,CHFJPY,,-0.88,1.0,19915.368,4.0,400011.88,20071.368
40.0,-7.08,20160325 06:10:33 EST,20160325 06:10:33 EST,20160325 06:10:33 EST,115.638,,CHFJPY,long,,20160325 05:31:49 EST,closed,20160325 05:31:49 EST,115.673,,,1.0,1.0,,CHFJPY,,-3.08,-1.0,19908.288,4.0,400008.8,20068.288
41.0,-15.704,20160325 07:02:28 EST,20160325 07:02:28 EST,20160325 07:02:28 EST,115.771,,CHFJPY,short,,20160325 06:10:33 EST,closed,20160325 06:10:33 EST,115.638,,,1.0,1.0,,CHFJPY,,-11.704,1.0,19892.584,4.0,400020.504,20056.584
42.0,-14.208,20160325 07:15:35 EST,20160325 07:15:35 EST,20160325 07:15:35 EST,115.655,,CHFJPY,long,,20160325 07:02:28 EST,closed,20160325 07:02:28 EST,115.771,,,1.0,1.0,,CHFJPY,,-10.208,-1.0,19878.376,4.0,400010.296,20046.376
43.0,-12.272,20160325 07:43:15 EST,20160325 07:43:15 EST,20160325 07:43:15 EST,115.749,,CHFJPY,short,,20160325 07:15:35 EST,closed,20160325 07:15:35 EST,115.655,,,1.0,1.0,,CHFJPY,,-8.272,1.0,19866.104,4.0,400018.568,20038.104
44.0,-12.976,20160325 07:55:50 EST,20160325 07:55:50 EST,20160325 07:55:50 EST,115.647,,CHFJPY,long,,20160325 07:43:15 EST,closed,20160325 07:43:15 EST,115.749,,,1.0,1.0,,CHFJPY,,-8.976,-1.0,19853.128,4.0,400009.592,20029.128
45.0,-3.384,20160325 08:22:01 EST,20160325 08:22:01 EST,20160325 08:22:01 EST,115.64,,CHFJPY,short,,20160325 07:55:50 EST,closed,20160325 07:55:50 EST,115.647,,,1.0,1.0,,CHFJPY,,0.616,1.0,19849.744,4.0,400008.976,20029.744
46.0,0.575999999999,20160325 08:36:39 EST,20160325 08:36:39 EST,20160325 08:36:39 EST,115.692,,CHFJPY,long,,20160325 08:22:01 EST,closed,20160325 08:22:01 EST,115.64,,,1.0,1.0,,CHFJPY,,4.576,-1.0,19850.32,4.0,400013.552,20034.32
47.0,-12.448,20160325 09:22:08 EST,20160325 09:22:08 EST,20160325 09:22:08 EST,115.788,,CHFJPY,short,,20160325 08:36:39 EST,closed,20160325 08:36:39 EST,115.692,,,1.0,1.0,,CHFJPY,,-8.448,1.0,19837.872,4.0,400022.0,20025.872
48.0,-6.376,20160325 09:51:52 EST,20160325 09:51:52 EST,20160325 09:51:52 EST,115.761,,CHFJPY,long,,20160325 09:22:08 EST,closed,20160325 09:22:08 EST,115.788,,,1.0,1.0,,CHFJPY,,-2.376,-1.0,19831.496,4.0,400019.624,20023.496
49.0,2.688,20160325 10:05:00 EST,20160325 10:05:00 EST,20160325 10:05:00 EST,115.685,,CHFJPY,short,,20160325 09:51:52 EST,closed,20160325 09:51:52 EST,115.761,,,1.0,1.0,,CHFJPY,,6.688,1.0,19834.184,4.0,400012.936,20030.184
50.0,-6.024,20160325 10:35:09 EST,20160325 10:35:09 EST,20160325 10:35:09 EST,115.662,,CHFJPY,long,,20160325 10:05:00 EST,closed,20160325 10:05:00 EST,115.685,,,1.0,1.0,,CHFJPY,,-2.024,-1.0,19828.16,4.0,400010.912,20028.16
51.0,-11.832,20160325 10:52:46 EST,20160325 10:52:46 EST,20160325 10:52:46 EST,115.751,,CHFJPY,short,,20160325 10:35:09 EST,closed,20160325 10:35:09 EST,115.662,,,1.0,1.0,,CHFJPY,,-7.832,1.0,19816.328,4.0,400018.744,20020.328
52.0,-9.104,20160325 11:18:54 EST,20160325 11:18:54 EST,20160325 11:18:54 EST,115.693,,CHFJPY,long,,20160325 10:52:46 EST,closed,20160325 10:52:46 EST,115.751,,,1.0,1.0,,CHFJPY,,-5.104,-1.0,19807.224,4.0,400013.64,20015.224
53.0,-9.632,20160325 12:38:24 EST,20160325 12:38:24 EST,20160325 12:38:24 EST,115.757,,CHFJPY,short,,20160325 11:18:54 EST,closed,20160325 11:18:54 EST,115.693,,,1.0,1.0,,CHFJPY,,-5.632,1.0,19797.592,4.0,400019.272,20009.592
54.0,-8.928,20160325 12:42:26 EST,20160325 12:42:26 EST,20160325 12:42:26 EST,115.701,,CHFJPY,long,,20160325 12:38:24 EST,closed,20160325 12:38:24 EST,115.757,,,1.0,1.0,,CHFJPY,,-4.928,-1.0,19788.664,4.0,400014.344,20004.664
55.0,-8.048,20160325 12:56:32 EST,20160325 12:56:32 EST,20160325 12:56:32 EST,115.747,,CHFJPY,short,,20160325 12:42:26 EST,closed,20160325 12:42:26 EST,115.701,,,1.0,1.0,,CHFJPY,,-4.048,1.0,19780.616,4.0,400018.392,20000.616
56.0,-8.84,20160325 13:11:07 EST,20160325 13:11:07 EST,20160325 13:11:07 EST,115.692,,CHFJPY,long,,20160325 12:56:32 EST,closed,20160325 12:56:32 EST,115.747,,,1.0,1.0,,CHFJPY,,-4.84,-1.0,19771.776,4.0,400013.552,19995.776
57.0,-9.632,20160325 13:36:46 EST,20160325 13:36:46 EST,20160325 13:36:46 EST,115.756,,CHFJPY,short,,20160325 13:11:07 EST,closed,20160325 13:11:07 EST,115.692,,,1.0,1.0,,CHFJPY,,-5.632,1.0,19762.144,4.0,400019.184,19990.144
58.0,-8.664,20160325 14:06:28 EST,20160325 14:06:28 EST,20160325 14:06:28 EST,115.703,,CHFJPY,long,,20160325 13:36:46 EST,closed,20160325 13:36:46 EST,115.756,,,1.0,1.0,,CHFJPY,,-4.664,-1.0,19753.48,4.0,400014.52,19985.48
59.0,-9.896,20160325 14:23:35 EST,20160325 14:23:35 EST,20160325 14:23:35 EST,115.77,,CHFJPY,short,,20160325 14:06:28 EST,closed,20160325 14:06:28 EST,115.703,,,1.0,1.0,,CHFJPY,,-5.896,1.0,19743.584,4.0,400020.416,19979.584
60.0,-7.608,20160325 14:39:09 EST,20160325 14:39:09 EST,20160325 14:39:09 EST,115.729,,CHFJPY,long,,20160325 14:23:35 EST,closed,20160325 14:23:35 EST,115.77,,,1.0,1.0,,CHFJPY,,-3.608,-1.0,19735.976,4.0,400016.808,19975.976
61.0,-7.696,20160325 15:05:50 EST,20160325 15:05:50 EST,20160325 15:05:50 EST,115.771,,CHFJPY,short,,20160325 14:39:09 EST,closed,20160325 14:39:09 EST,115.729,,,1.0,1.0,,CHFJPY,,-3.696,1.0,19728.28,4.0,400020.504,19972.28
62.0,-7.696,20160325 15:21:25 EST,20160325 15:21:25 EST,20160325 15:21:25 EST,115.729,,CHFJPY,long,,20160325 15:05:50 EST,closed,20160325 15:05:50 EST,115.771,,,1.0,1.0,,CHFJPY,,-3.696,-1.0,19720.584,4.0,400016.808,19968.584
63.0,-9.632,20160325 15:37:33 EST,20160325 15:37:33 EST,20160325 15:37:33 EST,115.793,,CHFJPY,short,,20160325 15:21:25 EST,closed,20160325 15:21:25 EST,115.729,,,1.0,1.0,,CHFJPY,,-5.632,1.0,19710.952,4.0,400022.44,19962.952
64.0,-11.92,20160325 15:52:39 EST,20160325 15:52:39 EST,20160325 15:52:39 EST,115.703,,CHFJPY,long,,20160325 15:37:33 EST,closed,20160325 15:37:33 EST,115.793,,,1.0,1.0,,CHFJPY,,-7.92,-1.0,19699.032,4.0,400014.52,19955.032
65.0,-17.904,20160325 16:36:55 EST,20160325 16:36:55 EST,20160325 16:36:55 EST,115.861,,CHFJPY,short,,20160325 15:52:39 EST,closed,20160325 15:52:39 EST,115.703,,,1.0,1.0,,CHFJPY,,-13.904,1.0,19681.128,4.0,400028.424,19941.128
66.0,-22.656,20160325 16:51:01 EST,20160325 16:51:01 EST,20160325 16:51:01 EST,115.649,,CHFJPY,long,,20160325 16:36:55 EST,closed,20160325 16:36:55 EST,115.861,,,1.0,1.0,,CHFJPY,,-18.656,-1.0,19658.472,4.0,400009.768,19922.472
67.0,-25.12,20160327 19:26:34 EST,20160327 19:26:34 EST,20160327 19:26:34 EST,115.889,,CHFJPY,short,,20160325 16:51:01 EST,closed,20160325 16:51:01 EST,115.649,,,1.0,1.0,,CHFJPY,,-21.12,1.0,19633.352,4.0,400030.888,19901.352
68.0,0.224,20160327 20:05:15 EST,20160327 20:05:15 EST,20160327 20:05:15 EST,115.937,,CHFJPY,long,,20160327 19:26:34 EST,closed,20160327 19:26:34 EST,115.889,,,1.0,1.0,,CHFJPY,,4.224,-1.0,19633.576,4.0,400035.112,19905.576
69.0,-19.136,20160327 21:02:29 EST,20160327 21:02:29 EST,20160327 21:02:29 EST,116.109,,CHFJPY,short,,20160327 20:05:15 EST,closed,20160327 20:05:15 EST,115.937,,,1.0,1.0,,CHFJPY,,-15.136,1.0,19614.44,4.0,400050.248,19890.44
70.0,-0.832,20160328 01:05:15 EST,20160328 01:05:15 EST,20160328 01:05:15 EST,116.145,,CHFJPY,long,,20160327 21:02:29 EST,closed,20160327 21:02:29 EST,116.109,,,1.0,1.0,,CHFJPY,,3.168,-1.0,19613.608,4.0,400053.416,19893.608
71.0,-11.304,20160328 02:52:12 EST,20160328 02:52:12 EST,20160328 02:52:12 EST,116.228,,CHFJPY,short,,20160328 01:05:15 EST,closed,20160328 01:05:15 EST,116.145,,,1.0,1.0,,CHFJPY,,-7.304,1.0,19602.304,4.0,400060.72,19886.304
72.0,-2.0,,,,0.0,,CHFJPY,long,,20160328 02:52:12 EST,open,20160328 02:52:12 EST,116.228,,,0.0,1.0,,CHFJPY,,0.0,1.0,19600.304,2.0,389832.656,19886.304
