trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
28.0,4.448,20160324 04:32:07 EST,20160324 04:32:07 EST,20160324 04:32:07 EST,75.488,,NZDJPY,long,,20160324 04:05:52 EST,closed,20160324 04:05:52 EST,75.392,,,1.0,1.0,,NZDJPY,,8.448,-1.0,19919.504,4.0,399992.608,20031.504
29.0,1.28,20160324 04:57:30 EST,20160324 04:57:30 EST,20160324 04:57:30 EST,75.428,,NZDJPY,short,,20160324 04:32:07 EST,closed,20160324 04:32:07 EST,75.488,,,1.0,1.0,,NZDJPY,,5.28,1.0,19920.784,4.0,399987.328,20036.784
30.0,-7.696,20160324 05:25:15 EST,20160324 05:25:15 EST,20160324 05:25:15 EST,75.386,,NZDJPY,long,,20160324 04:57:30 EST,closed,20160324 04:57:30 EST,75.428,,,1.0,1.0,,NZDJPY,,-3.696,-1.0,19913.088,4.0,399983.632,20033.088
31.0,-1.448,20160324 06:17:46 EST,20160324 06:17:46 EST,20160324 06:17:46 EST,75.357,,NZDJPY,short,,20160324 05:25:15 EST,closed,20160324 05:25:15 EST,75.386,,,1.0,1.0,,NZDJPY,,2.552,1.0,19911.64,4.0,399981.08,20035.64
32.0,-2.064,20160324 07:16:58 EST,20160324 07:16:58 EST,20160324 07:16:58 EST,75.379,,NZDJPY,long,,20160324 06:17:46 EST,closed,20160324 06:17:46 EST,75.357,,,1.0,1.0,,NZDJPY,,1.936,-1.0,19909.576,4.0,399983.016,20037.576
33.0,-4.0,20160324 07:42:22 EST,20160324 07:42:22 EST,20160324 07:42:22 EST,75.379,,NZDJPY,short,,20160324 07:16:58 EST,closed,20160324 07:16:58 EST,75.379,,,1.0,1.0,,NZDJPY,,-1.25055521494e-12,1.0,19905.576,4.0,399983.016,20037.576
34.0,-1.712,20160324 08:06:48 EST,20160324 08:06:48 EST,20160324 08:06:48 EST,75.405,,NZDJPY,long,,20160324 07:42:22 EST,closed,20160324 07:42:22 EST,75.379,,,1.0,1.0,,NZDJPY,,2.288,-1.0,19903.864,4.0,399985.304,20039.864
35.0,-4.176,20160324 08:32:23 EST,20160324 08:32:23 EST,20160324 08:32:23 EST,75.407,,NZDJPY,short,,20160324 08:06:48 EST,closed,20160324 08:06:48 EST,75.405,,,1.0,1.0,,NZDJPY,,-0.176,1.0,19899.688,4.0,399985.48,20039.688
36.0,-4.352,20160324 09:01:39 EST,20160324 09:01:39 EST,20160324 09:01:39 EST,75.403,,NZDJPY,long,,20160324 08:32:23 EST,closed,20160324 08:32:23 EST,75.407,,,1.0,1.0,,NZDJPY,,-0.351999999999,-1.0,19895.336,4.0,399985.128,20039.336
37.0,-2.944,20160324 09:29:02 EST,20160324 09:29:02 EST,20160324 09:29:02 EST,75.391,,NZDJPY,short,,20160324 09:01:39 EST,closed,20160324 09:01:39 EST,75.403,,,1.0,1.0,,NZDJPY,,1.056,1.0,19892.392,4.0,399984.072,20040.392
38.0,-11.304,20160324 10:24:58 EST,20160324 10:24:58 EST,20160324 10:24:58 EST,75.308,,NZDJPY,long,,20160324 09:29:02 EST,closed,20160324 09:29:02 EST,75.391,,,1.0,1.0,,NZDJPY,,-7.304,-1.0,19881.088,4.0,399976.768,20033.088
39.0,-5.408,20160324 10:42:49 EST,20160324 10:42:49 EST,20160324 10:42:49 EST,75.324,,NZDJPY,short,,20160324 10:24:58 EST,closed,20160324 10:24:58 EST,75.308,,,1.0,1.0,,NZDJPY,,-1.408,1.0,19875.68,4.0,399978.176,20031.68
40.0,-3.384,20160324 11:34:53 EST,20160324 11:34:53 EST,20160324 11:34:53 EST,75.331,,NZDJPY,long,,20160324 10:42:49 EST,closed,20160324 10:42:49 EST,75.324,,,1.0,1.0,,NZDJPY,,0.616,-1.0,19872.296,4.0,399978.792,20032.296
41.0,-17.464,20160324 12:28:09 EST,20160324 12:28:09 EST,20160324 12:28:09 EST,75.484,,NZDJPY,short,,20160324 11:34:53 EST,closed,20160324 11:34:53 EST,75.331,,,1.0,1.0,,NZDJPY,,-13.464,1.0,19854.832,4.0,399992.256,20018.832
42.0,-5.32,20160324 12:53:08 EST,20160324 12:53:08 EST,20160324 12:53:08 EST,75.469,,NZDJPY,long,,20160324 12:28:09 EST,closed,20160324 12:28:09 EST,75.484,,,1.0,1.0,,NZDJPY,,-1.32,-1.0,19849.512,4.0,399990.936,20017.512
43.0,-6.992,20160324 13:21:02 EST,20160324 13:21:02 EST,20160324 13:21:02 EST,75.503,,NZDJPY,short,,20160324 12:53:08 EST,closed,20160324 12:53:08 EST,75.469,,,1.0,1.0,,NZDJPY,,-2.992,1.0,19842.52,4.0,399993.928,20014.52
44.0,-2.328,20160324 14:15:26 EST,20160324 14:15:26 EST,20160324 14:15:26 EST,75.522,,NZDJPY,long,,20160324 13:21:02 EST,closed,20160324 13:21:02 EST,75.503,,,1.0,1.0,,NZDJPY,,1.672,-1.0,19840.192,4.0,399995.6,20016.192
45.0,-6.2,20160324 15:03:00 EST,20160324 15:03:00 EST,20160324 15:03:00 EST,75.547,,NZDJPY,short,,20160324 14:15:26 EST,closed,20160324 14:15:26 EST,75.522,,,1.0,1.0,,NZDJPY,,-2.2,1.0,19833.992,4.0,399997.8,20013.992
46.0,1.632,20160324 16:55:48 EST,20160324 16:55:48 EST,20160324 16:55:48 EST,75.611,,NZDJPY,long,,20160324 15:03:00 EST,closed,20160324 15:03:00 EST,75.547,,,1.0,1.0,,NZDJPY,,5.632,-1.0,19835.624,4.0,400003.432,20019.624
47.0,-2.768,20160324 17:46:16 EST,20160324 17:46:16 EST,20160324 17:46:16 EST,75.597,,NZDJPY,short,,20160324 16:55:48 EST,closed,20160324 16:55:48 EST,75.611,,,1.0,1.0,,NZDJPY,,1.232,1.0,19832.856,4.0,400002.2,20020.856
48.0,-3.472,20160324 18:09:35 EST,20160324 18:09:35 EST,20160324 18:09:35 EST,75.603,,NZDJPY,long,,20160324 17:46:16 EST,closed,20160324 17:46:16 EST,75.597,,,1.0,1.0,,NZDJPY,,0.528,-1.0,19829.384,4.0,400002.728,20021.384
49.0,-5.672,20160324 18:34:03 EST,20160324 18:34:03 EST,20160324 18:34:03 EST,75.622,,NZDJPY,short,,20160324 18:09:35 EST,closed,20160324 18:09:35 EST,75.603,,,1.0,1.0,,NZDJPY,,-1.672,1.0,19823.712,4.0,400004.4,20019.712
50.0,-14.208,20160324 19:02:22 EST,20160324 19:02:22 EST,20160324 19:02:22 EST,75.506,,NZDJPY,long,,20160324 18:34:03 EST,closed,20160324 18:34:03 EST,75.622,,,1.0,1.0,,NZDJPY,,-10.208,-1.0,19809.504,4.0,399994.192,20009.504
51.0,-10.512,20160324 19:52:39 EST,20160324 19:52:39 EST,20160324 19:52:39 EST,75.58,,NZDJPY,short,,20160324 19:02:22 EST,closed,20160324 19:02:22 EST,75.506,,,1.0,1.0,,NZDJPY,,-6.512,1.0,19798.992,4.0,400000.704,20002.992
52.0,7.968,20160324 20:53:39 EST,20160324 20:53:39 EST,20160324 20:53:39 EST,75.716,,NZDJPY,long,,20160324 19:52:39 EST,closed,20160324 19:52:39 EST,75.58,,,1.0,1.0,,NZDJPY,,11.968,-1.0,19806.96,4.0,400012.672,20014.96
53.0,-3.736,20160324 21:23:22 EST,20160324 21:23:22 EST,20160324 21:23:22 EST,75.713,,NZDJPY,short,,20160324 20:53:39 EST,closed,20160324 20:53:39 EST,75.716,,,1.0,1.0,,NZDJPY,,0.264000000001,1.0,19803.224,4.0,400012.408,20015.224
54.0,-10.6,20160325 02:27:56 EST,20160325 02:27:56 EST,20160325 02:27:56 EST,75.638,,NZDJPY,long,,20160324 21:23:22 EST,closed,20160324 21:23:22 EST,75.713,,,1.0,1.0,,NZDJPY,,-6.6,-1.0,19792.624,4.0,400005.808,20008.624
55.0,-13.416,20160325 03:49:25 EST,20160325 03:49:25 EST,20160325 03:49:25 EST,75.745,,NZDJPY,short,,20160325 02:27:56 EST,closed,20160325 02:27:56 EST,75.638,,,1.0,1.0,,NZDJPY,,-9.416,1.0,19779.208,4.0,400015.224,19999.208
56.0,-6.2,20160325 04:11:34 EST,20160325 04:11:34 EST,20160325 04:11:34 EST,75.72,,NZDJPY,long,,20160325 03:49:25 EST,closed,20160325 03:49:25 EST,75.745,,,1.0,1.0,,NZDJPY,,-2.2,-1.0,19773.008,4.0,400013.024,19997.008
57.0,-6.64,20160325 04:58:54 EST,20160325 04:58:54 EST,20160325 04:58:54 EST,75.75,,NZDJPY,short,,20160325 04:11:34 EST,closed,20160325 04:11:34 EST,75.72,,,1.0,1.0,,NZDJPY,,-2.64,1.0,19766.368,4.0,400015.664,19994.368
58.0,1.28,20160325 05:22:40 EST,20160325 05:22:40 EST,20160325 05:22:40 EST,75.81,,NZDJPY,long,,20160325 04:58:54 EST,closed,20160325 04:58:54 EST,75.75,,,1.0,1.0,,NZDJPY,,5.28,-1.0,19767.648,4.0,400020.944,19999.648
59.0,-2.768,20160325 06:59:49 EST,20160325 06:59:49 EST,20160325 06:59:49 EST,75.796,,NZDJPY,short,,20160325 05:22:40 EST,closed,20160325 05:22:40 EST,75.81,,,1.0,1.0,,NZDJPY,,1.232,1.0,19764.88,4.0,400019.712,20000.88
60.0,-9.28,20160325 07:13:52 EST,20160325 07:13:52 EST,20160325 07:13:52 EST,75.736,,NZDJPY,long,,20160325 06:59:49 EST,closed,20160325 06:59:49 EST,75.796,,,1.0,1.0,,NZDJPY,,-5.28,-1.0,19755.6,4.0,400014.432,19995.6
61.0,-4.088,20160325 08:20:17 EST,20160325 08:20:17 EST,20160325 08:20:17 EST,75.737,,NZDJPY,short,,20160325 07:13:52 EST,closed,20160325 07:13:52 EST,75.736,,,1.0,1.0,,NZDJPY,,-0.0879999999992,1.0,19751.512,4.0,400014.52,19995.512
62.0,-6.64,20160325 08:51:04 EST,20160325 08:51:04 EST,20160325 08:51:04 EST,75.707,,NZDJPY,long,,20160325 08:20:17 EST,closed,20160325 08:20:17 EST,75.737,,,1.0,1.0,,NZDJPY,,-2.64,-1.0,19744.872,4.0,400011.88,19992.872
63.0,-6.376,20160325 09:20:34 EST,20160325 09:20:34 EST,20160325 09:20:34 EST,75.734,,NZDJPY,short,,20160325 08:51:04 EST,closed,20160325 08:51:04 EST,75.707,,,1.0,1.0,,NZDJPY,,-2.376,1.0,19738.496,4.0,400014.256,19990.496
64.0,-7.784,20160325 09:50:21 EST,20160325 09:50:21 EST,20160325 09:50:21 EST,75.691,,NZDJPY,long,,20160325 09:20:34 EST,closed,20160325 09:20:34 EST,75.734,,,1.0,1.0,,NZDJPY,,-3.784,-1.0,19730.712,4.0,400010.472,19986.712
65.0,-11.04,20160325 10:02:56 EST,20160325 10:02:56 EST,20160325 10:02:56 EST,75.771,,NZDJPY,short,,20160325 09:50:21 EST,closed,20160325 09:50:21 EST,75.691,,,1.0,1.0,,NZDJPY,,-7.04,1.0,19719.672,4.0,400017.512,19979.672
66.0,-10.248,20160325 10:33:08 EST,20160325 10:33:08 EST,20160325 10:33:08 EST,75.7,,NZDJPY,long,,20160325 10:02:56 EST,closed,20160325 10:02:56 EST,75.771,,,1.0,1.0,,NZDJPY,,-6.248,-1.0,19709.424,4.0,400011.264,19973.424
67.0,2.248,20160325 11:07:20 EST,20160325 11:07:20 EST,20160325 11:07:20 EST,75.629,,NZDJPY,short,,20160325 10:33:08 EST,closed,20160325 10:33:08 EST,75.7,,,1.0,1.0,,NZDJPY,,6.248,1.0,19711.672,4.0,400005.016,19979.672
68.0,-9.016,20160325 11:52:06 EST,20160325 11:52:06 EST,20160325 11:52:06 EST,75.572,,NZDJPY,long,,20160325 11:07:20 EST,closed,20160325 11:07:20 EST,75.629,,,1.0,1.0,,NZDJPY,,-5.016,-1.0,19702.656,4.0,400000.0,19974.656
69.0,-7.96,20160325 12:54:58 EST,20160325 12:54:58 EST,20160325 12:54:58 EST,75.617,,NZDJPY,short,,20160325 11:52:06 EST,closed,20160325 11:52:06 EST,75.572,,,1.0,1.0,,NZDJPY,,-3.96,1.0,19694.696,4.0,400003.96,19970.696
70.0,-4.0,20160325 13:21:08 EST,20160325 13:21:08 EST,20160325 13:21:08 EST,75.617,,NZDJPY,long,,20160325 12:54:58 EST,closed,20160325 12:54:58 EST,75.617,,,1.0,1.0,,NZDJPY,,0.0,-1.0,19690.696,4.0,400003.96,19970.696
71.0,-7.608,20160325 13:47:18 EST,20160325 13:47:18 EST,20160325 13:47:18 EST,75.658,,NZDJPY,short,,20160325 13:21:08 EST,closed,20160325 13:21:08 EST,75.617,,,1.0,1.0,,NZDJPY,,-3.608,1.0,19683.088,4.0,400007.568,19967.088
72.0,-2.592,20160325 14:37:07 EST,20160325 14:37:07 EST,20160325 14:37:07 EST,75.674,,NZDJPY,long,,20160325 13:47:18 EST,closed,20160325 13:47:18 EST,75.658,,,1.0,1.0,,NZDJPY,,1.408,-1.0,19680.496,4.0,400008.976,19968.496
73.0,-7.696,20160325 16:49:21 EST,20160325 16:49:21 EST,20160325 16:49:21 EST,75.716,,NZDJPY,short,,20160325 14:37:07 EST,closed,20160325 14:37:07 EST,75.674,,,1.0,1.0,,NZDJPY,,-3.696,1.0,19672.8,4.0,400012.672,19964.8
74.0,-3.736,20160327 20:03:49 EST,20160327 20:03:49 EST,20160327 20:03:49 EST,75.719,,NZDJPY,long,,20160325 16:49:21 EST,closed,20160325 16:49:21 EST,75.716,,,1.0,1.0,,NZDJPY,,0.263999999999,-1.0,19669.064,4.0,400012.936,19965.064
75.0,-15.528,20160327 23:08:01 EST,20160327 23:08:01 EST,20160327 23:08:01 EST,75.85,,NZDJPY,short,,20160327 20:03:49 EST,closed,20160327 20:03:49 EST,75.719,,,1.0,1.0,,NZDJPY,,-11.528,1.0,19653.536,4.0,400024.464,19953.536
76.0,1.896,20160328 00:10:04 EST,20160328 00:10:04 EST,20160328 00:10:04 EST,75.917,,NZDJPY,long,,20160327 23:08:01 EST,closed,20160327 23:08:01 EST,75.85,,,1.0,1.0,,NZDJPY,,5.896,-1.0,19655.432,4.0,400030.36,19959.432
77.0,1.632,20160328 00:37:16 EST,20160328 00:37:16 EST,20160328 00:37:16 EST,75.853,,NZDJPY,short,,20160328 00:10:04 EST,closed,20160328 00:10:04 EST,75.917,,,1.0,1.0,,NZDJPY,,5.632,1.0,19657.064,4.0,400024.728,19965.064
78.0,-7.256,20160328 00:40:18 EST,20160328 00:40:18 EST,20160328 00:40:18 EST,75.816,,NZDJPY,long,,20160328 00:37:16 EST,closed,20160328 00:37:16 EST,75.853,,,1.0,1.0,,NZDJPY,,-3.256,-1.0,19649.808,4.0,400021.472,19961.808
79.0,-18.256,20160328 02:23:39 EST,20160328 02:23:39 EST,20160328 02:23:39 EST,75.978,,NZDJPY,short,,20160328 00:40:18 EST,closed,20160328 00:40:18 EST,75.816,,,1.0,1.0,,NZDJPY,,-14.256,1.0,19631.552,4.0,400035.728,19947.552
80.0,4.096,20160328 07:30:16 EST,20160328 07:30:16 EST,20160328 07:30:16 EST,76.07,,NZDJPY,long,,20160328 02:23:39 EST,closed,20160328 02:23:39 EST,75.978,,,1.0,1.0,,NZDJPY,,8.096,-1.0,19635.648,4.0,400043.824,19955.648
81.0,-5.232,20160328 07:40:20 EST,20160328 07:40:20 EST,20160328 07:40:20 EST,76.084,,NZDJPY,short,,20160328 07:30:16 EST,closed,20160328 07:30:16 EST,76.07,,,1.0,1.0,,NZDJPY,,-1.232,1.0,19630.416,4.0,400045.056,19954.416
82.0,6.56,20160328 13:03:36 EST,20160328 13:03:36 EST,20160328 13:03:36 EST,76.204,,NZDJPY,long,,20160328 07:40:20 EST,closed,20160328 07:40:20 EST,76.084,,,1.0,1.0,,NZDJPY,,10.56,-1.0,19636.976,4.0,400055.616,19964.976
83.0,-2.768,20160328 13:36:00 EST,20160328 13:36:00 EST,20160328 13:36:00 EST,76.19,,NZDJPY,short,,20160328 13:03:36 EST,closed,20160328 13:03:36 EST,76.204,,,1.0,1.0,,NZDJPY,,1.232,1.0,19634.208,4.0,400054.384,19966.208
84.0,0.224,20160328 14:35:29 EST,20160328 14:35:29 EST,20160328 14:35:29 EST,76.238,,NZDJPY,long,,20160328 13:36:00 EST,closed,20160328 13:36:00 EST,76.19,,,1.0,1.0,,NZDJPY,,4.224,-1.0,19634.432,4.0,400058.608,19970.432
85.0,-4.968,20160328 15:02:40 EST,20160328 15:02:40 EST,20160328 15:02:40 EST,76.249,,NZDJPY,short,,20160328 14:35:29 EST,closed,20160328 14:35:29 EST,76.238,,,1.0,1.0,,NZDJPY,,-0.968,1.0,19629.464,4.0,400059.576,19969.464
86.0,0.928000000001,20160328 15:34:28 EST,20160328 15:34:28 EST,20160328 15:34:28 EST,76.305,,NZDJPY,long,,20160328 15:02:40 EST,closed,20160328 15:02:40 EST,76.249,,,1.0,1.0,,NZDJPY,,4.928,-1.0,19630.392,4.0,400064.504,19974.392
87.0,-5.848,20160328 16:05:12 EST,20160328 16:05:12 EST,20160328 16:05:12 EST,76.326,,NZDJPY,short,,20160328 15:34:28 EST,closed,20160328 15:34:28 EST,76.305,,,1.0,1.0,,NZDJPY,,-1.848,1.0,19624.544,4.0,400066.352,19972.544
88.0,14.568,20160328 22:06:24 EST,20160328 22:06:24 EST,20160328 22:06:24 EST,76.537,,NZDJPY,long,,20160328 16:05:12 EST,closed,20160328 16:05:12 EST,76.326,,,1.0,1.0,,NZDJPY,,18.568,-1.0,19639.112,4.0,400084.92,19991.112
89.0,-13.68,20160328 23:58:44 EST,20160328 23:58:44 EST,20160328 23:58:44 EST,76.647,,NZDJPY,short,,20160328 22:06:24 EST,closed,20160328 22:06:24 EST,76.537,,,1.0,1.0,,NZDJPY,,-9.68,1.0,19625.432,4.0,400094.6,19981.432
90.0,2.6,20160329 00:41:54 EST,20160329 00:41:54 EST,20160329 00:41:54 EST,76.722,,NZDJPY,long,,20160328 23:58:44 EST,closed,20160328 23:58:44 EST,76.647,,,1.0,1.0,,NZDJPY,,6.6,-1.0,19628.032,4.0,400101.2,19988.032
91.0,0.928,20160329 01:09:59 EST,20160329 01:09:59 EST,20160329 01:09:59 EST,76.666,,NZDJPY,short,,20160329 00:41:54 EST,closed,20160329 00:41:54 EST,76.722,,,1.0,1.0,,NZDJPY,,4.928,1.0,19628.96,4.0,400096.272,19992.96
92.0,-2.856,20160329 01:38:21 EST,20160329 01:38:21 EST,20160329 01:38:21 EST,76.679,,NZDJPY,long,,20160329 01:09:59 EST,closed,20160329 01:09:59 EST,76.666,,,1.0,1.0,,NZDJPY,,1.144,-1.0,19626.104,4.0,400097.416,19994.104
93.0,-2.0,,,,0.0,,NZDJPY,short,,20160329 01:38:21 EST,open,20160329 01:38:21 EST,76.679,,,0.0,1.0,,NZDJPY,,0.0,-1.0,19624.104,2.0,393349.664,19994.104
