trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
16.0,-9.0,20160323 10:29:12 EST,20160323 10:29:12 EST,20160323 10:29:12 EST,1.11745,,EURUSD,short,,20160323 10:26:40 EST,closed,20160323 10:26:40 EST,1.11735,,,5.0,5.0,,EURUSD,,-5.0,5.0,20052.7,4.0,399979.1,20132.7
17.0,11.6,20160323 10:35:15 EST,20160323 10:35:15 EST,20160323 10:35:15 EST,1.117802,,EURUSD,long,,20160323 10:29:12 EST,closed,20160323 10:29:12 EST,1.11745,,,5.0,5.0,,EURUSD,,17.6,-1.0,20064.3,6.0,399996.7,20150.3
18.0,-13.5,20160323 10:36:16 EST,20160323 10:36:16 EST,20160323 10:36:16 EST,1.11768,,EURUSD,short,,20160323 10:35:15 EST,closed,20160323 10:35:15 EST,1.11749,,,5.0,5.0,,EURUSD,,-9.50000000001,5.0,20050.8,4.0,400006.2,20140.8
19.0,-22.5,20160323 10:38:47 EST,20160323 10:38:47 EST,20160323 10:38:47 EST,1.11763,,EURUSD,long,,20160323 10:37:17 EST,closed,20160323 10:36:16 EST,1.11796,,,5.0,5.0,,EURUSD,,-16.5,-5.0,20028.3,6.0,399989.7,20124.3
20.0,-6.9,20160323 10:39:48 EST,20160323 10:39:48 EST,20160323 10:39:48 EST,1.11792,,EURUSD,short,,20160323 10:38:47 EST,closed,20160323 10:38:47 EST,1.11763,,,1.0,1.0,,EURUSD,,-2.9,1.0,20021.4,4.0,399992.6,20121.4
21.0,4.00035560233e-12,20160323 10:41:49 EST,20160323 10:41:49 EST,20160323 10:41:49 EST,1.118,,EURUSD,long,,20160323 10:39:48 EST,closed,20160323 10:39:48 EST,1.11792,,,5.0,5.0,,EURUSD,,4.0,-5.0,20021.4,4.0,399996.6,20125.4
22.0,-1.0,20160323 10:44:51 EST,20160323 10:44:51 EST,20160323 10:44:51 EST,1.11794,,EURUSD,short,,20160323 10:41:49 EST,closed,20160323 10:41:49 EST,1.118,,,5.0,5.0,,EURUSD,,3.0,5.0,20020.4,4.0,399993.6,20128.4
23.0,14.5,20160323 10:47:52 EST,20160323 10:47:52 EST,20160323 10:47:52 EST,1.11806,,EURUSD,long,,20160323 10:46:21 EST,closed,20160323 10:46:21 EST,1.11769,,,5.0,5.0,,EURUSD,,18.5,-5.0,20034.9,4.0,400012.1,20146.9
24.0,-3.2,20160323 10:48:53 EST,20160323 10:48:53 EST,20160323 10:48:53 EST,1.11798,,EURUSD,short,,20160323 10:47:52 EST,closed,20160323 10:47:52 EST,1.11806,,,1.0,1.0,,EURUSD,,0.800000000001,1.0,20031.7,4.0,400011.3,20147.7
25.0,-5.2,20160323 10:49:54 EST,20160323 10:49:54 EST,20160323 10:49:54 EST,1.11786,,EURUSD,long,,20160323 10:48:53 EST,closed,20160323 10:48:53 EST,1.11798,,,1.0,1.0,,EURUSD,,-1.2,-1.0,20026.5,4.0,400010.1,20146.5
26.0,2.50000000001,20160323 10:51:25 EST,20160323 10:51:25 EST,20160323 10:51:25 EST,1.11773,,EURUSD,short,,20160323 10:49:54 EST,closed,20160323 10:49:54 EST,1.11786,,,5.0,5.0,,EURUSD,,6.50000000001,5.0,20029.0,4.0,400003.6,20153.0
27.0,-5.3,20160323 10:52:56 EST,20160323 10:52:56 EST,20160323 10:52:56 EST,1.11781,,EURUSD,long,,20160323 10:51:55 EST,closed,20160323 10:51:55 EST,1.11794,,,1.0,1.0,,EURUSD,,-1.3,-1.0,20023.7,4.0,400002.3,20151.7
28.0,-28.9,20160323 11:11:35 EST,20160323 11:11:35 EST,20160323 11:11:35 EST,1.11794,,EURUSD,short,,20160323 11:00:00 EST,closed,20160323 10:52:56 EST,1.118058,,,5.0,5.0,,EURUSD,,-20.9,5.0,19994.8,8.0,400023.2,20130.8
29.0,13.7,20160323 11:20:09 EST,20160323 11:20:09 EST,20160323 11:20:09 EST,1.117576,,EURUSD,short,,20160323 11:14:06 EST,closed,20160323 11:14:06 EST,1.11797,,,5.0,5.0,,EURUSD,,19.7,1.0,20008.5,6.0,400003.5,20150.5
30.0,2.50000000001,20160323 11:21:40 EST,20160323 11:21:40 EST,20160323 11:21:40 EST,1.11793,,EURUSD,long,,20160323 11:21:09 EST,closed,20160323 11:21:09 EST,1.1178,,,5.0,5.0,,EURUSD,,6.50000000001,-5.0,20011.0,4.0,400010.0,20157.0
31.0,-9.5,20160323 11:26:12 EST,20160323 11:26:12 EST,20160323 11:26:12 EST,1.11804,,EURUSD,short,,20160323 11:21:40 EST,closed,20160323 11:21:40 EST,1.11793,,,5.0,5.0,,EURUSD,,-5.5,5.0,20001.5,4.0,400015.5,20151.5
32.0,-4.4,20160323 11:27:13 EST,20160323 11:27:13 EST,20160323 11:27:13 EST,1.118,,EURUSD,long,,20160323 11:26:12 EST,closed,20160323 11:26:12 EST,1.11804,,,1.0,1.0,,EURUSD,,-0.399999999998,-1.0,19997.1,4.0,400015.1,20151.1
33.0,-16.3,20160323 11:29:16 EST,20160323 11:29:16 EST,20160323 11:29:16 EST,1.11815,,EURUSD,short,,20160323 11:28:15 EST,closed,20160323 11:27:13 EST,1.117944,,,5.0,5.0,,EURUSD,,-10.3,5.0,19980.8,6.0,400025.4,20140.8
34.0,-7.5,20160323 11:30:47 EST,20160323 11:30:47 EST,20160323 11:30:47 EST,1.11808,,EURUSD,long,,20160323 11:29:16 EST,closed,20160323 11:29:16 EST,1.11815,,,5.0,5.0,,EURUSD,,-3.5,-5.0,19973.3,4.0,400021.9,20137.3
35.0,-4.5,20160323 11:42:52 EST,20160323 11:42:52 EST,20160323 11:42:52 EST,1.11809,,EURUSD,short,,20160323 11:30:47 EST,closed,20160323 11:30:47 EST,1.11808,,,5.0,5.0,,EURUSD,,-0.500000000003,5.0,19968.8,4.0,400022.4,20136.8
36.0,-7.0,20160323 11:46:57 EST,20160323 11:46:57 EST,20160323 11:46:57 EST,1.11779,,EURUSD,long,,20160323 11:42:52 EST,closed,20160323 11:42:52 EST,1.11809,,,1.0,1.0,,EURUSD,,-3.0,-1.0,19961.8,4.0,400019.4,20133.8
37.0,-0.900000000002,20160323 11:52:31 EST,20160323 11:52:31 EST,20160323 11:52:31 EST,1.11772,,EURUSD,short,,20160323 11:51:30 EST,closed,20160323 11:46:57 EST,1.117742,,,5.0,5.0,,EURUSD,,7.1,5.0,19960.9,8.0,400012.3,20140.9
38.0,-6.2,20160323 12:05:17 EST,20160323 12:05:17 EST,20160323 12:05:17 EST,1.11747,,EURUSD,short,,20160323 12:04:41 EST,closed,20160323 12:04:41 EST,1.11725,,,1.0,1.0,,EURUSD,,-2.2,1.0,19954.7,4.0,400014.5,20138.7
39.0,-9.3,20160323 12:14:54 EST,20160323 12:14:54 EST,20160323 12:14:54 EST,1.11694,,EURUSD,long,,20160323 12:05:17 EST,closed,20160323 12:05:17 EST,1.11747,,,1.0,1.0,,EURUSD,,-5.3,-1.0,19945.4,4.0,400009.2,20133.4
40.0,-11.0,20160323 12:27:02 EST,20160323 12:27:02 EST,20160323 12:27:02 EST,1.11659,,EURUSD,short,,20160323 12:25:00 EST,closed,20160323 12:25:00 EST,1.11645,,,5.0,5.0,,EURUSD,,-7.0,5.0,19934.4,4.0,400016.2,20126.4
41.0,-7.10187464392e-12,20160323 12:34:39 EST,20160323 12:34:39 EST,20160323 12:34:39 EST,1.11625,,EURUSD,short,,20160323 12:30:33 EST,closed,20160323 12:30:33 EST,1.11633,,,5.0,5.0,,EURUSD,,3.99999999999,5.0,19934.4,4.0,400012.2,20130.4
42.0,-17.0,20160323 12:45:53 EST,20160323 12:45:53 EST,20160323 12:45:53 EST,1.11663,,EURUSD,short,,20160323 12:42:48 EST,closed,20160323 12:42:48 EST,1.11637,,,5.0,5.0,,EURUSD,,-13.0,5.0,19917.4,4.0,400025.2,20117.4
43.0,-1.1,20160323 12:52:00 EST,20160323 12:52:00 EST,20160323 12:52:00 EST,1.11692,,EURUSD,long,,20160323 12:45:53 EST,closed,20160323 12:45:53 EST,1.11663,,,1.0,1.0,,EURUSD,,2.9,-1.0,19916.3,4.0,400028.1,20120.3
44.0,5.50000000001,20160323 12:55:01 EST,20160323 12:55:01 EST,20160323 12:55:01 EST,1.11673,,EURUSD,short,,20160323 12:52:00 EST,closed,20160323 12:52:00 EST,1.11692,,,5.0,5.0,,EURUSD,,9.50000000001,5.0,19921.8,4.0,400018.6,20129.8
45.0,-6.3,20160323 12:58:34 EST,20160323 12:58:34 EST,20160323 12:58:34 EST,1.11693,,EURUSD,short,,20160323 12:57:02 EST,closed,20160323 12:57:02 EST,1.1167,,,1.0,1.0,,EURUSD,,-2.3,1.0,19915.5,4.0,400020.9,20127.5
46.0,-11.0,20160323 13:07:51 EST,20160323 13:07:51 EST,20160323 13:07:51 EST,1.11737,,EURUSD,short,,20160323 13:05:15 EST,closed,20160323 13:05:15 EST,1.11723,,,5.0,5.0,,EURUSD,,-7.0,5.0,19904.5,4.0,400027.9,20120.5
47.0,6.00000000001,20160323 13:14:59 EST,20160323 13:14:59 EST,20160323 13:14:59 EST,1.11736,,EURUSD,short,,20160323 13:10:57 EST,closed,20160323 13:10:57 EST,1.11756,,,5.0,5.0,,EURUSD,,10.0,5.0,19910.5,4.0,400017.9,20130.5
48.0,-34.6,20160323 13:27:16 EST,20160323 13:27:16 EST,20160323 13:27:16 EST,1.11808,,EURUSD,short,,20160323 13:23:35 EST,closed,20160323 13:18:31 EST,1.117604,,,5.0,5.0,,EURUSD,,-26.6,5.0,19875.9,8.0,400044.5,20103.9
49.0,-13.5,20160323 13:28:53 EST,20160323 13:28:53 EST,20160323 13:28:53 EST,1.11789,,EURUSD,long,,20160323 13:27:16 EST,closed,20160323 13:27:16 EST,1.11808,,,5.0,5.0,,EURUSD,,-9.5,-5.0,19862.4,4.0,400035.0,20094.4
50.0,-16.7,20160323 13:37:16 EST,20160323 13:37:16 EST,20160323 13:37:16 EST,1.11824,,EURUSD,short,,20160323 13:36:14 EST,closed,20160323 13:28:53 EST,1.11819496,,,5.0,5.0,,EURUSD,,-2.69999999998,5.0,19845.7,14.0,400037.7,20091.7
51.0,-5.9,20160323 13:39:56 EST,20160323 13:39:56 EST,20160323 13:39:56 EST,1.11845,,EURUSD,short,,20160323 13:38:55 EST,closed,20160323 13:38:55 EST,1.11826,,,1.0,1.0,,EURUSD,,-1.9,1.0,19839.8,4.0,400039.6,20089.8
52.0,-6.0,20160323 13:42:32 EST,20160323 13:42:32 EST,20160323 13:42:32 EST,1.11813,,EURUSD,short,,20160323 13:41:28 EST,closed,20160323 13:41:28 EST,1.11809,,,5.0,5.0,,EURUSD,,-2.0,5.0,19833.8,4.0,400041.6,20087.8
53.0,-2.4,20160323 13:48:11 EST,20160323 13:48:11 EST,20160323 13:48:11 EST,1.11794,,EURUSD,short,,20160323 13:43:37 EST,closed,20160323 13:43:37 EST,1.1181,,,1.0,1.0,,EURUSD,,1.6,1.0,19831.4,4.0,400040.0,20089.4
54.0,-4.4,20160323 13:49:13 EST,20160323 13:49:13 EST,20160323 13:49:13 EST,1.1179,,EURUSD,long,,20160323 13:48:11 EST,closed,20160323 13:48:11 EST,1.11794,,,1.0,1.0,,EURUSD,,-0.4,-1.0,19827.0,4.0,400039.6,20089.0
55.0,-10.3,20160323 13:54:02 EST,20160323 13:54:02 EST,20160323 13:54:02 EST,1.117874,,EURUSD,short,,20160323 13:50:51 EST,closed,20160323 13:49:13 EST,1.117828,,,5.0,5.0,,EURUSD,,-2.3,1.0,19816.7,8.0,400041.9,20086.7
56.0,-14.0,20160323 13:56:05 EST,20160323 13:56:05 EST,20160323 13:56:05 EST,1.11813,,EURUSD,short,,20160323 13:55:04 EST,closed,20160323 13:55:04 EST,1.11793,,,5.0,5.0,,EURUSD,,-10.0,5.0,19802.7,4.0,400051.9,20076.7
57.0,-21.5,20160323 14:13:49 EST,20160323 14:13:49 EST,20160323 14:13:49 EST,1.11853,,EURUSD,short,,20160323 14:00:51 EST,closed,20160323 14:00:51 EST,1.11818,,,5.0,5.0,,EURUSD,,-17.5,5.0,19781.2,4.0,400069.4,20059.2
58.0,-2.5,20160323 14:22:58 EST,20160323 14:22:58 EST,20160323 14:22:58 EST,1.11856,,EURUSD,long,,20160323 14:13:49 EST,closed,20160323 14:13:49 EST,1.11853,,,5.0,5.0,,EURUSD,,1.5,-5.0,19778.7,4.0,400070.9,20060.7
59.0,-10.5,20160323 14:24:31 EST,20160323 14:24:31 EST,20160323 14:24:31 EST,1.11869,,EURUSD,short,,20160323 14:22:58 EST,closed,20160323 14:22:58 EST,1.11856,,,5.0,5.0,,EURUSD,,-6.5,5.0,19768.2,4.0,400077.4,20054.2
60.0,-26.3,20160323 14:30:11 EST,20160323 14:30:11 EST,20160323 14:30:11 EST,1.11842,,EURUSD,long,,20160323 14:27:06 EST,closed,20160323 14:24:31 EST,1.118682,,,5.0,5.0,,EURUSD,,-16.3,-1.0,19741.9,10.0,400061.1,20037.9
61.0,4.00000000001,20160323 14:31:16 EST,20160323 14:31:16 EST,20160323 14:31:16 EST,1.11834,,EURUSD,short,,20160323 14:30:11 EST,closed,20160323 14:30:11 EST,1.1185,,,5.0,5.0,,EURUSD,,8.00000000001,5.0,19745.9,4.0,400053.1,20045.9
62.0,-3.0,20160323 14:33:48 EST,20160323 14:33:48 EST,20160323 14:33:48 EST,1.11817,,EURUSD,short,,20160323 14:32:17 EST,closed,20160323 14:32:17 EST,1.11819,,,5.0,5.0,,EURUSD,,0.999999999995,5.0,19742.9,4.0,400052.1,20046.9
63.0,3.59999999999,20160323 14:48:04 EST,20160323 14:48:04 EST,20160323 14:48:04 EST,1.118402,,EURUSD,long,,20160323 14:38:52 EST,closed,20160323 14:37:20 EST,1.11817,,,5.0,5.0,,EURUSD,,11.6,-1.0,19746.5,8.0,400063.7,20058.5
64.0,6.0,20160323 14:57:42 EST,20160323 14:57:42 EST,20160323 14:57:42 EST,1.11829,,EURUSD,short,,20160323 14:48:04 EST,closed,20160323 14:48:04 EST,1.11849,,,5.0,5.0,,EURUSD,,10.0,5.0,19752.5,4.0,400053.7,20068.5
65.0,-5.0,20160323 14:58:42 EST,20160323 14:58:42 EST,20160323 14:58:42 EST,1.11827,,EURUSD,long,,20160323 14:57:42 EST,closed,20160323 14:57:42 EST,1.11829,,,5.0,5.0,,EURUSD,,-0.999999999995,-5.0,19747.5,4.0,400052.7,20067.5
66.0,-8.60000000001,20160323 15:02:20 EST,20160323 15:02:20 EST,20160323 15:02:20 EST,1.11829,,EURUSD,short,,20160323 15:00:49 EST,closed,20160323 14:58:42 EST,1.118238,,,5.0,5.0,,EURUSD,,-2.60000000001,5.0,19738.9,6.0,400055.3,20064.9
67.0,-5.50000000001,20160323 15:09:31 EST,20160323 15:09:31 EST,20160323 15:09:31 EST,1.11827,,EURUSD,short,,20160323 15:05:57 EST,closed,20160323 15:05:57 EST,1.11824,,,5.0,5.0,,EURUSD,,-1.50000000001,5.0,19733.4,4.0,400056.8,20063.4
68.0,-2.99999999999,20160323 15:13:08 EST,20160323 15:13:08 EST,20160323 15:13:08 EST,1.11815,,EURUSD,short,,20160323 15:10:33 EST,closed,20160323 15:10:33 EST,1.11817,,,5.0,5.0,,EURUSD,,1.00000000001,5.0,19730.4,4.0,400055.8,20064.4
69.0,-5.00000000001,20160323 15:16:47 EST,20160323 15:16:47 EST,20160323 15:16:47 EST,1.11826,,EURUSD,short,,20160323 15:15:40 EST,closed,20160323 15:15:40 EST,1.11824,,,5.0,5.0,,EURUSD,,-1.00000000001,5.0,19725.4,4.0,400056.8,20063.4
70.0,-4.0,20160323 15:20:52 EST,20160323 15:20:52 EST,20160323 15:20:52 EST,1.11827,,EURUSD,short,,20160323 15:17:51 EST,closed,20160323 15:17:51 EST,1.11827,,,5.0,5.0,,EURUSD,,0.0,5.0,19721.4,4.0,400056.8,20063.4
71.0,-5.00000000001,20160323 15:21:53 EST,20160323 15:21:53 EST,20160323 15:21:53 EST,1.11825,,EURUSD,long,,20160323 15:20:52 EST,closed,20160323 15:20:52 EST,1.11827,,,5.0,5.0,,EURUSD,,-1.00000000001,-5.0,19716.4,4.0,400055.8,20062.4
72.0,6.5,20160323 15:25:29 EST,20160323 15:25:29 EST,20160323 15:25:29 EST,1.11804,,EURUSD,short,,20160323 15:21:53 EST,closed,20160323 15:21:53 EST,1.11825,,,5.0,5.0,,EURUSD,,10.5,5.0,19722.9,4.0,400045.3,20072.9
73.0,-2.0,20160323 15:39:41 EST,20160323 15:39:41 EST,20160323 15:39:41 EST,1.11806,,EURUSD,short,,20160323 15:35:39 EST,closed,20160323 15:35:39 EST,1.1181,,,5.0,5.0,,EURUSD,,2.0,5.0,19720.9,4.0,400043.3,20074.9
74.0,4.0,20160323 15:44:14 EST,20160323 15:44:14 EST,20160323 15:44:14 EST,1.11783,,EURUSD,short,,20160323 15:43:13 EST,closed,20160323 15:43:13 EST,1.11799,,,5.0,5.0,,EURUSD,,8.0,5.0,19724.9,4.0,400035.3,20082.9
75.0,-3.6,20160323 15:46:18 EST,20160323 15:46:18 EST,20160323 15:46:18 EST,1.11789,,EURUSD,short,,20160323 15:45:15 EST,closed,20160323 15:45:15 EST,1.11793,,,1.0,1.0,,EURUSD,,0.399999999998,1.0,19721.3,4.0,400034.9,20083.3
76.0,-4.6,20160323 15:47:51 EST,20160323 15:47:51 EST,20160323 15:47:51 EST,1.11783,,EURUSD,long,,20160323 15:46:18 EST,closed,20160323 15:46:18 EST,1.11789,,,1.0,1.0,,EURUSD,,-0.599999999999,-1.0,19716.7,4.0,400034.3,20082.7
77.0,-3.8,20160323 15:48:51 EST,20160323 15:48:51 EST,20160323 15:48:51 EST,1.11781,,EURUSD,short,,20160323 15:47:51 EST,closed,20160323 15:47:51 EST,1.11783,,,1.0,1.0,,EURUSD,,0.199999999999,1.0,19712.9,4.0,400034.1,20082.9
78.0,-5.6,20160323 15:52:30 EST,20160323 15:52:30 EST,20160323 15:52:30 EST,1.11765,,EURUSD,long,,20160323 15:48:51 EST,closed,20160323 15:48:51 EST,1.11781,,,1.0,1.0,,EURUSD,,-1.6,-1.0,19707.3,4.0,400032.5,20081.3
79.0,-5.0,20160323 15:57:35 EST,20160323 15:57:35 EST,20160323 15:57:35 EST,1.11775,,EURUSD,short,,20160323 15:52:30 EST,closed,20160323 15:52:30 EST,1.11765,,,1.0,1.0,,EURUSD,,-1.0,1.0,19702.3,4.0,400033.5,20080.3
80.0,-15.0,20160323 16:02:46 EST,20160323 16:02:46 EST,20160323 16:02:46 EST,1.11753,,EURUSD,long,,20160323 15:57:35 EST,closed,20160323 15:57:35 EST,1.11775,,,5.0,5.0,,EURUSD,,-11.0,-5.0,19687.3,4.0,400022.5,20069.3
81.0,-9.5,20160323 16:31:06 EST,20160323 16:31:06 EST,20160323 16:31:06 EST,1.11812,,EURUSD,short,,20160323 16:17:59 EST,closed,20160323 16:17:59 EST,1.11801,,,5.0,5.0,,EURUSD,,-5.5,5.0,19677.8,4.0,400028.0,20063.8
82.0,0.999999999999,20160323 16:35:41 EST,20160323 16:35:41 EST,20160323 16:35:41 EST,1.11822,,EURUSD,long,,20160323 16:31:06 EST,closed,20160323 16:31:06 EST,1.11812,,,5.0,5.0,,EURUSD,,5.0,-5.0,19678.8,4.0,400033.0,20068.8
83.0,-10.8,20160323 16:53:09 EST,20160323 16:53:09 EST,20160323 16:53:09 EST,1.1183,,EURUSD,short,,20160323 16:50:32 EST,closed,20160323 16:46:48 EST,1.118324,,,5.0,5.0,,EURUSD,,-2.80000000001,5.0,19668.0,8.0,400035.8,20066.0
84.0,-2.5,20160323 17:34:09 EST,20160323 17:34:09 EST,20160323 17:34:09 EST,1.118074,,EURUSD,long,,20160323 17:15:25 EST,closed,20160323 16:53:09 EST,1.117964,,,5.0,5.0,,EURUSD,,5.5,-1.0,19665.5,8.0,400041.3,20071.5
85.0,-4.0,20160323 17:36:46 EST,20160323 17:36:46 EST,20160323 17:36:46 EST,1.11805,,EURUSD,short,,20160323 17:34:09 EST,closed,20160323 17:34:09 EST,1.11805,,,1.0,1.0,,EURUSD,,0.0,1.0,19661.5,4.0,400041.3,20071.5
86.0,-8.1,20160323 17:42:02 EST,20160323 17:42:02 EST,20160323 17:42:02 EST,1.118008,,EURUSD,long,,20160323 17:36:46 EST,closed,20160323 17:36:46 EST,1.11805,,,5.0,5.0,,EURUSD,,-2.1,-1.0,19653.4,6.0,400039.2,20069.4
87.0,-12.9,20160323 17:45:20 EST,20160323 17:45:20 EST,20160323 17:45:20 EST,1.118298,,EURUSD,short,,20160323 17:42:02 EST,closed,20160323 17:42:02 EST,1.11816,,,5.0,5.0,,EURUSD,,-6.9,1.0,19640.5,6.0,400046.1,20062.5
88.0,-6.0,20160323 17:47:24 EST,20160323 17:47:24 EST,20160323 17:47:24 EST,1.11826,,EURUSD,long,,20160323 17:45:53 EST,closed,20160323 17:45:53 EST,1.1183,,,5.0,5.0,,EURUSD,,-2.0,-5.0,19634.5,4.0,400044.1,20060.5
89.0,-3.9,20160323 17:49:31 EST,20160323 17:49:31 EST,20160323 17:49:31 EST,1.11831,,EURUSD,long,,20160323 17:48:27 EST,closed,20160323 17:48:27 EST,1.1183,,,1.0,1.0,,EURUSD,,0.0999999999984,-1.0,19630.6,4.0,400044.2,20060.6
90.0,-23.6,20160323 18:01:14 EST,20160323 18:01:14 EST,20160323 18:01:14 EST,1.1181,,EURUSD,long,,20160323 17:54:06 EST,closed,20160323 17:51:02 EST,1.1182904,,,5.0,5.0,,EURUSD,,-13.6,-5.0,19607.0,10.0,400030.6,20047.0
91.0,-12.5,20160323 18:03:54 EST,20160323 18:03:54 EST,20160323 18:03:54 EST,1.11827,,EURUSD,short,,20160323 18:01:14 EST,closed,20160323 18:01:14 EST,1.1181,,,5.0,5.0,,EURUSD,,-8.5,5.0,19594.5,4.0,400039.1,20038.5
92.0,2.5,20160323 18:16:13 EST,20160323 18:16:13 EST,20160323 18:16:13 EST,1.1184,,EURUSD,long,,20160323 18:03:54 EST,closed,20160323 18:03:54 EST,1.11827,,,5.0,5.0,,EURUSD,,6.5,-5.0,19597.0,4.0,400045.6,20045.0
93.0,-2.00000000001,20160323 18:38:55 EST,20160323 18:38:55 EST,20160323 18:38:55 EST,1.11844,,EURUSD,short,,20160323 18:29:03 EST,closed,20160323 18:29:03 EST,1.11848,,,5.0,5.0,,EURUSD,,1.99999999999,5.0,19595.0,4.0,400043.6,20047.0
94.0,-11.0,20160323 18:43:00 EST,20160323 18:43:00 EST,20160323 18:43:00 EST,1.1183,,EURUSD,long,,20160323 18:38:55 EST,closed,20160323 18:38:55 EST,1.11844,,,5.0,5.0,,EURUSD,,-6.99999999999,-5.0,19584.0,4.0,400036.6,20040.0
