permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
15,Paper,Paper,28.461136,USD,IDEALPRO,15.0,,,1.0,161.711,1000000.0,1000000.0,-28.461136,BOT,GBP,JPY,20160330 18:29:34 EST,,0.0,14213.467776,-1027078.4,161.711,14640.8,-28.461136
16,Paper,Paper,28.419776,USD,IDEALPRO,16.0,,,1.0,161.476,2000000.0,-1000000.0,-2096.419776,SLD,GBP,JPY,20160330 20:47:00 EST,,-2068.0,12117.048,-1027078.4,161.476,12572.8,-2096.419776
17,Paper,Paper,28.4504,USD,IDEALPRO,17.0,,,1.0,161.65,1000000.0,0.0,-1559.6504,BOT,GBP,JPY,20160330 21:17:13 EST,,-1531.2,10557.3976,395441.6,161.476,11041.6,-1559.6504
18,Paper,Paper,28.433504,USD,IDEALPRO,18.0,,,1.0,161.554,1000000.0,-1000000.0,-28.433504,SLD,GBP,JPY,20160330 21:30:48 EST,,0.0,10528.964096,-1026233.6,161.554,11041.6,-28.433504
19,Paper,Paper,28.382288,USD,IDEALPRO,19.0,,,1.0,161.263,1000000.0,0.0,2532.417712,BOT,GBP,JPY,20160330 21:49:57 EST,,2560.8,13061.381808,392880.8,161.554,13602.4,2532.417712
20,Paper,Paper,28.378592,USD,IDEALPRO,20.0,,,1.0,161.242,1000000.0,-1000000.0,-28.378592,SLD,GBP,JPY,20160330 22:06:36 EST,,0.0,13033.003216,-1026048.8,161.242,13602.4,-28.378592
21,Paper,Paper,28.387568,USD,IDEALPRO,21.0,,,1.0,161.293,1000000.0,0.0,-477.187568,BOT,GBP,JPY,20160330 22:21:48 EST,,-448.8,12555.815648,393329.6,161.242,13153.6,-477.187568
22,Paper,Paper,28.381584,USD,IDEALPRO,22.0,,,1.0,161.259,1000000.0,-1000000.0,-28.381584,SLD,GBP,JPY,20160330 22:24:19 EST,,0.0,12527.434064,-1025749.6,161.259,13153.6,-28.381584
23,Paper,Paper,28.3932,USD,IDEALPRO,23.0,,,1.0,161.325,1000000.0,0.0,-609.1932,BOT,GBP,JPY,20160330 22:34:22 EST,,-580.8,11918.240864,393910.4,161.259,12572.8,-609.1932
24,Paper,Paper,28.403408,USD,IDEALPRO,24.0,,,1.0,161.383,1000000.0,-1000000.0,-28.403408,SLD,GBP,JPY,20160330 22:38:26 EST,,0.0,11889.837456,-1026260.0,161.383,12572.8,-28.403408
25,Paper,Paper,28.3668,USD,IDEALPRO,25.0,,,1.0,161.175,1000000.0,0.0,1802.0332,BOT,GBP,JPY,20160331 01:18:47 EST,,1830.4,13691.870656,392080.0,161.383,14403.2,1802.0332
26,Paper,Paper,28.337056,USD,IDEALPRO,26.0,,,1.0,161.006,1000000.0,-1000000.0,-28.337056,SLD,GBP,JPY,20160331 02:03:41 EST,,0.0,13663.5336,-1024772.8,161.006,14403.2,-28.337056
27,Paper,Paper,28.334064,USD,IDEALPRO,27.0,,,1.0,160.989,1000000.0,0.0,121.265936,BOT,GBP,JPY,20160331 02:04:42 EST,,149.6,13784.799536,391930.4,161.006,14552.8,121.265936
28,Paper,Paper,28.422416,USD,IDEALPRO,28.0,,,1.0,161.491,1000000.0,-1000000.0,-28.422416,SLD,GBP,JPY,20160331 04:20:36 EST,,0.0,13756.37712,-1029190.4,161.491,14552.8,-28.422416
29,Paper,Paper,28.438784,USD,IDEALPRO,29.0,,,1.0,161.584,1000000.0,0.0,-846.838784,BOT,GBP,JPY,20160331 06:28:20 EST,,-818.4,12909.538336,392748.8,161.491,13734.4,-846.838784
30,Paper,Paper,28.508128,USD,IDEALPRO,30.0,,,1.0,161.978,1000000.0,-1000000.0,-28.508128,SLD,GBP,JPY,20160331 07:06:43 EST,,0.0,12881.030208,-1032657.6,161.978,13734.4,-28.508128
31,Paper,Paper,28.488768,USD,IDEALPRO,31.0,,,1.0,161.868,1000000.0,0.0,939.511232,BOT,GBP,JPY,20160331 07:35:32 EST,,968.0,13820.54144,391780.8,161.978,14702.4,939.511232
32,Paper,Paper,28.487712,USD,IDEALPRO,32.0,,,1.0,161.862,1000000.0,-1000000.0,-28.487712,SLD,GBP,JPY,20160331 07:39:35 EST,,0.0,13792.053728,-1032604.8,161.862,14702.4,-28.487712
33,Paper,Paper,28.488768,USD,IDEALPRO,33.0,,,1.0,161.868,1000000.0,0.0,-81.288768,BOT,GBP,JPY,20160331 07:48:41 EST,,-52.8,13710.76496,391833.6,161.862,14649.6,-81.288768
34,Paper,Paper,28.487712,USD,IDEALPRO,34.0,,,1.0,161.862,1000000.0,-1000000.0,-28.487712,SLD,GBP,JPY,20160331 08:59:48 EST,,0.0,13682.277248,-1032552.0,161.862,14649.6,-28.487712
35,Paper,Paper,28.488768,USD,IDEALPRO,35.0,,,1.0,161.868,1000000.0,0.0,-81.288768,BOT,GBP,JPY,20160331 10:02:57 EST,,-52.8,13600.98848,391886.4,161.862,14596.8,-81.288768
36,Paper,Paper,28.487712,USD,IDEALPRO,36.0,,,1.0,161.862,1000000.0,-1000000.0,-28.487712,SLD,GBP,JPY,20160331 14:40:31 EST,,0.0,13572.500768,-1032499.2,161.862,14596.8,-28.487712
37,Paper,Paper,28.488768,USD,IDEALPRO,37.0,,,1.0,161.868,1000000.0,0.0,-81.288768,BOT,GBP,JPY,20160331 15:04:21 EST,,-52.8,13491.212,391939.2,161.862,14544.0,-81.288768
38,Paper,Paper,28.487712,USD,IDEALPRO,38.0,,,1.0,161.862,1000000.0,-1000000.0,-28.487712,SLD,GBP,JPY,20160331 15:44:38 EST,,0.0,13462.724288,-1032446.4,161.862,14544.0,-28.487712
39,Paper,Paper,28.488768,USD,IDEALPRO,39.0,,,1.0,161.868,1000000.0,0.0,-81.288768,BOT,GBP,JPY,20160331 16:07:21 EST,,-52.8,13381.43552,391992.0,161.862,14491.2,-81.288768
40,Paper,Paper,28.487712,USD,IDEALPRO,40.0,,,1.0,161.862,1000000.0,-1000000.0,-28.487712,SLD,GBP,JPY,20160331 16:07:52 EST,,0.0,13352.947808,-1032393.6,161.862,14491.2,-28.487712
41,Paper,Paper,28.488768,USD,IDEALPRO,41.0,,,1.0,161.868,1000000.0,0.0,-81.288768,BOT,GBP,JPY,20160331 16:33:09 EST,,-52.8,13271.65904,392044.8,161.862,14438.4,-81.288768
42,Paper,Paper,28.487712,USD,IDEALPRO,42.0,,,1.0,161.862,1000000.0,-1000000.0,-28.487712,SLD,GBP,JPY,20160331 18:18:33 EST,,0.0,13243.171328,-1032340.8,161.862,14438.4,-28.487712
43,Paper,Paper,28.488768,USD,IDEALPRO,43.0,,,1.0,161.868,1000000.0,0.0,-81.288768,BOT,GBP,JPY,20160331 18:47:23 EST,,-52.8,13161.88256,392097.6,161.862,14385.6,-81.288768
44,Paper,Paper,28.487712,USD,IDEALPRO,44.0,,,1.0,161.862,1000000.0,-1000000.0,-28.487712,SLD,GBP,JPY,20160331 22:24:41 EST,,0.0,13133.394848,-1032288.0,161.862,14385.6,-28.487712
45,Paper,Paper,28.488768,USD,IDEALPRO,45.0,,,1.0,161.868,1000000.0,0.0,-81.288768,BOT,GBP,JPY,20160331 22:33:16 EST,,-52.8,13052.10608,392150.4,161.862,14332.8,-81.288768
46,Paper,Paper,28.487712,USD,IDEALPRO,46.0,,,1.0,161.862,1000000.0,-1000000.0,-28.487712,SLD,GBP,JPY,20160331 23:01:59 EST,,0.0,13023.618368,-1032235.2,161.862,14332.8,-28.487712
47,Paper,Paper,28.488768,USD,IDEALPRO,47.0,,,1.0,161.868,1000000.0,0.0,-81.288768,BOT,GBP,JPY,20160331 23:19:45 EST,,-52.8,12942.3296,392203.2,161.862,14280.0,-81.288768
48,Paper,Paper,28.487712,USD,IDEALPRO,48.0,,,1.0,161.862,1000000.0,-1000000.0,-28.487712,SLD,GBP,JPY,20160331 23:20:48 EST,,0.0,12913.841888,-1032182.4,161.862,14280.0,-28.487712
49,Paper,Paper,28.488768,USD,IDEALPRO,49.0,,,1.0,161.868,1000000.0,0.0,-81.288768,BOT,GBP,JPY,20160331 23:23:51 EST,,-52.8,12832.55312,392256.0,161.862,14227.2,-81.288768
50,Paper,Paper,28.487712,USD,IDEALPRO,50.0,,,1.0,161.862,1000000.0,-1000000.0,-28.487712,SLD,GBP,JPY,20160331 23:25:22 EST,,0.0,12804.065408,-1032129.6,161.862,14227.2,-28.487712
51,Paper,Paper,28.488768,USD,IDEALPRO,51.0,,,1.0,161.868,1000000.0,0.0,-81.288768,BOT,GBP,JPY,20160331 23:27:54 EST,,-52.8,12722.77664,392308.8,161.862,14174.4,-81.288768
52,Paper,Paper,28.487712,USD,IDEALPRO,52.0,,,1.0,161.862,1000000.0,-1000000.0,-28.487712,SLD,GBP,JPY,20160331 23:42:31 EST,,0.0,12694.288928,-1032076.8,161.862,14174.4,-28.487712
53,Paper,Paper,28.488768,USD,IDEALPRO,53.0,,,1.0,161.868,1000000.0,0.0,-81.288768,BOT,GBP,JPY,20160401 00:06:42 EST,,-52.8,12613.00016,392361.6,161.862,14121.6,-81.288768
54,Paper,Paper,28.488768,USD,IDEALPRO,54.0,,,1.0,161.868,1000000.0,1000000.0,-28.488768,BOT,GBP,JPY,20160401 04:35:52 EST,,0.0,12584.511392,-1032076.8,161.868,14121.6,-28.488768
55,Paper,Paper,28.487712,USD,IDEALPRO,55.0,,,1.0,161.862,2000000.0,-1000000.0,-81.287712,SLD,GBP,JPY,20160401 05:33:23 EST,,-52.8,12503.22368,-1032076.8,161.862,14068.8,-81.287712
56,Paper,Paper,28.488768,USD,IDEALPRO,56.0,,,1.0,161.868,1000000.0,0.0,-81.288768,BOT,GBP,JPY,20160401 09:26:34 EST,,-52.8,12421.934912,392361.6,161.862,14016.0,-81.288768
57,Paper,Paper,28.487712,USD,IDEALPRO,57.0,,,1.0,161.862,1000000.0,-1000000.0,-28.487712,SLD,GBP,JPY,20160401 11:09:43 EST,,0.0,12393.4472,-1032024.0,161.862,14016.0,-28.487712
58,Paper,Paper,28.488768,USD,IDEALPRO,58.0,,,1.0,161.868,1000000.0,0.0,-81.288768,BOT,GBP,JPY,20160401 11:11:46 EST,,-52.8,12312.158432,392414.4,161.862,13963.2,-81.288768
59,Paper,Paper,28.487712,USD,IDEALPRO,59.0,,,1.0,161.862,1000000.0,-1000000.0,-28.487712,SLD,GBP,JPY,20160401 11:22:20 EST,,0.0,12283.67072,-1031971.2,161.862,13963.2,-28.487712
60,Paper,Paper,28.488768,USD,IDEALPRO,60.0,,,1.0,161.868,1000000.0,0.0,-81.288768,BOT,GBP,JPY,20160401 11:24:53 EST,,-52.8,12202.381952,392467.2,161.862,13910.4,-81.288768
61,Paper,Paper,28.487712,USD,IDEALPRO,61.0,,,1.0,161.862,1000000.0,-1000000.0,-28.487712,SLD,GBP,JPY,20160401 11:30:59 EST,,0.0,12173.89424,-1031918.4,161.862,13910.4,-28.487712
62,Paper,Paper,28.488768,USD,IDEALPRO,62.0,,,1.0,161.868,1000000.0,0.0,-81.288768,BOT,GBP,JPY,20160401 11:33:33 EST,,-52.8,12092.605472,392520.0,161.862,13857.6,-81.288768
63,Paper,Paper,28.487712,USD,IDEALPRO,63.0,,,1.0,161.862,1000000.0,-1000000.0,-28.487712,SLD,GBP,JPY,20160401 12:19:24 EST,,0.0,12064.11776,-1031865.6,161.862,13857.6,-28.487712
64,Paper,Paper,28.488768,USD,IDEALPRO,64.0,,,1.0,161.868,1000000.0,0.0,-81.288768,BOT,GBP,JPY,20160401 12:21:26 EST,,-52.8,11982.828992,392572.8,161.862,13804.8,-81.288768
65,Paper,Paper,56.975424,USD,IDEALPRO,65.0,,,1.0,161.862,2000000.0,-2000000.0,-56.975424,SLD,GBP,JPY,20160401 13:37:39 EST,,0.0,11925.853568,-2456198.4,161.862,13804.8,-56.975424
66,Paper,Paper,56.977536,USD,IDEALPRO,66.0,,,1.0,161.868,2000000.0,0.0,-162.577536,BOT,GBP,JPY,20160401 13:38:40 EST,,-105.6,11763.276032,392678.4,161.862,13699.2,-162.577536
67,Paper,Paper,56.975424,USD,IDEALPRO,67.0,,,1.0,161.862,2000000.0,-2000000.0,-56.975424,SLD,GBP,JPY,20160401 17:01:47 EST,,0.0,11706.300608,-2456092.8,161.862,13699.2,-56.975424
68,Paper,Paper,56.977536,USD,IDEALPRO,68.0,,,1.0,161.868,2000000.0,0.0,-162.577536,BOT,GBP,JPY,20160401 17:03:51 EST,,-105.6,11543.723072,392784.0,161.862,13593.6,-162.577536
69,Paper,Paper,56.975424,USD,IDEALPRO,69.0,,,1.0,161.862,2000000.0,-2000000.0,-56.975424,SLD,GBP,JPY,20160401 17:06:27 EST,,0.0,11486.747648,-2455987.2,161.862,13593.6,-56.975424
70,Paper,Paper,56.977536,USD,IDEALPRO,70.0,,,1.0,161.868,2000000.0,0.0,-162.577536,BOT,GBP,JPY,20160401 17:08:01 EST,,-105.6,11324.170112,392889.6,161.862,13488.0,-162.577536
71,Paper,Paper,56.975424,USD,IDEALPRO,71.0,,,1.0,161.862,2000000.0,-2000000.0,-56.975424,SLD,GBP,JPY,20160401 17:15:44 EST,,0.0,11267.194688,-2455881.6,161.862,13488.0,-56.975424
72,Paper,Paper,56.977536,USD,IDEALPRO,72.0,,,1.0,161.868,2000000.0,0.0,-162.577536,BOT,GBP,JPY,20160401 17:22:56 EST,,-105.6,11104.617152,392995.2,161.862,13382.4,-162.577536
73,Paper,Paper,56.975424,USD,IDEALPRO,73.0,,,1.0,161.862,2000000.0,-2000000.0,-56.975424,SLD,GBP,JPY,20160401 17:29:00 EST,,0.0,11047.641728,-2455776.0,161.862,13382.4,-56.975424
74,Paper,Paper,56.977536,USD,IDEALPRO,74.0,,,1.0,161.868,2000000.0,0.0,-162.577536,BOT,GBP,JPY,20160401 17:33:34 EST,,-105.6,10885.064192,393100.8,161.862,13276.8,-162.577536
75,Paper,Paper,56.975424,USD,IDEALPRO,75.0,,,1.0,161.862,2000000.0,-2000000.0,-56.975424,SLD,GBP,JPY,20160401 17:40:09 EST,,0.0,10828.088768,-2455670.4,161.862,13276.8,-56.975424
76,Paper,Paper,56.977536,USD,IDEALPRO,76.0,,,1.0,161.868,2000000.0,0.0,-162.577536,BOT,GBP,JPY,20160401 17:42:11 EST,,-105.6,10665.511232,393206.4,161.862,13171.2,-162.577536
77,Paper,Paper,56.975424,USD,IDEALPRO,77.0,,,1.0,161.862,2000000.0,-2000000.0,-56.975424,SLD,GBP,JPY,20160401 17:48:17 EST,,0.0,10608.535808,-2455564.8,161.862,13171.2,-56.975424
78,Paper,Paper,56.977536,USD,IDEALPRO,78.0,,,1.0,161.868,2000000.0,0.0,-162.577536,BOT,GBP,JPY,20160401 17:50:48 EST,,-105.6,10445.958272,393312.0,161.862,13065.6,-162.577536
79,Paper,Paper,56.975424,USD,IDEALPRO,79.0,,,1.0,161.862,2000000.0,-2000000.0,-56.975424,SLD,GBP,JPY,20160401 17:52:50 EST,,0.0,10388.982848,-2455459.2,161.862,13065.6,-56.975424
80,Paper,Paper,56.977536,USD,IDEALPRO,80.0,,,1.0,161.868,2000000.0,0.0,-162.577536,BOT,GBP,JPY,20160401 17:54:53 EST,,-105.6,10226.405312,393417.6,161.862,12960.0,-162.577536
81,Paper,Paper,56.975424,USD,IDEALPRO,81.0,,,1.0,161.862,2000000.0,-2000000.0,-56.975424,SLD,GBP,JPY,20160401 18:00:27 EST,,0.0,10169.429888,-2455353.6,161.862,12960.0,-56.975424
82,Paper,Paper,55.814528,USD,IDEALPRO,82.0,,,1.0,158.564,3000000.0,1000000.0,57988.985472,BOT,GBP,JPY,20160403 21:54:19 EST,,58044.8,68158.41536,-1059990.4,158.564,71004.8,57988.985472
83,Paper,Paper,27.936304,USD,IDEALPRO,83.0,,,1.0,158.729,2000000.0,-1000000.0,1424.063696,SLD,GBP,JPY,20160404 05:33:23 EST,,1452.0,69582.479056,-1059990.4,158.729,72456.8,1424.063696
84,Paper,Paper,28.03064,USD,IDEALPRO,84.0,,,1.0,159.265,1000000.0,0.0,-4744.83064,BOT,GBP,JPY,20160404 10:19:54 EST,,-4716.8,64837.648416,341541.6,158.729,67740.0,-4744.83064
85,Paper,Paper,27.928736,USD,IDEALPRO,85.0,,,1.0,158.686,1000000.0,1000000.0,-27.928736,BOT,GBP,JPY,20160404 13:32:24 EST,,0.0,64809.71968,-1054895.2,158.686,67740.0,-27.928736
