trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
13.0,-3.3,20160323 17:15:26 EST,20160323 17:15:26 EST,20160323 17:15:26 EST,1.41157,,GBPUSD,short,,20160323 16:39:36 EST,closed,20160323 16:39:36 EST,1.41164,,,1.0,1.0,,GBPUSD,,0.7,1.0,19983.0,4.0,399939.6,20035.0
14.0,-6.6,20160323 17:31:47 EST,20160323 17:31:47 EST,20160323 17:31:47 EST,1.41131,,GBPUSD,long,,20160323 17:15:26 EST,closed,20160323 17:15:26 EST,1.41157,,,1.0,1.0,,GBPUSD,,-2.6,-1.0,19976.4,4.0,399937.0,20032.4
15.0,-9.9,20160323 17:58:51 EST,20160323 17:58:51 EST,20160323 17:58:51 EST,1.4119,,GBPUSD,short,,20160323 17:31:47 EST,closed,20160323 17:31:47 EST,1.41131,,,1.0,1.0,,GBPUSD,,-5.9,1.0,19966.5,4.0,399942.9,20026.5
16.0,-4.5,20160323 18:22:46 EST,20160323 18:22:46 EST,20160323 18:22:46 EST,1.41185,,GBPUSD,long,,20160323 17:58:51 EST,closed,20160323 17:58:51 EST,1.4119,,,1.0,1.0,,GBPUSD,,-0.499999999999,-1.0,19962.0,4.0,399942.4,20026.0
17.0,2.5,20160323 20:24:35 EST,20160323 20:24:35 EST,20160323 20:24:35 EST,1.4112,,GBPUSD,short,,20160323 18:22:46 EST,closed,20160323 18:22:46 EST,1.41185,,,1.0,1.0,,GBPUSD,,6.5,1.0,19964.5,4.0,399935.9,20032.5
18.0,-6.8,20160323 20:50:59 EST,20160323 20:50:59 EST,20160323 20:50:59 EST,1.41092,,GBPUSD,long,,20160323 20:24:35 EST,closed,20160323 20:24:35 EST,1.4112,,,1.0,1.0,,GBPUSD,,-2.8,-1.0,19957.7,4.0,399933.1,20029.7
19.0,13.9,20160323 21:25:05 EST,20160323 21:25:05 EST,20160323 21:25:05 EST,1.40913,,GBPUSD,short,,20160323 20:50:59 EST,closed,20160323 20:50:59 EST,1.41092,,,1.0,1.0,,GBPUSD,,17.9,1.0,19971.6,4.0,399915.2,20047.6
20.0,-2.9,20160323 23:06:46 EST,20160323 23:06:46 EST,20160323 23:06:46 EST,1.40924,,GBPUSD,long,,20160323 21:25:05 EST,closed,20160323 21:25:05 EST,1.40913,,,1.0,1.0,,GBPUSD,,1.1,-1.0,19968.7,4.0,399916.3,20048.7
21.0,-9.1,20160324 02:20:28 EST,20160324 02:20:28 EST,20160324 02:20:28 EST,1.40975,,GBPUSD,short,,20160323 23:06:46 EST,closed,20160323 23:06:46 EST,1.40924,,,1.0,1.0,,GBPUSD,,-5.1,1.0,19959.6,4.0,399921.4,20043.6
22.0,-3.0,20160324 02:38:14 EST,20160324 02:38:14 EST,20160324 02:38:14 EST,1.40985,,GBPUSD,long,,20160324 02:20:28 EST,closed,20160324 02:20:28 EST,1.40975,,,1.0,1.0,,GBPUSD,,1.0,-1.0,19956.6,4.0,399922.4,20044.6
23.0,22.2,20160324 04:21:35 EST,20160324 04:21:35 EST,20160324 04:21:35 EST,1.40723,,GBPUSD,short,,20160324 02:38:14 EST,closed,20160324 02:38:14 EST,1.40985,,,1.0,1.0,,GBPUSD,,26.2,1.0,19978.8,4.0,399896.2,20070.8
24.0,-8.3,20160324 04:47:35 EST,20160324 04:47:35 EST,20160324 04:47:35 EST,1.4068,,GBPUSD,long,,20160324 04:21:35 EST,closed,20160324 04:21:35 EST,1.40723,,,1.0,1.0,,GBPUSD,,-4.3,-1.0,19970.5,4.0,399891.9,20066.5
25.0,-3.8,20160324 05:14:44 EST,20160324 05:14:44 EST,20160324 05:14:44 EST,1.40678,,GBPUSD,short,,20160324 04:47:35 EST,closed,20160324 04:47:35 EST,1.4068,,,1.0,1.0,,GBPUSD,,0.200000000001,1.0,19966.7,4.0,399891.7,20066.7
26.0,3.7,20160324 05:40:08 EST,20160324 05:40:08 EST,20160324 05:40:08 EST,1.40755,,GBPUSD,long,,20160324 05:14:44 EST,closed,20160324 05:14:44 EST,1.40678,,,1.0,1.0,,GBPUSD,,7.7,-1.0,19970.4,4.0,399899.4,20074.4
27.0,-56.8,20160324 06:37:18 EST,20160324 06:37:18 EST,20160324 06:37:18 EST,1.41283,,GBPUSD,short,,20160324 05:40:08 EST,closed,20160324 05:40:08 EST,1.40755,,,1.0,1.0,,GBPUSD,,-52.8,1.0,19913.6,4.0,399952.2,20021.6
28.0,2.6,20160324 07:32:46 EST,20160324 07:32:46 EST,20160324 07:32:46 EST,1.41349,,GBPUSD,long,,20160324 06:37:18 EST,closed,20160324 06:37:18 EST,1.41283,,,1.0,1.0,,GBPUSD,,6.6,-1.0,19916.2,4.0,399958.8,20028.2
29.0,-8.5,20160324 08:50:30 EST,20160324 08:50:30 EST,20160324 08:50:30 EST,1.41394,,GBPUSD,short,,20160324 07:32:46 EST,closed,20160324 07:32:46 EST,1.41349,,,1.0,1.0,,GBPUSD,,-4.5,1.0,19907.7,4.0,399963.3,20023.7
30.0,-19.7,20160324 09:18:49 EST,20160324 09:18:49 EST,20160324 09:18:49 EST,1.41237,,GBPUSD,long,,20160324 08:50:30 EST,closed,20160324 08:50:30 EST,1.41394,,,1.0,1.0,,GBPUSD,,-15.7,-1.0,19888.0,4.0,399947.6,20008.0
31.0,-12.9,20160324 10:59:32 EST,20160324 10:59:32 EST,20160324 10:59:32 EST,1.41326,,GBPUSD,short,,20160324 09:18:49 EST,closed,20160324 09:18:49 EST,1.41237,,,1.0,1.0,,GBPUSD,,-8.9,1.0,19875.1,4.0,399956.5,19999.1
32.0,0.500000000001,20160324 11:49:33 EST,20160324 11:49:33 EST,20160324 11:49:33 EST,1.41371,,GBPUSD,long,,20160324 10:59:32 EST,closed,20160324 10:59:32 EST,1.41326,,,1.0,1.0,,GBPUSD,,4.5,-1.0,19875.6,4.0,399961.0,20003.6
33.0,-42.3,20160324 14:04:47 EST,20160324 14:04:47 EST,20160324 14:04:47 EST,1.41754,,GBPUSD,short,,20160324 11:49:33 EST,closed,20160324 11:49:33 EST,1.41371,,,1.0,1.0,,GBPUSD,,-38.3,1.0,19833.3,4.0,399999.3,19965.3
34.0,-12.9,20160324 14:29:00 EST,20160324 14:29:00 EST,20160324 14:29:00 EST,1.41665,,GBPUSD,long,,20160324 14:04:47 EST,closed,20160324 14:04:47 EST,1.41754,,,1.0,1.0,,GBPUSD,,-8.9,-1.0,19820.4,4.0,399990.4,19956.4
35.0,11.5,20160324 16:45:53 EST,20160324 16:45:53 EST,20160324 16:45:53 EST,1.4151,,GBPUSD,short,,20160324 14:29:00 EST,closed,20160324 14:29:00 EST,1.41665,,,1.0,1.0,,GBPUSD,,15.5,1.0,19831.9,4.0,399974.9,19971.9
36.0,-3.2,20160324 17:36:16 EST,20160324 17:36:16 EST,20160324 17:36:16 EST,1.41518,,GBPUSD,long,,20160324 16:45:53 EST,closed,20160324 16:45:53 EST,1.4151,,,1.0,1.0,,GBPUSD,,0.800000000001,-1.0,19828.7,4.0,399975.7,19972.7
37.0,9.7,20160324 20:13:13 EST,20160324 20:13:13 EST,20160324 20:13:13 EST,1.41381,,GBPUSD,short,,20160324 17:36:16 EST,closed,20160324 17:36:16 EST,1.41518,,,1.0,1.0,,GBPUSD,,13.7,1.0,19838.4,4.0,399962.0,19986.4
38.0,-9.7,20160324 20:42:02 EST,20160324 20:42:02 EST,20160324 20:42:02 EST,1.41324,,GBPUSD,long,,20160324 20:13:13 EST,closed,20160324 20:13:13 EST,1.41381,,,1.0,1.0,,GBPUSD,,-5.7,-1.0,19828.7,4.0,399956.3,19980.7
39.0,9.8,20160324 23:53:25 EST,20160324 23:53:25 EST,20160324 23:53:25 EST,1.41186,,GBPUSD,short,,20160324 20:42:02 EST,closed,20160324 20:42:02 EST,1.41324,,,1.0,1.0,,GBPUSD,,13.8,1.0,19838.5,4.0,399942.5,19994.5
40.0,2.1,20160325 04:07:35 EST,20160325 04:07:35 EST,20160325 04:07:35 EST,1.41247,,GBPUSD,long,,20160324 23:53:25 EST,closed,20160324 23:53:25 EST,1.41186,,,1.0,1.0,,GBPUSD,,6.1,-1.0,19840.6,4.0,399948.6,20000.6
41.0,-7.3,20160325 04:24:12 EST,20160325 04:24:12 EST,20160325 04:24:12 EST,1.4128,,GBPUSD,short,,20160325 04:07:35 EST,closed,20160325 04:07:35 EST,1.41247,,,1.0,1.0,,GBPUSD,,-3.3,1.0,19833.3,4.0,399951.9,19997.3
42.0,-4.0,20160325 04:32:16 EST,20160325 04:32:16 EST,20160325 04:32:16 EST,1.4128,,GBPUSD,long,,20160325 04:24:12 EST,closed,20160325 04:24:12 EST,1.4128,,,1.0,1.0,,GBPUSD,,0.0,-1.0,19829.3,4.0,399951.9,19997.3
43.0,-8.2,20160325 04:38:19 EST,20160325 04:38:19 EST,20160325 04:38:19 EST,1.41322,,GBPUSD,short,,20160325 04:32:16 EST,closed,20160325 04:32:16 EST,1.4128,,,1.0,1.0,,GBPUSD,,-4.2,1.0,19821.1,4.0,399956.1,19993.1
44.0,-8.2,20160325 04:55:24 EST,20160325 04:55:24 EST,20160325 04:55:24 EST,1.4128,,GBPUSD,long,,20160325 04:38:19 EST,closed,20160325 04:38:19 EST,1.41322,,,1.0,1.0,,GBPUSD,,-4.2,-1.0,19812.9,4.0,399951.9,19988.9
45.0,-4.0,20160325 05:02:56 EST,20160325 05:02:56 EST,20160325 05:02:56 EST,1.4128,,GBPUSD,short,,20160325 04:55:24 EST,closed,20160325 04:55:24 EST,1.4128,,,1.0,1.0,,GBPUSD,,0.0,1.0,19808.9,4.0,399951.9,19988.9
46.0,6.1,20160325 05:19:08 EST,20160325 05:19:08 EST,20160325 05:19:08 EST,1.41381,,GBPUSD,long,,20160325 05:02:56 EST,closed,20160325 05:02:56 EST,1.4128,,,1.0,1.0,,GBPUSD,,10.1,-1.0,19815.0,4.0,399962.0,19999.0
47.0,-7.4,20160325 05:27:11 EST,20160325 05:27:11 EST,20160325 05:27:11 EST,1.41415,,GBPUSD,short,,20160325 05:19:08 EST,closed,20160325 05:19:08 EST,1.41381,,,1.0,1.0,,GBPUSD,,-3.4,1.0,19807.6,4.0,399965.4,19995.6
48.0,1.6,20160325 05:43:47 EST,20160325 05:43:47 EST,20160325 05:43:47 EST,1.41471,,GBPUSD,long,,20160325 05:27:11 EST,closed,20160325 05:27:11 EST,1.41415,,,1.0,1.0,,GBPUSD,,5.6,-1.0,19809.2,4.0,399971.0,20001.2
49.0,-8.0,20160325 06:03:54 EST,20160325 06:03:54 EST,20160325 06:03:54 EST,1.41511,,GBPUSD,short,,20160325 05:43:47 EST,closed,20160325 05:43:47 EST,1.41471,,,1.0,1.0,,GBPUSD,,-4.0,1.0,19801.2,4.0,399975.0,19997.2
50.0,-23.1,20160325 06:54:12 EST,20160325 06:54:12 EST,20160325 06:54:12 EST,1.4132,,GBPUSD,long,,20160325 06:03:54 EST,closed,20160325 06:03:54 EST,1.41511,,,1.0,1.0,,GBPUSD,,-19.1,-1.0,19778.1,4.0,399955.9,19978.1
51.0,-8.7,20160325 07:35:56 EST,20160325 07:35:56 EST,20160325 07:35:56 EST,1.41367,,GBPUSD,short,,20160325 06:54:12 EST,closed,20160325 06:54:12 EST,1.4132,,,1.0,1.0,,GBPUSD,,-4.7,1.0,19769.4,4.0,399960.6,19973.4
52.0,5.5,20160325 08:01:32 EST,20160325 08:01:32 EST,20160325 08:01:32 EST,1.41462,,GBPUSD,long,,20160325 07:35:56 EST,closed,20160325 07:35:56 EST,1.41367,,,1.0,1.0,,GBPUSD,,9.5,-1.0,19774.9,4.0,399970.1,19982.9
53.0,0.200000000001,20160325 09:14:27 EST,20160325 09:14:27 EST,20160325 09:14:27 EST,1.4142,,GBPUSD,short,,20160325 08:01:32 EST,closed,20160325 08:01:32 EST,1.41462,,,1.0,1.0,,GBPUSD,,4.2,1.0,19775.1,4.0,399965.9,19987.1
54.0,-7.8,20160325 09:45:16 EST,20160325 09:45:16 EST,20160325 09:45:16 EST,1.41382,,GBPUSD,long,,20160325 09:14:27 EST,closed,20160325 09:14:27 EST,1.4142,,,1.0,1.0,,GBPUSD,,-3.8,-1.0,19767.3,4.0,399962.1,19983.3
55.0,2.9,20160325 10:28:06 EST,20160325 10:28:06 EST,20160325 10:28:06 EST,1.41313,,GBPUSD,short,,20160325 09:45:16 EST,closed,20160325 09:45:16 EST,1.41382,,,1.0,1.0,,GBPUSD,,6.9,1.0,19770.2,4.0,399955.2,19990.2
56.0,-3.1,20160325 10:59:47 EST,20160325 10:59:47 EST,20160325 10:59:47 EST,1.41322,,GBPUSD,long,,20160325 10:28:06 EST,closed,20160325 10:28:06 EST,1.41313,,,1.0,1.0,,GBPUSD,,0.899999999999,-1.0,19767.1,4.0,399956.1,19991.1
57.0,-1.8,20160325 11:26:55 EST,20160325 11:26:55 EST,20160325 11:26:55 EST,1.413,,GBPUSD,short,,20160325 10:59:47 EST,closed,20160325 10:59:47 EST,1.41322,,,1.0,1.0,,GBPUSD,,2.2,1.0,19765.3,4.0,399953.9,19993.3
58.0,-4.1,20160325 11:59:37 EST,20160325 11:59:37 EST,20160325 11:59:37 EST,1.41299,,GBPUSD,long,,20160325 11:26:55 EST,closed,20160325 11:26:55 EST,1.413,,,1.0,1.0,,GBPUSD,,-0.100000000001,-1.0,19761.2,4.0,399953.8,19993.2
59.0,-1.5,20160325 12:13:42 EST,20160325 12:13:42 EST,20160325 12:13:42 EST,1.41274,,GBPUSD,short,,20160325 11:59:37 EST,closed,20160325 11:59:37 EST,1.41299,,,1.0,1.0,,GBPUSD,,2.5,1.0,19759.7,4.0,399951.3,19995.7
60.0,-5.7,20160325 12:28:50 EST,20160325 12:28:50 EST,20160325 12:28:50 EST,1.41257,,GBPUSD,long,,20160325 12:13:42 EST,closed,20160325 12:13:42 EST,1.41274,,,1.0,1.0,,GBPUSD,,-1.7,-1.0,19754.0,4.0,399949.6,19994.0
61.0,-15.9,20160325 14:14:28 EST,20160325 14:14:28 EST,20160325 14:14:28 EST,1.41376,,GBPUSD,short,,20160325 12:28:50 EST,closed,20160325 12:28:50 EST,1.41257,,,1.0,1.0,,GBPUSD,,-11.9,1.0,19738.1,4.0,399961.5,19982.1
62.0,-7.3,20160325 14:31:06 EST,20160325 14:31:06 EST,20160325 14:31:06 EST,1.41343,,GBPUSD,long,,20160325 14:14:28 EST,closed,20160325 14:14:28 EST,1.41376,,,1.0,1.0,,GBPUSD,,-3.3,-1.0,19730.8,4.0,399958.2,19978.8
63.0,-10.4,20160325 15:14:22 EST,20160325 15:14:22 EST,20160325 15:14:22 EST,1.41407,,GBPUSD,short,,20160325 14:31:06 EST,closed,20160325 14:31:06 EST,1.41343,,,1.0,1.0,,GBPUSD,,-6.4,1.0,19720.4,4.0,399964.6,19972.4
64.0,-7.2,20160325 15:29:28 EST,20160325 15:29:28 EST,20160325 15:29:28 EST,1.41375,,GBPUSD,long,,20160325 15:14:22 EST,closed,20160325 15:14:22 EST,1.41407,,,1.0,1.0,,GBPUSD,,-3.2,-1.0,19713.2,4.0,399961.4,19969.2
65.0,-7.8,20160325 15:43:34 EST,20160325 15:43:34 EST,20160325 15:43:34 EST,1.41413,,GBPUSD,short,,20160325 15:29:28 EST,closed,20160325 15:29:28 EST,1.41375,,,1.0,1.0,,GBPUSD,,-3.8,1.0,19705.4,4.0,399965.2,19965.4
66.0,-8.8,20160325 16:00:09 EST,20160325 16:00:09 EST,20160325 16:00:09 EST,1.41365,,GBPUSD,long,,20160325 15:43:34 EST,closed,20160325 15:43:34 EST,1.41413,,,1.0,1.0,,GBPUSD,,-4.8,-1.0,19696.6,4.0,399960.4,19960.6
67.0,-9.6,20160325 16:44:28 EST,20160325 16:44:28 EST,20160325 16:44:28 EST,1.41421,,GBPUSD,short,,20160325 16:00:09 EST,closed,20160325 16:00:09 EST,1.41365,,,1.0,1.0,,GBPUSD,,-5.6,1.0,19687.0,4.0,399966.0,19955.0
68.0,-22.8,20160327 20:33:11 EST,20160327 20:33:11 EST,20160327 20:33:11 EST,1.41233,,GBPUSD,long,,20160325 16:44:28 EST,closed,20160325 16:44:28 EST,1.41421,,,1.0,1.0,,GBPUSD,,-18.8,-1.0,19664.2,4.0,399947.2,19936.2
69.0,-4.7,20160327 20:35:42 EST,20160327 20:35:42 EST,20160327 20:35:42 EST,1.4124,,GBPUSD,short,,20160327 20:33:11 EST,closed,20160327 20:33:11 EST,1.41233,,,1.0,1.0,,GBPUSD,,-0.700000000002,1.0,19659.5,4.0,399947.9,19935.5
70.0,-4.4,20160327 23:17:47 EST,20160327 23:17:47 EST,20160327 23:17:47 EST,1.41236,,GBPUSD,long,,20160327 20:35:42 EST,closed,20160327 20:35:42 EST,1.4124,,,1.0,1.0,,GBPUSD,,-0.4,-1.0,19655.1,4.0,399947.5,19935.1
71.0,-19.1,20160328 01:39:43 EST,20160328 01:39:43 EST,20160328 01:39:43 EST,1.41387,,GBPUSD,short,,20160327 23:17:47 EST,closed,20160327 23:17:47 EST,1.41236,,,1.0,1.0,,GBPUSD,,-15.1,1.0,19636.0,4.0,399962.6,19920.0
72.0,95.9,20160328 23:09:29 EST,20160328 23:09:29 EST,20160328 23:09:29 EST,1.42386,,GBPUSD,long,,20160328 01:39:43 EST,closed,20160328 01:39:43 EST,1.41387,,,1.0,1.0,,GBPUSD,,99.9,-1.0,19731.9,4.0,400062.5,20019.9
73.0,0.400000000002,20160329 01:16:22 EST,20160329 01:16:22 EST,20160329 01:16:22 EST,1.42342,,GBPUSD,short,,20160328 23:09:29 EST,closed,20160328 23:09:29 EST,1.42386,,,1.0,1.0,,GBPUSD,,4.4,1.0,19732.3,4.0,400058.1,20024.3
74.0,114.6,20160330 21:59:49 EST,20160330 21:59:49 EST,20160330 21:59:49 EST,1.43528,,GBPUSD,long,,20160329 01:16:22 EST,closed,20160329 01:16:22 EST,1.42342,,,1.0,1.0,,GBPUSD,,118.6,-1.0,19846.9,4.0,400176.7,20142.9
75.0,-64.6,20160331 07:24:18 EST,20160331 07:24:18 EST,20160331 07:24:18 EST,1.44134,,GBPUSD,short,,20160330 21:59:49 EST,closed,20160330 21:59:49 EST,1.43528,,,1.0,1.0,,GBPUSD,,-60.6,1.0,19782.3,4.0,400237.3,20082.3
76.0,-4.7,20160331 07:46:00 EST,20160331 07:46:00 EST,20160331 07:46:00 EST,1.44127,,GBPUSD,long,,20160331 07:24:18 EST,closed,20160331 07:24:18 EST,1.44134,,,1.0,1.0,,GBPUSD,,-0.7,-1.0,19777.6,4.0,400236.6,20081.6
77.0,-4.7,20160331 10:52:42 EST,20160331 10:52:42 EST,20160331 10:52:42 EST,1.44134,,GBPUSD,short,,20160331 07:46:00 EST,closed,20160331 07:46:00 EST,1.44127,,,1.0,1.0,,GBPUSD,,-0.7,1.0,19772.9,4.0,400237.3,20080.9
78.0,-4.7,20160331 13:32:36 EST,20160331 13:32:36 EST,20160331 13:32:36 EST,1.44127,,GBPUSD,long,,20160331 10:52:42 EST,closed,20160331 10:52:42 EST,1.44134,,,1.0,1.0,,GBPUSD,,-0.7,-1.0,19768.2,4.0,400236.6,20080.2
79.0,-4.7,20160331 20:33:49 EST,20160331 20:33:49 EST,20160331 20:33:49 EST,1.44134,,GBPUSD,short,,20160331 13:32:36 EST,closed,20160331 13:32:36 EST,1.44127,,,1.0,1.0,,GBPUSD,,-0.7,1.0,19763.5,4.0,400237.3,20079.5
80.0,-4.7,20160331 23:29:23 EST,20160331 23:29:23 EST,20160331 23:29:23 EST,1.44127,,GBPUSD,long,,20160331 20:33:49 EST,closed,20160331 20:33:49 EST,1.44134,,,1.0,1.0,,GBPUSD,,-0.7,-1.0,19758.8,4.0,400236.6,20078.8
81.0,-4.7,20160401 10:10:15 EST,20160401 10:10:15 EST,20160401 10:10:15 EST,1.44134,,GBPUSD,short,,20160331 23:29:23 EST,closed,20160331 23:29:23 EST,1.44127,,,1.0,1.0,,GBPUSD,,-0.7,1.0,19754.1,4.0,400237.3,20078.1
82.0,-4.7,20160401 11:04:50 EST,20160401 11:04:50 EST,20160401 11:04:50 EST,1.44127,,GBPUSD,long,,20160401 10:10:15 EST,closed,20160401 10:10:15 EST,1.44134,,,1.0,1.0,,GBPUSD,,-0.7,-1.0,19749.4,4.0,400236.6,20077.4
83.0,-4.7,20160401 12:02:54 EST,20160401 12:02:54 EST,20160401 12:02:54 EST,1.44134,,GBPUSD,short,,20160401 11:04:50 EST,closed,20160401 11:04:50 EST,1.44127,,,1.0,1.0,,GBPUSD,,-0.7,1.0,19744.7,4.0,400237.3,20076.7
84.0,-4.7,20160401 12:31:46 EST,20160401 12:31:46 EST,20160401 12:31:46 EST,1.44127,,GBPUSD,long,,20160401 12:02:54 EST,closed,20160401 12:02:54 EST,1.44134,,,1.0,1.0,,GBPUSD,,-0.7,-1.0,19740.0,4.0,400236.6,20076.0
85.0,106.6,20160404 10:21:34 EST,20160404 10:21:34 EST,20160404 10:21:34 EST,1.43021,,GBPUSD,short,,20160401 12:31:46 EST,closed,20160401 12:31:46 EST,1.44127,,,1.0,1.0,,GBPUSD,,110.6,1.0,19846.6,4.0,400126.0,20186.6
