permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl,mark_to_mkt,pure_mark_to_mkt
17,Paper,Paper,15.212032,USD,IDEALPRO,17.0,,,1.0,86.432,1000000.0,0.0,433.587968,BOT,AUD,JPY,20160330 08:57:45 EST,,448.8,19473.4680306,-8185974.47,86.483,19806.4,433.587968,,
18,Paper,Paper,22.409552,USD,IDEALPRO,18.0,,,1.0,127.327,1000000.0,1000000.0,-22.409552,BOT,EUR,JPY,20160330 09:01:26 EST,,0.0,19451.0584786,-9306452.07,127.327,19806.4,-22.409552,,
19,Paper,Paper,15.200944,USD,IDEALPRO,19.0,,,1.0,86.369,1000000.0,-1000000.0,-15.200944,SLD,AUD,JPY,20160330 09:02:31 EST,,0.0,19435.8575346,-10066499.27,86.369,19806.4,-15.200944,,
20,Paper,Paper,20.555216,USD,IDEALPRO,20.0,,,1.0,116.791,1000000.0,0.0,428.244784,SLD,CHF,JPY,20160330 09:11:24 EST,,448.8,19864.1023186,-9038738.47,116.74,20255.2,428.244784,,
21,Paper,Paper,20.557152,USD,IDEALPRO,21.0,,,1.0,116.802,1000000.0,1000000.0,-20.557152,BOT,CHF,JPY,20160330 09:12:27 EST,,0.0,19843.5451666,-10066596.07,116.802,20255.2,-20.557152,,
22,Paper,Paper,15.209744,USD,IDEALPRO,22.0,,,1.0,86.419,2000000.0,1000000.0,-455.209744,BOT,AUD,JPY,20160330 09:21:35 EST,,-440.0,19388.3354226,-10066596.07,86.419,19815.2,-455.209744,,
23,Paper,Paper,22.413424,USD,IDEALPRO,23.0,,,1.0,127.349,1000000.0,0.0,171.186576,SLD,EUR,JPY,20160330 09:25:25 EST,,193.6,19559.5219986,-8945924.87,127.327,20008.8,171.186576,,
24,Paper,Paper,22.41448,USD,IDEALPRO,24.0,,,1.0,127.355,1000000.0,1000000.0,-22.41448,BOT,EUR,JPY,20160330 09:26:32 EST,,0.0,19537.1075186,-10066648.87,127.355,20008.8,-22.41448,,
25,Paper,Paper,22.406912,USD,IDEALPRO,25.0,,,1.0,127.312,1000000.0,0.0,-400.806912,SLD,EUR,JPY,20160330 09:27:39 EST,,-378.4,19136.3006066,-8946303.27,127.355,19630.4,-400.806912,,
26,Paper,Paper,22.411664,USD,IDEALPRO,26.0,,,1.0,127.339,1000000.0,1000000.0,-22.411664,BOT,EUR,JPY,20160330 09:28:13 EST,,0.0,19113.8889426,-10066886.47,127.339,19630.4,-22.411664,,
27,Paper,Paper,22.422224,USD,IDEALPRO,27.0,,,1.0,127.399,1000000.0,0.0,505.577776,SLD,EUR,JPY,20160330 09:29:50 EST,,528.0,19619.4667186,-8945775.27,127.339,20158.4,505.577776,,
28,Paper,Paper,22.42416,USD,IDEALPRO,28.0,,,1.0,127.41,1000000.0,1000000.0,-22.42416,BOT,EUR,JPY,20160330 09:30:22 EST,,0.0,19597.0425586,-10066983.27,127.41,20158.4,-22.42416,,
29,Paper,Paper,22.426624,USD,IDEALPRO,29.0,,,1.0,127.424,1000000.0,0.0,100.773376,SLD,EUR,JPY,20160330 09:30:53 EST,,123.2,19697.8159346,-8945652.07,127.41,20281.6,100.773376,,
30,Paper,Paper,22.427152,USD,IDEALPRO,30.0,,,1.0,127.427,1000000.0,1000000.0,-22.427152,BOT,EUR,JPY,20160330 09:31:58 EST,,0.0,19675.3887826,-10067009.67,127.427,20281.6,-22.427152,,
31,Paper,Paper,15.205696,USD,IDEALPRO,31.0,,,1.0,86.396,1000000.0,0.0,-217.605696,SLD,AUD,JPY,20160330 09:34:05 EST,,-202.4,19457.7830866,-9306724.87,86.419,20079.2,-217.605696,,
32,Paper,Paper,22.422576,USD,IDEALPRO,32.0,,,1.0,127.401,1000000.0,0.0,-251.222576,SLD,EUR,JPY,20160330 09:43:02 EST,,-228.8,19206.5605106,-8185596.07,127.427,19850.4,-251.222576,,
33,Paper,Paper,22.6234,USD,IDEALPRO,33.0,,,1.0,1.13117,2000000.0,-1000000.0,-22.6234,SLD,EUR,USD,20160330 09:46:46 EST,,0.0,19183.9371106,-8185596.07,1.13117,19850.4,-22.6234,,
34,Paper,Paper,28.587856,USD,IDEALPRO,34.0,,,1.0,162.431,1000000.0,1000000.0,-28.587856,BOT,GBP,JPY,20160330 09:50:59 EST,,0.0,19155.3492546,-9614988.87,162.431,19850.4,-28.587856,,
35,Paper,Paper,28.579056,USD,IDEALPRO,35.0,,,1.0,162.381,1000000.0,0.0,-468.579056,SLD,GBP,JPY,20160330 09:57:51 EST,,-440.0,18686.7701986,-8186036.07,162.431,19410.4,-468.579056,,
36,Paper,Paper,28.577472,USD,IDEALPRO,36.0,,,1.0,162.372,1000000.0,1000000.0,-28.577472,BOT,GBP,JPY,20160330 09:58:56 EST,,0.0,18658.1927266,-9614909.67,162.372,19410.4,-28.577472,,
37,Paper,Paper,22.437184,USD,IDEALPRO,37.0,,,1.0,127.484,1000000.0,1000000.0,-22.437184,BOT,EUR,JPY,20160330 10:01:04 EST,,0.0,18635.7555426,-10736768.87,127.484,19410.4,-22.437184,,
38,Paper,Paper,22.436656,USD,IDEALPRO,38.0,,,1.0,127.481,1000000.0,0.0,-48.836656,SLD,EUR,JPY,20160330 10:02:08 EST,,-26.4,18586.9188866,-9614936.07,127.484,19384.0,-48.836656,,
39,Paper,Paper,22.434896,USD,IDEALPRO,39.0,,,1.0,127.471,1000000.0,1000000.0,-22.434896,BOT,EUR,JPY,20160330 10:03:12 EST,,0.0,18564.4839906,-10736680.87,127.471,19384.0,-22.434896,,
40,Paper,Paper,22.6512,USD,IDEALPRO,40.0,,,1.0,1.13256,2000000.0,1000000.0,-1412.6512,BOT,EUR,USD,20160330 10:05:21 EST,,-1390.0,17151.8327906,-10736680.87,1.13256,17994.0,-1412.6512,,
41,Paper,Paper,22.434016,USD,IDEALPRO,41.0,,,1.0,127.466,1000000.0,0.0,-66.4340160001,SLD,EUR,JPY,20160330 10:05:22 EST,,-44.0000000001,17085.3987746,-9614980.07,127.471,17950.0,-66.4340160001,,
42,Paper,Paper,22.434192,USD,IDEALPRO,42.0,,,1.0,127.467,1000000.0,1000000.0,-22.434192,BOT,EUR,JPY,20160330 10:06:55 EST,,0.0,17062.9645826,-10736689.67,127.467,17950.0,-22.434192,,
43,Paper,Paper,22.431728,USD,IDEALPRO,43.0,,,1.0,127.453,1000000.0,0.0,-145.631728,SLD,EUR,JPY,20160330 10:08:01 EST,,-123.2,16917.3328546,-9615103.27,127.467,17826.8,-145.631728,,
44,Paper,Paper,22.436832,USD,IDEALPRO,44.0,,,1.0,127.482,1000000.0,1000000.0,-22.436832,BOT,EUR,JPY,20160330 10:08:36 EST,,0.0,16894.8960226,-10736944.87,127.482,17826.8,-22.436832,,
45,Paper,Paper,22.08640644,USD,IDEALPRO,45.0,,,1.0,1.09101,2000000.0,-1000000.0,-285.25840644,SLD,EUR,CHF,20160330 10:14:27 EST,,-263.172,16609.6376162,-10736944.87,1.09101,17563.628,-285.25840644,,
46,Paper,Paper,19.42735704,USD,IDEALPRO,46.0,,,1.0,0.95966,1000000.0,-1000000.0,-19.42735704,SLD,USD,CHF,20160330 10:38:52 EST,,0.0,16590.2102592,-11708312.722,0.95966,17563.628,-19.42735704,,
47,Paper,Paper,15.3972,USD,IDEALPRO,47.0,,,1.0,0.76986,1000000.0,0.0,2254.6028,SLD,AUD,USD,20160330 10:44:06 EST,,2270.0,18844.8130592,-10938452.722,0.76759,19833.628,2254.6028,,
48,Paper,Paper,15.3948,USD,IDEALPRO,48.0,,,1.0,0.76974,1000000.0,1000000.0,-15.3948,BOT,AUD,USD,20160330 10:46:14 EST,,0.0,18829.4182592,-11708192.722,0.76974,19833.628,-15.3948,,
49,Paper,Paper,22.486992,USD,IDEALPRO,49.0,,,1.0,127.767,1000000.0,0.0,2485.513008,SLD,EUR,JPY,20160330 10:49:26 EST,,2508.0,21314.9312672,-10583843.122,127.482,22341.628,2485.513008,,
50,Paper,Paper,22.482416,USD,IDEALPRO,50.0,,,1.0,127.741,1000000.0,1000000.0,-22.482416,BOT,EUR,JPY,20160330 10:51:35 EST,,0.0,21292.4488512,-11707963.922,127.741,22341.628,-22.482416,,
51,Paper,Paper,19.45974744,USD,IDEALPRO,51.0,,,1.0,0.96126,1000000.0,0.0,-1638.97974744,BOT,USD,CHF,20160330 10:55:15 EST,,-1619.52,19653.4691038,-10734976.55,0.95966,20722.108,-1638.97974744,,
52,Paper,Paper,22.0983504,USD,IDEALPRO,52.0,,,1.0,1.0916,1000000.0,0.0,-619.2963504,BOT,EUR,CHF,20160330 10:55:48 EST,,-597.198,19034.1727534,-9630059.03,1.09101,20124.91,-619.2963504,,
53,Paper,Paper,22.1739063,USD,IDEALPRO,53.0,,,1.0,0.78603,1000000.0,1000000.0,-22.1739063,BOT,EUR,GBP,20160330 10:58:24 EST,,0.0,19011.9988471,-10738754.345,0.78603,20124.91,-22.1739063,,
54,Paper,Paper,22.1708032,USD,IDEALPRO,54.0,,,1.0,0.78592,1000000.0,0.0,-177.3258032,SLD,EUR,GBP,20160330 10:59:28 EST,,-155.155,18834.6730439,-9630214.185,0.78603,19969.755,-177.3258032,,
55,Paper,Paper,22.1688285,USD,IDEALPRO,55.0,,,1.0,0.78585,1000000.0,1000000.0,-22.1688285,BOT,EUR,GBP,20160330 11:00:00 EST,,0.0,18812.5042154,-10738655.61,0.78585,19969.755,-22.1688285,,
56,Paper,Paper,22.11333096,USD,IDEALPRO,56.0,,,1.0,1.09234,1000000.0,-1000000.0,-22.11333096,SLD,EUR,CHF,20160330 11:12:49 EST,,0.0,18790.3908844,-11844322.158,1.09234,19969.755,-22.11333096,,
57,Paper,Paper,22.6974,USD,IDEALPRO,57.0,,,1.0,1.13487,2000000.0,-1000000.0,2287.3026,SLD,EUR,USD,20160330 11:17:37 EST,,2310.0,21077.6934844,-11844322.158,1.13487,22279.755,2287.3026,,
58,Paper,Paper,22.455312,USD,IDEALPRO,58.0,,,1.0,127.587,1000000.0,0.0,-1377.655312,SLD,EUR,JPY,20160330 11:36:13 EST,,-1355.2,19700.0381724,-10721556.558,127.741,20924.555,-1377.655312,,
59,Paper,Paper,22.441936,USD,IDEALPRO,59.0,,,1.0,127.511,1000000.0,1000000.0,-22.441936,BOT,EUR,JPY,20160330 11:38:50 EST,,0.0,19677.5962364,-11843653.358,127.511,20924.555,-22.441936,,
60,Paper,Paper,22.09490892,USD,IDEALPRO,60.0,,,1.0,1.09143,1000000.0,0.0,899.00709108,BOT,EUR,CHF,20160330 11:42:34 EST,,921.102,20576.6033275,-10738907.912,1.09234,21845.657,899.00709108,,
61,Paper,Paper,22.09349184,USD,IDEALPRO,61.0,,,1.0,1.09136,1000000.0,-1000000.0,-22.09349184,SLD,EUR,CHF,20160330 11:43:39 EST,,0.0,20554.5098357,-11843582.504,1.09136,21845.657,-22.09349184,,
62,Paper,Paper,19.811088,USD,IDEALPRO,62.0,,,1.0,112.563,1000000.0,-1000000.0,-19.811088,SLD,USD,JPY,20160330 11:45:12 EST,,0.0,20534.6987477,-12834136.904,112.563,21845.657,-19.811088,,
63,Paper,Paper,22.09956504,USD,IDEALPRO,63.0,,,1.0,1.09166,1000000.0,0.0,-325.75956504,BOT,EUR,CHF,20160330 11:48:54 EST,,-303.66,20208.9391827,-11729158.652,1.09136,21541.997,-325.75956504,,
64,Paper,Paper,22.6626,USD,IDEALPRO,64.0,,,1.0,1.13313,2000000.0,1000000.0,1717.3374,BOT,EUR,USD,20160330 11:54:10 EST,,1740.0,21926.2765827,-11729158.652,1.13313,23281.997,1717.3374,,
65,Paper,Paper,22.6498,USD,IDEALPRO,65.0,,,1.0,1.13249,2000000.0,-1000000.0,-662.6498,SLD,EUR,USD,20160330 11:55:14 EST,,-640.0,21263.6267827,-11729158.652,1.13249,22641.997,-662.6498,,
66,Paper,Paper,22.09592112,USD,IDEALPRO,66.0,,,1.0,1.09148,1000000.0,-1000000.0,-22.09592112,SLD,EUR,CHF,20160330 12:11:32 EST,,0.0,21241.5308616,-12833954.708,1.09148,22641.997,-22.09592112,,
67,Paper,Paper,22.09875528,USD,IDEALPRO,67.0,,,1.0,1.09162,1000000.0,0.0,-163.80675528,BOT,EUR,CHF,20160330 12:12:08 EST,,-141.708,21077.7241063,-11729016.944,1.09148,22500.289,-163.80675528,,
68,Paper,Paper,22.2074762,USD,IDEALPRO,68.0,,,1.0,0.78722,2000000.0,-1000000.0,1910.1775238,SLD,EUR,GBP,20160330 12:18:44 EST,,1932.385,22987.9016301,-11729016.944,0.78722,24432.674,1910.1775238,,
69,Paper,Paper,22.0993626,USD,IDEALPRO,69.0,,,1.0,1.09165,1000000.0,-1000000.0,-22.0993626,SLD,EUR,CHF,20160330 12:21:25 EST,,0.0,22965.8022675,-12833985.074,1.09165,24432.674,-22.0993626,,
70,Paper,Paper,22.435072,USD,IDEALPRO,70.0,,,1.0,127.472,1000000.0,0.0,-365.635072,SLD,EUR,JPY,20160330 12:22:59 EST,,-343.2,22600.1671955,-11712231.474,127.511,24089.474,-365.635072,,
71,Paper,Paper,28.495808,USD,IDEALPRO,71.0,,,1.0,161.908,1000000.0,0.0,-4111.695808,SLD,GBP,JPY,20160330 12:30:24 EST,,-4083.2,18488.4713875,-10287441.074,162.372,20006.274,-4111.695808,,
72,Paper,Paper,15.190208,USD,IDEALPRO,72.0,,,1.0,86.308,1000000.0,1000000.0,-15.190208,BOT,AUD,JPY,20160330 12:35:14 EST,,0.0,18473.2811795,-11046951.474,86.308,20006.274,-15.190208,,
73,Paper,Paper,15.187216,USD,IDEALPRO,73.0,,,1.0,86.291,1000000.0,0.0,-164.787216,SLD,AUD,JPY,20160330 12:36:49 EST,,-149.6,18308.4939635,-10287590.674,86.308,19856.674,-164.787216,,
74,Paper,Paper,22.432432,USD,IDEALPRO,74.0,,,1.0,127.457,1000000.0,1000000.0,-22.432432,BOT,EUR,JPY,20160330 12:40:32 EST,,0.0,18286.0615315,-11409212.274,127.457,19856.674,-22.432432,,
75,Paper,Paper,22.435072,USD,IDEALPRO,75.0,,,1.0,127.472,1000000.0,0.0,109.564928,SLD,EUR,JPY,20160330 12:41:38 EST,,132.0,18395.6264595,-10287458.674,127.457,19988.674,109.564928,,
76,Paper,Paper,22.6586,USD,IDEALPRO,76.0,,,1.0,1.13293,2000000.0,1000000.0,-462.6586,BOT,EUR,USD,20160330 12:42:11 EST,,-440.0,17932.9678595,-10287458.674,1.13293,19548.674,-462.6586,,
77,Paper,Paper,22.425216,USD,IDEALPRO,77.0,,,1.0,127.416,1000000.0,1000000.0,-22.425216,BOT,EUR,JPY,20160330 13:02:20 EST,,0.0,17910.5426435,-11408719.474,127.416,19548.674,-22.425216,,
78,Paper,Paper,15.166448,USD,IDEALPRO,78.0,,,1.0,86.173,1000000.0,1000000.0,-15.166448,BOT,AUD,JPY,20160330 13:15:56 EST,,0.0,17895.3761955,-12167041.874,86.173,19548.674,-15.166448,,
79,Paper,Paper,15.16152,USD,IDEALPRO,79.0,,,1.0,86.145,1000000.0,0.0,-261.56152,SLD,AUD,JPY,20160330 13:17:01 EST,,-246.4,17633.8146755,-11408965.874,86.173,19302.274,-261.56152,,
80,Paper,Paper,22.09268208,USD,IDEALPRO,80.0,,,1.0,1.09132,2000000.0,1000000.0,311.93331792,BOT,EUR,CHF,20160330 13:17:38 EST,,334.026,17945.7479934,-11408965.874,1.09132,19636.3,311.93331792,,
81,Paper,Paper,22.421872,USD,IDEALPRO,81.0,,,1.0,127.397,1000000.0,0.0,-189.621872,SLD,EUR,JPY,20160330 13:24:31 EST,,-167.2,17756.1261214,-10287872.274,127.416,19469.1,-189.621872,,
82,Paper,Paper,22.2314547,USD,IDEALPRO,82.0,,,1.0,0.78807,2000000.0,1000000.0,-1221.1564547,BOT,EUR,GBP,20160330 13:26:37 EST,,-1198.925,16534.9696667,-10287872.274,0.78807,18270.175,-1221.1564547,,
83,Paper,Paper,28.448816,USD,IDEALPRO,83.0,,,1.0,161.641,1000000.0,-1000000.0,-28.448816,SLD,GBP,JPY,20160330 13:27:14 EST,,0.0,16506.5208507,-11710313.074,161.641,18270.175,-28.448816,,
84,Paper,Paper,28.453568,USD,IDEALPRO,84.0,,,1.0,161.668,1000000.0,0.0,-266.053568,BOT,GBP,JPY,20160330 13:33:46 EST,,-237.6,16240.4672827,-10287634.674,161.641,18032.575,-266.053568,,
85,Paper,Paper,28.457088,USD,IDEALPRO,85.0,,,1.0,161.688,1000000.0,1000000.0,-28.457088,BOT,GBP,JPY,20160330 13:34:55 EST,,0.0,16212.0101947,-11710489.074,161.688,18032.575,-28.457088,,
86,Paper,Paper,22.2246843,USD,IDEALPRO,86.0,,,1.0,0.78783,2000000.0,-1000000.0,-360.7446843,SLD,EUR,GBP,20160330 13:53:40 EST,,-338.52,15851.2655104,-11710489.074,0.78783,17694.055,-360.7446843,,
87,Paper,Paper,22.431728,USD,IDEALPRO,87.0,,,1.0,127.453,1000000.0,1000000.0,-22.431728,BOT,EUR,JPY,20160330 13:54:15 EST,,0.0,15828.8337824,-12832075.474,127.453,17694.055,-22.431728,,
88,Paper,Paper,22.42944,USD,IDEALPRO,88.0,,,1.0,127.44,1000000.0,0.0,-136.82944,SLD,EUR,JPY,20160330 13:54:48 EST,,-114.4,15692.0043424,-11710603.474,127.453,17579.655,-136.82944,,
89,Paper,Paper,28.469408,USD,IDEALPRO,89.0,,,1.0,161.758,1000000.0,0.0,587.530592,SLD,GBP,JPY,20160330 13:55:52 EST,,616.0,16279.5349344,-10287133.074,161.688,18195.655,587.530592,,
90,Paper,Paper,22.10482848,USD,IDEALPRO,90.0,,,1.0,1.09192,1000000.0,0.0,585.21517152,SLD,EUR,CHF,20160330 14:04:17 EST,,607.32,16864.7501059,-9181891.65,1.09132,18802.975,585.21517152,,
91,Paper,Paper,19.52270628,USD,IDEALPRO,91.0,,,1.0,0.96437,1000000.0,-1000000.0,-19.52270628,SLD,USD,CHF,20160330 14:09:01 EST,,0.0,16845.2273996,-10158026.964,0.96437,18802.975,-19.52270628,,
92,Paper,Paper,22.6448,USD,IDEALPRO,92.0,,,1.0,1.13224,2000000.0,-1000000.0,-712.6448,SLD,EUR,USD,20160330 14:10:04 EST,,-690.0,16132.5825996,-10158026.964,1.13224,18112.975,-712.6448,,
93,Paper,Paper,15.3152,USD,IDEALPRO,93.0,,,1.0,0.76576,1000000.0,0.0,-3995.3152,SLD,AUD,USD,20160330 14:10:07 EST,,-3980.0,12137.2673996,-9392266.964,0.76974,14132.975,-3995.3152,,
94,Paper,Paper,22.652,USD,IDEALPRO,94.0,,,1.0,1.1326,2000000.0,1000000.0,-382.652,BOT,EUR,USD,20160330 14:10:47 EST,,-360.0,11754.6153996,-9392266.964,1.1326,13772.975,-382.652,,
95,Paper,Paper,19.51784772,USD,IDEALPRO,95.0,,,1.0,0.96413,1000000.0,0.0,223.41015228,BOT,USD,CHF,20160330 14:15:51 EST,,242.928,11978.0255519,-8416374.578,0.96437,14015.903,223.41015228,,
96,Paper,Paper,15.1624,USD,IDEALPRO,96.0,,,1.0,86.15,1000000.0,1000000.0,-15.1624,BOT,AUD,JPY,20160330 14:17:59 EST,,0.0,11962.8631519,-9174494.578,86.15,14015.903,-15.1624,,
97,Paper,Paper,22.418176,USD,IDEALPRO,97.0,,,1.0,127.376,1000000.0,1000000.0,-22.418176,BOT,EUR,JPY,20160330 14:18:30 EST,,0.0,11940.4449759,-10295403.378,127.376,14015.903,-22.418176,,
98,Paper,Paper,15.161696,USD,IDEALPRO,98.0,,,1.0,86.146,1000000.0,0.0,-50.361696,SLD,AUD,JPY,20160330 14:19:05 EST,,-35.2,11890.0832799,-9537318.578,86.15,13980.703,-50.361696,,
99,Paper,Paper,15.161344,USD,IDEALPRO,99.0,,,1.0,86.144,1000000.0,1000000.0,-15.161344,BOT,AUD,JPY,20160330 14:22:15 EST,,0.0,11874.9219359,-10295385.778,86.144,13980.703,-15.161344,,
100,Paper,Paper,15.162048,USD,IDEALPRO,100.0,,,1.0,86.148,1000000.0,0.0,20.037952,SLD,AUD,JPY,20160330 14:23:18 EST,,35.2,11894.9598879,-9537283.378,86.144,14015.903,20.037952,,
101,Paper,Paper,15.164512,USD,IDEALPRO,101.0,,,1.0,86.162,1000000.0,1000000.0,-15.164512,BOT,AUD,JPY,20160330 14:23:51 EST,,0.0,11879.7953759,-10295508.978,86.162,14015.903,-15.164512,,
102,Paper,Paper,22.10280408,USD,IDEALPRO,102.0,,,1.0,1.09182,1000000.0,-1000000.0,-22.10280408,SLD,EUR,CHF,20160330 14:24:26 EST,,0.0,11857.6925718,-11400649.182,1.09182,14015.903,-22.10280408,,
103,Paper,Paper,28.471168,USD,IDEALPRO,103.0,,,1.0,161.768,1000000.0,-1000000.0,-28.471168,SLD,GBP,JPY,20160330 14:31:57 EST,,0.0,11829.2214038,-12824207.582,161.768,14015.903,-28.471168,,
104,Paper,Paper,15.17384,USD,IDEALPRO,104.0,,,1.0,86.215,1000000.0,0.0,451.22616,SLD,AUD,JPY,20160330 14:32:30 EST,,466.4,12280.4475638,-12065515.582,86.162,14482.303,451.22616,,
105,Paper,Paper,19.5071184,USD,IDEALPRO,105.0,,,1.0,0.9636,1000000.0,-1000000.0,-19.5071184,SLD,USD,CHF,20160330 14:35:40 EST,,0.0,12260.9404454,-13040871.502,0.9636,14482.303,-19.5071184,,
106,Paper,Paper,19.50732084,USD,IDEALPRO,106.0,,,1.0,0.96361,1000000.0,0.0,-29.62932084,BOT,USD,CHF,20160330 14:36:46 EST,,-10.122,12231.3111246,-12065505.46,0.9636,14472.181,-29.62932084,,
107,Paper,Paper,15.173488,USD,IDEALPRO,107.0,,,1.0,86.213,1000000.0,-1000000.0,-15.173488,SLD,AUD,JPY,20160330 14:36:48 EST,,0.0,12216.1376366,-12824179.86,86.213,14472.181,-15.173488,,
108,Paper,Paper,19.505094,USD,IDEALPRO,108.0,,,1.0,0.9635,1000000.0,-1000000.0,-19.505094,SLD,USD,CHF,20160330 14:37:55 EST,,0.0,12196.6325426,-13799434.56,0.9635,14472.181,-19.505094,,
109,Paper,Paper,15.17384,USD,IDEALPRO,109.0,,,1.0,86.215,1000000.0,0.0,-32.7738400001,BOT,AUD,JPY,20160330 14:37:59 EST,,-17.6000000001,12163.8587026,-13040742.56,86.213,14454.581,-32.7738400001,,
110,Paper,Paper,15.168208,USD,IDEALPRO,110.0,,,1.0,86.183,1000000.0,-1000000.0,-15.168208,SLD,AUD,JPY,20160330 14:38:30 EST,,0.0,12148.6904946,-13799152.96,86.183,14454.581,-15.168208,,
111,Paper,Paper,15.172432,USD,IDEALPRO,111.0,,,1.0,86.207,1000000.0,0.0,-226.372432,BOT,AUD,JPY,20160330 14:39:02 EST,,-211.2,11922.3180626,-13040531.36,86.183,14243.381,-226.372432,,
112,Paper,Paper,22.438944,USD,IDEALPRO,112.0,,,1.0,127.494,1000000.0,0.0,1015.961056,SLD,EUR,JPY,20160330 14:39:34 EST,,1038.4,12938.2791186,-11918584.16,127.376,15281.781,1015.961056,,
113,Paper,Paper,15.173136,USD,IDEALPRO,113.0,,,1.0,86.211,1000000.0,-1000000.0,-15.173136,SLD,AUD,JPY,20160330 14:40:08 EST,,0.0,12923.1059826,-12677240.96,86.211,15281.781,-15.173136,,
114,Paper,Paper,22.437184,USD,IDEALPRO,114.0,,,1.0,127.484,1000000.0,1000000.0,-22.437184,BOT,EUR,JPY,20160330 14:40:41 EST,,0.0,12900.6687986,-13799100.16,127.484,15281.781,-22.437184,,
